# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
SANSOM_APC_TARGETS                      SET     199     0.066579    0.0069213     0.055217      0.11396 SANSOM_APC_TARGETS
SANSOM_APC_MYC_TARGETS                  SET     230     -0.02157   -0.0024086     0.048704      0.67107 SANSOM_APC_MYC_TARGETS
SANSOM_APC_TARGETS_REQUIRE_M...         SET     216    0.0050811   0.00055005     0.049719       0.4593 SANSOM_APC_TARGETS_REQUIRE_MYC
SANSOM_WNT_PATHWAY_REQUIRE_M...         SET      60      0.06449    0.0036954     0.097735      0.25468 SANSOM_WNT_PATHWAY_REQUIRE_MYC
YEGNASUBRAMANIAN_PROSTATE_CA...         SET     108    -0.073702   -0.0056586     0.074355       0.8392 YEGNASUBRAMANIAN_PROSTATE_CANCER
RIGGINS_TAMOXIFEN_RESISTANCE...2        SET      56     -0.18528    -0.010258      0.10316      0.96375 RIGGINS_TAMOXIFEN_RESISTANCE_UP
RIGGINS_TAMOXIFEN_RESISTANCE...1        SET     209     0.023398     0.002492     0.059251      0.34646 RIGGINS_TAMOXIFEN_RESISTANCE_DN
NIKOLSKY_OVERCONNECTED_IN_BR...         SET      21      0.17034    0.0057808       0.1793      0.17106 NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER
STEIN_ESRRA_TARGETS_RESPONSI...2        SET      27     -0.12947   -0.0049812      0.14777      0.80952 STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_UP
STEIN_ESRRA_TARGETS_RESPONSI...1        SET      40    -0.085649   -0.0040094      0.12316      0.75659 STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_DN
STEIN_ESRRA_TARGETS_UP                  SET     367     0.033834    0.0047542     0.039025      0.19298 STEIN_ESRRA_TARGETS_UP
STEIN_ESRRA_TARGETS_DN                  SET      99     0.079795    0.0058671     0.074579      0.14233 STEIN_ESRRA_TARGETS_DN
WANG_LSD1_TARGETS_UP                    SET      21     0.054409    0.0018464      0.16779      0.37287 WANG_LSD1_TARGETS_UP
WANG_LSD1_TARGETS_DN                    SET      34     -0.34885    -0.015059      0.13738      0.99444 WANG_LSD1_TARGETS_DN
FOSTER_TOLERANT_MACROPHAGE_UP           SET     162    -0.026414     -0.00248     0.059582      0.67123 FOSTER_TOLERANT_MACROPHAGE_UP
FOSTER_TOLERANT_MACROPHAGE_DN           SET     400  -0.00012882   -1.888e-05     0.040886      0.50126 FOSTER_TOLERANT_MACROPHAGE_DN
TESAR_ALK_TARGETS_EPISC_3D_UP           SET       6     -0.60412    -0.010963       0.2874      0.98222 TESAR_ALK_TARGETS_EPISC_3D_UP
TESAR_ALK_TARGETS_EPISC_4D_UP           SET       5     -0.71973    -0.011923      0.30235      0.99135 TESAR_ALK_TARGETS_EPISC_4D_UP
TESAR_ALK_AND_JAK_TARGETS_MO...2        SET       4     -0.74357    -0.011018      0.32216       0.9895 TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_UP
TESAR_ALK_AND_JAK_TARGETS_MO...1        SET       5     -0.16331   -0.0027054      0.30481      0.70393 TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_DN
TESAR_JAK_TARGETS_MOUSE_ES_D...         SET       7     -0.16961   -0.0033245      0.33353      0.69446 TESAR_JAK_TARGETS_MOUSE_ES_D3_DN
JI_CARCINOGENESIS_BY_KRAS_AN...1        SET      16     -0.17566   -0.0052043      0.20497      0.80428 JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
JI_CARCINOGENESIS_BY_KRAS_AN...2        SET      11      0.27237    0.0066916      0.21714      0.10486 JI_CARCINOGENESIS_BY_KRAS_AND_STK11_UP
GAZIN_EPIGENETIC_SILENCING_B...         SET      25      0.06878    0.0025465      0.14554      0.31825 GAZIN_EPIGENETIC_SILENCING_BY_KRAS
JEPSEN_SMRT_TARGETS                     SET      29     -0.16943   -0.0067554      0.13527      0.89481 JEPSEN_SMRT_TARGETS
KYNG_DNA_DAMAGE_BY_4NQO                 SET      33    -0.019623  -0.00083454      0.13448      0.55801 KYNG_DNA_DAMAGE_BY_4NQO
KYNG_DNA_DAMAGE_BY_GAMMA_RAD...         SET      73     -0.03282   -0.0020737     0.088779      0.64419 KYNG_DNA_DAMAGE_BY_GAMMA_RADIATION
KYNG_DNA_DAMAGE_BY_UV                   SET      54     -0.10608   -0.0057676      0.10632      0.84079 KYNG_DNA_DAMAGE_BY_UV
KYNG_DNA_DAMAGE_BY_4NQO_OR_G...         SET      15    -0.054787   -0.0015717      0.21121      0.60234 KYNG_DNA_DAMAGE_BY_4NQO_OR_GAMMA_RADIATION
KYNG_DNA_DAMAGE_BY_4NQO_OR_UV           SET      57     0.018002    0.0010055      0.10388      0.43121 KYNG_DNA_DAMAGE_BY_4NQO_OR_UV
KYNG_DNA_DAMAGE_BY_GAMMA_AND...         SET      80     0.046158    0.0030524     0.082455      0.28781 KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION
KYNG_ENVIRONMENTAL_STRESS_RE...2        SET      12      0.33555    0.0086102      0.19451     0.042265 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_OLD
KYNG_ENVIRONMENTAL_STRESS_RE...3        SET      35      0.13856     0.006068      0.12798       0.1395 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_WS
KYNG_ENVIRONMENTAL_STRESS_RE...4        SET      29      0.11364     0.004531      0.13111      0.19305 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_OLD
KYNG_ENVIRONMENTAL_STRESS_RE...5        SET      29     0.050718    0.0020222      0.14299      0.36141 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_WS
KYNG_ENVIRONMENTAL_STRESS_RE...6        SET      23      0.13811    0.0049048      0.15161      0.18117 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_OLD
KYNG_ENVIRONMENTAL_STRESS_RE...7        SET      12      0.18474    0.0047405      0.22408      0.20485 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_WS
KYNG_DNA_DAMAGE_DN                      SET     178   0.00083102   8.1752e-05     0.056026      0.49408 KYNG_DNA_DAMAGE_DN
KYNG_DNA_DAMAGE_UP                      SET     197     0.010754    0.0011124     0.055579      0.42329 KYNG_DNA_DAMAGE_UP
KYNG_ENVIRONMENTAL_STRESS_RE...8        SET      50     0.062778    0.0032848      0.10426      0.27355 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_UP
KYNG_ENVIRONMENTAL_STRESS_RE...1        SET      16     0.071857    0.0021289      0.20431      0.36253 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_DN
KONDO_PROSTATE_CANCER_HCP_WI...         SET      92    -0.001568  -0.00011116      0.08916      0.50702 KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3
KONDO_PROSTATE_CANCER_WITH_H...         SET     184     0.073102    0.0073104     0.061195      0.11614 KONDO_PROSTATE_CANCER_WITH_H3K27ME3
KONDO_COLON_CANCER_HCP_WITH_...1        SET      24    -0.062658    -0.002273      0.14992        0.662 KONDO_COLON_CANCER_HCP_WITH_H3K27ME1
KONDO_COLON_CANCER_HCP_WITH_...2        SET       4     -0.17369   -0.0025737      0.38411      0.67443 KONDO_COLON_CANCER_HCP_WITH_H3K27ME3
KONDO_EZH2_TARGETS                      SET     215    -0.081585   -0.0088117     0.056499      0.92562 KONDO_EZH2_TARGETS
ZHANG_GATA6_TARGETS_UP                  SET      13      0.32909    0.0087891      0.24439     0.089062 ZHANG_GATA6_TARGETS_UP
ZHANG_GATA6_TARGETS_DN                  SET      64    -0.050143   -0.0029672     0.095593      0.70005 ZHANG_GATA6_TARGETS_DN
MCGOWAN_RSP6_TARGETS_UP                 SET      19      0.26961    0.0087036      0.18159     0.068815 MCGOWAN_RSP6_TARGETS_UP
MCGOWAN_RSP6_TARGETS_DN                 SET       5    -0.054297  -0.00089951      0.31107      0.56928 MCGOWAN_RSP6_TARGETS_DN
KANG_CISPLATIN_RESISTANCE_UP            SET      20     -0.14544    -0.004817        0.156      0.82441 KANG_CISPLATIN_RESISTANCE_UP
KANG_CISPLATIN_RESISTANCE_DN            SET       8     -0.23023   -0.0048241      0.27053      0.80262 KANG_CISPLATIN_RESISTANCE_DN
STEARMAN_TUMOR_FIELD_EFFECT_...         SET      36     -0.10219   -0.0045389      0.12858      0.78663 STEARMAN_TUMOR_FIELD_EFFECT_UP
STEARMAN_LUNG_CANCER_EARLY_V...2        SET     119     0.078945    0.0063604     0.067867      0.12238 STEARMAN_LUNG_CANCER_EARLY_VS_LATE_UP
STEARMAN_LUNG_CANCER_EARLY_V...1        SET      60     0.096646     0.005538      0.10354      0.17532 STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN
HELLER_SILENCED_BY_METHYLATI...2        SET     250    -0.035781   -0.0041633      0.05075      0.75961 HELLER_SILENCED_BY_METHYLATION_UP
HELLER_SILENCED_BY_METHYLATI...1        SET     104    -0.027948   -0.0021059     0.077283      0.64119 HELLER_SILENCED_BY_METHYLATION_DN
HELLER_HDAC_TARGETS_UP                  SET     275     0.058935     0.007187     0.045509     0.097667 HELLER_HDAC_TARGETS_UP
HELLER_HDAC_TARGETS_DN                  SET     277      0.02877     0.003521     0.046535      0.26821 HELLER_HDAC_TARGETS_DN
HELLER_HDAC_TARGETS_SILENCED...2        SET     392     0.049354    0.0071622     0.040019      0.10875 HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP
HELLER_HDAC_TARGETS_SILENCED...1        SET     267   -0.0093779   -0.0011271      0.04808      0.57732 HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN
CLAUS_PGR_POSITIVE_MENINGIOM...2        SET      10      0.65113     0.015253      0.22156    0.0016494 CLAUS_PGR_POSITIVE_MENINGIOMA_UP
CLAUS_PGR_POSITIVE_MENINGIOM...1        SET      12     -0.07161   -0.0018375      0.26745      0.60555 CLAUS_PGR_POSITIVE_MENINGIOMA_DN
WONG_MITOCHONDRIA_GENE_MODULE           SET     206    -0.029171   -0.0030848     0.049383      0.72264 WONG_MITOCHONDRIA_GENE_MODULE
WONG_PROTEASOME_GENE_MODULE             SET      47     0.074856    0.0037977       0.1194      0.26535 WONG_PROTEASOME_GENE_MODULE
COATES_MACROPHAGE_M1_VS_M2_UP           SET      82    -0.050189     -0.00336     0.083163      0.72691 COATES_MACROPHAGE_M1_VS_M2_UP
COATES_MACROPHAGE_M1_VS_M2_DN           SET      76     0.028425    0.0018324     0.089915      0.37595 COATES_MACROPHAGE_M1_VS_M2_DN
LEE_METASTASIS_AND_RNA_PROCE...         SET      16      0.23441    0.0069447      0.15025     0.059373 LEE_METASTASIS_AND_RNA_PROCESSING_UP
LEE_METASTASIS_AND_ALTERNATI...2        SET      67     -0.12723   -0.0077025     0.097667      0.90365 LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_UP
LEE_METASTASIS_AND_ALTERNATI...1        SET      44     0.046096     0.002263      0.11706      0.34687 LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_DN
LIN_MELANOMA_COPY_NUMBER_UP             SET      71     0.016421    0.0010233     0.097107      0.43286 LIN_MELANOMA_COPY_NUMBER_UP
LIN_MELANOMA_COPY_NUMBER_DN             SET      41     -0.25015    -0.011855      0.10957      0.98878 LIN_MELANOMA_COPY_NUMBER_DN
MARTINEZ_RB1_TARGETS_UP                 SET     653   -0.0015308  -0.00028462     0.029273      0.52085 MARTINEZ_RB1_TARGETS_UP
MARTINEZ_RB1_TARGETS_DN                 SET     531    -0.021129   -0.0035548     0.033324      0.73697 MARTINEZ_RB1_TARGETS_DN
MARTINEZ_TP53_TARGETS_UP                SET     589    -0.043876   -0.0077617     0.030903      0.92216 MARTINEZ_TP53_TARGETS_UP
MARTINEZ_TP53_TARGETS_DN                SET     575     0.029019     0.005074     0.032174      0.18355 MARTINEZ_TP53_TARGETS_DN
MARTINEZ_RB1_AND_TP53_TARGET...2        SET     587    -0.014914   -0.0026339     0.031123       0.6841 MARTINEZ_RB1_AND_TP53_TARGETS_UP
MARTINEZ_RB1_AND_TP53_TARGET...1        SET     572   -0.0081418     -0.00142     0.032189      0.59984 MARTINEZ_RB1_AND_TP53_TARGETS_DN
FINETTI_BREAST_CANCER_KINOME...2        SET      16     -0.42329     -0.01254      0.23837       0.9621 FINETTI_BREAST_CANCER_KINOME_RED
FINETTI_BREAST_CANCER_KINOME...1        SET      14     -0.10463   -0.0028998      0.20913      0.69157 FINETTI_BREAST_CANCER_KINOME_GREEN
FINETTI_BREAST_CANCERS_KINOM...1        SET      20     0.083598    0.0027688      0.17125      0.31272 FINETTI_BREAST_CANCERS_KINOME_BLUE
FINETTI_BREAST_CANCERS_KINOM...2        SET      15    0.0070861   0.00020328      0.22332      0.48734 FINETTI_BREAST_CANCERS_KINOME_GRAY
MASSARWEH_TAMOXIFEN_RESISTAN...2        SET     539    -0.038318   -0.0064935     0.033412      0.87427 MASSARWEH_TAMOXIFEN_RESISTANCE_UP
MASSARWEH_TAMOXIFEN_RESISTAN...1        SET     222    0.0057374   0.00062956     0.055844      0.45908 MASSARWEH_TAMOXIFEN_RESISTANCE_DN
MASSARWEH_RESPONSE_TO_ESTRAD...         SET      61      0.07131      0.00412      0.11312      0.26421 MASSARWEH_RESPONSE_TO_ESTRADIOL
WALLACE_PROSTATE_CANCER_UP              SET      19      0.25869    0.0083509       0.1782     0.073308 WALLACE_PROSTATE_CANCER_UP
WALLACE_PROSTATE_CANCER_DN              SET       5     -0.38519   -0.0063814      0.37688      0.84661 WALLACE_PROSTATE_CANCER_DN
WALLACE_PROSTATE_CANCER_RACE...2        SET     267   0.00061949   7.4455e-05     0.050968      0.49515 WALLACE_PROSTATE_CANCER_RACE_UP
WALLACE_PROSTATE_CANCER_RACE...1        SET      79    -0.065097    -0.004278     0.090371      0.76433 WALLACE_PROSTATE_CANCER_RACE_DN
SARRIO_EPITHELIAL_MESENCHYMA...2        SET     176     -0.12118    -0.011855     0.054311      0.98716 SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP
SARRIO_EPITHELIAL_MESENCHYMA...1        SET     147     0.058413    0.0052266     0.066634      0.19035 SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN
OUILLETTE_CLL_13Q14_DELETION...2        SET      71      0.10999    0.0068542     0.089386      0.10925 OUILLETTE_CLL_13Q14_DELETION_UP
OUILLETTE_CLL_13Q14_DELETION...1        SET      51    -0.083073   -0.0043898      0.11956      0.75641 OUILLETTE_CLL_13Q14_DELETION_DN
YOKOE_CANCER_TESTIS_ANTIGENS            SET      34      0.20104    0.0086782      0.11868     0.045149 YOKOE_CANCER_TESTIS_ANTIGENS
MARZEC_IL2_SIGNALING_UP                 SET     110    -0.070878   -0.0054917     0.072977      0.83428 MARZEC_IL2_SIGNALING_UP
MARZEC_IL2_SIGNALING_DN                 SET      36    -0.032426   -0.0014402       0.1208      0.60581 MARZEC_IL2_SIGNALING_DN
IWANAGA_CARCINOGENESIS_BY_KR...3        SET     177    -0.015621   -0.0015325     0.055674      0.61049 IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_UP
IWANAGA_CARCINOGENESIS_BY_KR...2        SET     340     0.043002    0.0058203     0.042181        0.154 IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN
IWANAGA_CARCINOGENESIS_BY_KR...4        SET     164     0.015629    0.0014764     0.059759      0.39684 IWANAGA_CARCINOGENESIS_BY_KRAS_UP
IWANAGA_CARCINOGENESIS_BY_KR...1        SET     114    -0.050806   -0.0040069     0.069917      0.76628 IWANAGA_CARCINOGENESIS_BY_KRAS_DN
DER_IFN_ALPHA_RESPONSE_DN               SET       4     -0.53669   -0.0079527      0.39966      0.91033 DER_IFN_ALPHA_RESPONSE_DN
CAMPS_COLON_CANCER_COPY_NUMB...2        SET      84     0.020483    0.0013879     0.096824      0.41623 CAMPS_COLON_CANCER_COPY_NUMBER_UP
CAMPS_COLON_CANCER_COPY_NUMB...1        SET      59     0.021978    0.0012489       0.1132      0.42303 CAMPS_COLON_CANCER_COPY_NUMBER_DN
RIZKI_TUMOR_INVASIVENESS_3D_...2        SET     197     0.061147    0.0063249      0.05572      0.13624 RIZKI_TUMOR_INVASIVENESS_3D_UP
RIZKI_TUMOR_INVASIVENESS_3D_...1        SET     250   -0.0062626  -0.00072867     0.049195      0.55065 RIZKI_TUMOR_INVASIVENESS_3D_DN
RIZKI_TUMOR_INVASIVENESS_2D_...2        SET      64     -0.15823   -0.0093633     0.088745       0.9627 RIZKI_TUMOR_INVASIVENESS_2D_UP
RIZKI_TUMOR_INVASIVENESS_2D_...1        SET      60     0.046678    0.0026748      0.10211      0.32379 RIZKI_TUMOR_INVASIVENESS_2D_DN
FUJII_YBX1_TARGETS_UP                   SET      38     -0.36753     -0.01677      0.12307      0.99859 FUJII_YBX1_TARGETS_UP
FUJII_YBX1_TARGETS_DN                   SET     188    -0.060694   -0.0061345     0.056467      0.85877 FUJII_YBX1_TARGETS_DN
OSADA_ASCL1_TARGETS_UP                  SET      45    -0.011984  -0.00059493      0.11972      0.53987 OSADA_ASCL1_TARGETS_UP
OSADA_ASCL1_TARGETS_DN                  SET      23    -0.040214   -0.0014281      0.17844      0.58915 OSADA_ASCL1_TARGETS_DN
CHENG_IMPRINTED_BY_ESTRADIOL            SET     104     -0.19503    -0.014696     0.082055      0.99126 CHENG_IMPRINTED_BY_ESTRADIOL
DE_YY1_TARGETS_UP                       SET      17     0.048424    0.0014787      0.19237      0.40063 DE_YY1_TARGETS_UP
DE_YY1_TARGETS_DN                       SET      89     0.051687    0.0036043     0.082143       0.2646 DE_YY1_TARGETS_DN
MCCABE_BOUND_BY_HOXC6                   SET     394    -0.027322   -0.0039749     0.039731      0.75417 MCCABE_BOUND_BY_HOXC6
POS_RESPONSE_TO_HISTAMINE_UP            SET      12    -0.028396  -0.00072864      0.19661      0.55742 POS_RESPONSE_TO_HISTAMINE_UP
POS_RESPONSE_TO_HISTAMINE_DN            SET      11     -0.30926   -0.0075979      0.24768      0.89409 POS_RESPONSE_TO_HISTAMINE_DN
POS_HISTAMINE_RESPONSE_NETWO...         SET      31     -0.40363    -0.016638      0.14246      0.99769 POS_HISTAMINE_RESPONSE_NETWORK
DAIRKEE_CANCER_PRONE_RESPONS...3        SET      28     -0.10753   -0.0042131      0.14874      0.76515 DAIRKEE_CANCER_PRONE_RESPONSE_E2
DAIRKEE_CANCER_PRONE_RESPONS...1        SET      50    -0.056679   -0.0029656      0.11407      0.69035 DAIRKEE_CANCER_PRONE_RESPONSE_BPA
DAIRKEE_CANCER_PRONE_RESPONS...2        SET     111     -0.10935   -0.0085108     0.069836       0.9413 DAIRKEE_CANCER_PRONE_RESPONSE_BPA_E2
YAMASHITA_SILENCED_BY_METHYL...         SET       6     0.013417   0.00024348      0.32491      0.48353 YAMASHITA_SILENCED_BY_METHYLATION
YAMASHITA_METHYLATED_IN_PROS...         SET      55    -0.076497   -0.0041974      0.10404      0.76892 YAMASHITA_METHYLATED_IN_PROSTATE_CANCER
OUYANG_PROSTATE_CANCER_PROGR...2        SET      19    -0.030006  -0.00096865      0.18435      0.56465 OUYANG_PROSTATE_CANCER_PROGRESSION_UP
OUYANG_PROSTATE_CANCER_PROGR...1        SET      20     -0.17962   -0.0059489      0.17078      0.85353 OUYANG_PROSTATE_CANCER_PROGRESSION_DN
OUYANG_PROSTATE_CANCER_MARKE...         SET      19     -0.25798   -0.0083281      0.18896      0.91391 OUYANG_PROSTATE_CANCER_MARKERS
RIGGI_EWING_SARCOMA_PROGENIT...2        SET     408    -0.001611   -0.0002384     0.042301      0.51519 RIGGI_EWING_SARCOMA_PROGENITOR_UP
RIGGI_EWING_SARCOMA_PROGENIT...1        SET     180     0.056889    0.0056276     0.063267      0.18428 RIGGI_EWING_SARCOMA_PROGENITOR_DN
GAUTSCHI_SRC_SIGNALING                  SET       8     -0.47873    -0.010031      0.31676      0.93463 GAUTSCHI_SRC_SIGNALING
VICENT_METASTASIS_UP                    SET      14     -0.33452    -0.009271      0.23605      0.92177 VICENT_METASTASIS_UP
AMBROSINI_FLAVOPIRIDOL_TREAT...         SET     104    -0.035749   -0.0026937     0.076784      0.67924 AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53
HANN_RESISTANCE_TO_BCL2_INHI...2        SET      31     -0.26912    -0.011094      0.14702       0.9664 HANN_RESISTANCE_TO_BCL2_INHIBITOR_UP
HANN_RESISTANCE_TO_BCL2_INHI...1        SET      44    -0.089291   -0.0043835      0.11836      0.77469 HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN
ENGELMANN_CANCER_PROGENITORS...2        SET      47     -0.05156   -0.0026158      0.11258      0.67652 ENGELMANN_CANCER_PROGENITORS_UP
ENGELMANN_CANCER_PROGENITORS...1        SET      65     -0.25572     -0.01525     0.097339      0.99569 ENGELMANN_CANCER_PROGENITORS_DN
WORSCHECH_TUMOR_REJECTION_UP            SET      57      0.13481    0.0075299      0.10598      0.10169 WORSCHECH_TUMOR_REJECTION_UP
WORSCHECH_TUMOR_REJECTION_DN            SET       9     -0.85887    -0.019088       0.2287      0.99991 WORSCHECH_TUMOR_REJECTION_DN
HUANG_FOXA2_TARGETS_UP                  SET      47       -0.261    -0.013241      0.12401      0.98233 HUANG_FOXA2_TARGETS_UP
HUANG_FOXA2_TARGETS_DN                  SET      35     -0.12315   -0.0053932      0.13159      0.82532 HUANG_FOXA2_TARGETS_DN
MASRI_RESISTANCE_TO_TAMOXIFE...2        SET      17    -0.025893  -0.00079072      0.21968      0.54691 MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_UP
MASRI_RESISTANCE_TO_TAMOXIFE...1        SET      17     -0.32182   -0.0098274      0.20408      0.94258 MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN
MISHRA_CARCINOMA_ASSOCIATED_...2        SET      22    -0.032295   -0.0011217      0.15845      0.58075 MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP
MCCABE_HOXC6_TARGETS_UP                 SET       9     -0.12449   -0.0027667      0.29233      0.66489 MCCABE_HOXC6_TARGETS_UP
MCCABE_HOXC6_TARGETS_DN                 SET      21      0.08359    0.0028368       0.2059      0.34238 MCCABE_HOXC6_TARGETS_DN
TING_SILENCED_BY_DICER                  SET      29     0.062179    0.0024792      0.14676       0.3359 TING_SILENCED_BY_DICER
BOYERINAS_ONCOFETAL_TARGETS_...         SET      10    -0.045884   -0.0010749      0.26155      0.56963 BOYERINAS_ONCOFETAL_TARGETS_OF_LET7A1
MCCABE_HOXC6_TARGETS_CANCER_...2        SET      26      -0.2954    -0.011153      0.15553      0.97123 MCCABE_HOXC6_TARGETS_CANCER_UP
MCCABE_HOXC6_TARGETS_CANCER_...1        SET      19      0.26652    0.0086036      0.17173     0.060345 MCCABE_HOXC6_TARGETS_CANCER_DN
MOLENAAR_TARGETS_OF_CCND1_AN...2        SET      61      0.17745     0.010253     0.092952     0.028134 MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP
MOLENAAR_TARGETS_OF_CCND1_AN...1        SET      53     -0.10912   -0.0058779     0.096259      0.87151 MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN
ACEVEDO_NORMAL_TISSUE_ADJACE...2        SET     163     0.091293    0.0085978     0.057043     0.054764 ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP
ACEVEDO_NORMAL_TISSUE_ADJACE...1        SET     339    -0.073635   -0.0099521     0.041108      0.96336 ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN
ACEVEDO_LIVER_CANCER_UP                 SET     912    -0.029677   -0.0064724     0.025315      0.87945 ACEVEDO_LIVER_CANCER_UP
ACEVEDO_LIVER_CANCER_DN                 SET     516    -0.028878   -0.0047914     0.033254      0.80741 ACEVEDO_LIVER_CANCER_DN
ACEVEDO_LIVER_TUMOR_VS_NORMA...2        SET     818    -0.039187   -0.0081161     0.026589      0.92972 ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP
ACEVEDO_LIVER_TUMOR_VS_NORMA...1        SET     262     0.052609    0.0062643      0.04541      0.12333 ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN
ACEVEDO_LIVER_CANCER_WITH_H3...2        SET     240     -0.10456    -0.011924     0.056096      0.96883 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP
ACEVEDO_LIVER_CANCER_WITH_H3...1        SET     178      0.03858    0.0037954     0.061137      0.26401 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN
ACEVEDO_LIVER_CANCER_WITH_H3...4        SET     120     0.018362    0.0014855     0.074526       0.4027 ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP
ACEVEDO_LIVER_CANCER_WITH_H3...3        SET     100    0.0094673   0.00069959     0.083343      0.45478 ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN
ACEVEDO_METHYLATED_IN_LIVER_...         SET     737   -0.0042268  -0.00083288     0.030889      0.55442 ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN
MITSIADES_RESPONSE_TO_APLIDI...2        SET     414    -0.059855   -0.0089211     0.038255      0.94115 MITSIADES_RESPONSE_TO_APLIDIN_UP
MITSIADES_RESPONSE_TO_APLIDI...1        SET     241     -0.09736    -0.011125     0.050879      0.97215 MITSIADES_RESPONSE_TO_APLIDIN_DN
HOQUE_METHYLATED_IN_CANCER              SET      55     0.016207   0.00088926      0.11268      0.44282 HOQUE_METHYLATED_IN_CANCER
NADELLA_PRKAR1A_TARGETS_UP              SET       9     0.083707    0.0018603      0.25987      0.37368 NADELLA_PRKAR1A_TARGETS_UP
NADELLA_PRKAR1A_TARGETS_DN              SET       5      -0.2985   -0.0049451      0.33147      0.81607 NADELLA_PRKAR1A_TARGETS_DN
SAGIV_CD24_TARGETS_UP                   SET      22      0.18907    0.0065673      0.15001      0.10378 SAGIV_CD24_TARGETS_UP
SAGIV_CD24_TARGETS_DN                   SET      45      0.11447     0.005683      0.10832       0.1453 SAGIV_CD24_TARGETS_DN
SMID_BREAST_CANCER_RELAPSE_I...4        SET      35     -0.19373   -0.0084844      0.12901       0.9334 SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP
SMID_BREAST_CANCER_RELAPSE_I...3        SET      77      -0.1188    -0.007708     0.091784      0.90221 SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN
SMID_BREAST_CANCER_RELAPSE_I...2        SET      92    -0.052508   -0.0037225     0.084226      0.73349 SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP
SMID_BREAST_CANCER_RELAPSE_I...1        SET     281    -0.089315    -0.011008     0.047011      0.97127 SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN
SMID_BREAST_CANCER_RELAPSE_I...8        SET      22     0.069781    0.0024238      0.16521      0.33638 SMID_BREAST_CANCER_RELAPSE_IN_LUNG_UP
SMID_BREAST_CANCER_RELAPSE_I...7        SET      37      0.14043     0.006323      0.12162      0.12412 SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN
SMID_BREAST_CANCER_RELAPSE_I...6        SET       5     -0.47414   -0.0078549      0.39337      0.88596 SMID_BREAST_CANCER_RELAPSE_IN_LIVER_UP
