# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
RIGGI_EWING_SARCOMA_PROGENIT...2        SET     408    -0.026771   -0.0039618     0.042769      0.73432 RIGGI_EWING_SARCOMA_PROGENITOR_UP
RIGGI_EWING_SARCOMA_PROGENIT...1        SET     180     0.057328    0.0056709     0.063967      0.18508 RIGGI_EWING_SARCOMA_PROGENITOR_DN
GAUTSCHI_SRC_SIGNALING                  SET       8     0.095075    0.0019922      0.32029       0.3833 GAUTSCHI_SRC_SIGNALING
VICENT_METASTASIS_UP                    SET      14       0.2064    0.0057201      0.23867      0.19359 VICENT_METASTASIS_UP
AMBROSINI_FLAVOPIRIDOL_TREAT...         SET     104     -0.02778   -0.0020932     0.077634      0.63976 AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53
HANN_RESISTANCE_TO_BCL2_INHI...2        SET      31     -0.25056    -0.010328      0.14865      0.95405 HANN_RESISTANCE_TO_BCL2_INHIBITOR_UP
HANN_RESISTANCE_TO_BCL2_INHI...1        SET      44    -0.055507    -0.002725      0.11967      0.67861 HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN
ENGELMANN_CANCER_PROGENITORS...2        SET      47      0.11174    0.0056691      0.11382      0.16313 ENGELMANN_CANCER_PROGENITORS_UP
ENGELMANN_CANCER_PROGENITORS...1        SET      65     -0.10184   -0.0060732     0.098433      0.84957 ENGELMANN_CANCER_PROGENITORS_DN
WORSCHECH_TUMOR_REJECTION_UP            SET      57      0.13331     0.007446      0.10715      0.10674 WORSCHECH_TUMOR_REJECTION_UP
WORSCHECH_TUMOR_REJECTION_DN            SET       9     0.031076   0.00069063      0.23133      0.44657 WORSCHECH_TUMOR_REJECTION_DN
HUANG_FOXA2_TARGETS_UP                  SET      47    -0.080579   -0.0040881       0.1254      0.73974 HUANG_FOXA2_TARGETS_UP
HUANG_FOXA2_TARGETS_DN                  SET      35     0.075254    0.0032958      0.13305      0.28583 HUANG_FOXA2_TARGETS_DN
MASRI_RESISTANCE_TO_TAMOXIFE...2        SET      17    0.0040236   0.00012287      0.22211      0.49277 MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_UP
MASRI_RESISTANCE_TO_TAMOXIFE...1        SET      17    0.0073393   0.00022412      0.20636      0.48581 MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN
MISHRA_CARCINOMA_ASSOCIATED_...2        SET      22     -0.03845   -0.0013355       0.1602      0.59484 MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP
MCCABE_HOXC6_TARGETS_UP                 SET       9     -0.21844   -0.0048546      0.29556      0.77006 MCCABE_HOXC6_TARGETS_UP
MCCABE_HOXC6_TARGETS_DN                 SET      21     0.022693   0.00077013      0.20817       0.4566 MCCABE_HOXC6_TARGETS_DN
TING_SILENCED_BY_DICER                  SET      29    -0.022058   -0.0008795      0.14839      0.55909 TING_SILENCED_BY_DICER
BOYERINAS_ONCOFETAL_TARGETS_...         SET      10      -0.3139   -0.0073532      0.26443      0.88239 BOYERINAS_ONCOFETAL_TARGETS_OF_LET7A1
MCCABE_HOXC6_TARGETS_CANCER_...2        SET      26     -0.31096    -0.011741      0.15725        0.976 MCCABE_HOXC6_TARGETS_CANCER_UP
MCCABE_HOXC6_TARGETS_CANCER_...1        SET      19      0.21871    0.0070604      0.17363      0.10391 MCCABE_HOXC6_TARGETS_CANCER_DN
MOLENAAR_TARGETS_OF_CCND1_AN...2        SET      61     -0.11209   -0.0064758     0.093987      0.88347 MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP
MOLENAAR_TARGETS_OF_CCND1_AN...1        SET      53     0.027108    0.0014602     0.097328      0.39031 MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN
ACEVEDO_NORMAL_TISSUE_ADJACE...2        SET     163     -0.10582   -0.0099662     0.057673      0.96673 ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP
ACEVEDO_NORMAL_TISSUE_ADJACE...1        SET     339    0.0099068    0.0013389     0.041567      0.40581 ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN
ACEVEDO_LIVER_CANCER_UP                 SET     912    -0.042011   -0.0091626     0.025594      0.94964 ACEVEDO_LIVER_CANCER_UP
ACEVEDO_LIVER_CANCER_DN                 SET     516   -0.0090121   -0.0014953     0.033622      0.60566 ACEVEDO_LIVER_CANCER_DN
ACEVEDO_LIVER_TUMOR_VS_NORMA...2        SET     818   -0.0025133  -0.00052053     0.026885      0.53724 ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP
ACEVEDO_LIVER_TUMOR_VS_NORMA...1        SET     262      0.12167     0.014487     0.045905    0.0040235 ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN
ACEVEDO_LIVER_CANCER_WITH_H3...2        SET     240    -0.061878   -0.0070562      0.05672      0.86234 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP
ACEVEDO_LIVER_CANCER_WITH_H3...1        SET     178      0.04456    0.0043836     0.061814       0.2355 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN
ACEVEDO_LIVER_CANCER_WITH_H3...4        SET     120    -0.033742   -0.0027298      0.07535      0.67285 ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP
ACEVEDO_LIVER_CANCER_WITH_H3...3        SET     100    -0.060689   -0.0044846     0.084263       0.7643 ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN
ACEVEDO_METHYLATED_IN_LIVER_...         SET     737   -0.0033973  -0.00066944     0.031231      0.54331 ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN
MITSIADES_RESPONSE_TO_APLIDI...2        SET     414    -0.024302    -0.003622     0.038681      0.73508 MITSIADES_RESPONSE_TO_APLIDIN_UP
MITSIADES_RESPONSE_TO_APLIDI...1        SET     241     0.030481     0.003483     0.051447      0.27677 MITSIADES_RESPONSE_TO_APLIDIN_DN
HOQUE_METHYLATED_IN_CANCER              SET      55     -0.23966     -0.01315      0.11391       0.9823 HOQUE_METHYLATED_IN_CANCER
NADELLA_PRKAR1A_TARGETS_UP              SET       9      0.70732      0.01572      0.26268    0.0035475 NADELLA_PRKAR1A_TARGETS_UP
NADELLA_PRKAR1A_TARGETS_DN              SET       5     -0.24242   -0.0040161      0.33514      0.76526 NADELLA_PRKAR1A_TARGETS_DN
SAGIV_CD24_TARGETS_UP                   SET      22       0.2068     0.007183      0.15167     0.086379 SAGIV_CD24_TARGETS_UP
SAGIV_CD24_TARGETS_DN                   SET      45      0.15531    0.0077105      0.10951     0.078072 SAGIV_CD24_TARGETS_DN
SMID_BREAST_CANCER_RELAPSE_I...4        SET      35      0.29542     0.012938      0.13043     0.011762 SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP
SMID_BREAST_CANCER_RELAPSE_I...3        SET      77     0.042886    0.0027826     0.092804        0.322 SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN
SMID_BREAST_CANCER_RELAPSE_I...2        SET      92     0.070391    0.0049902     0.085157      0.20424 SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP
SMID_BREAST_CANCER_RELAPSE_I...1        SET     281     0.031733    0.0039111     0.047536      0.25221 SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN
SMID_BREAST_CANCER_RELAPSE_I...8        SET      22      0.31343     0.010887      0.16702     0.030292 SMID_BREAST_CANCER_RELAPSE_IN_LUNG_UP
SMID_BREAST_CANCER_RELAPSE_I...7        SET      37      0.14052     0.006327      0.12296      0.12658 SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN
SMID_BREAST_CANCER_RELAPSE_I...6        SET       5     0.025783   0.00042714      0.39774      0.47416 SMID_BREAST_CANCER_RELAPSE_IN_LIVER_UP
SMID_BREAST_CANCER_RELAPSE_I...5        SET      10     -0.25109    -0.005882      0.23701      0.85529 SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN
SMID_BREAST_CANCER_RELAPSE_I...10       SET       6     0.069097    0.0012539      0.39898      0.43125 SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_UP
SMID_BREAST_CANCER_RELAPSE_I...9        SET      25       0.2866     0.010611      0.14655     0.025264 SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN
SMID_BREAST_CANCER_LUMINAL_B...2        SET     163   -0.0025364  -0.00023887     0.062932      0.51607 SMID_BREAST_CANCER_LUMINAL_B_UP
SMID_BREAST_CANCER_LUMINAL_B...1        SET     515     0.021581    0.0035774     0.036865      0.27914 SMID_BREAST_CANCER_LUMINAL_B_DN
SMID_BREAST_CANCER_LUMINAL_A...2        SET      80     0.029667    0.0019619     0.089683       0.3704 SMID_BREAST_CANCER_LUMINAL_A_UP
SMID_BREAST_CANCER_LUMINAL_A...1        SET      16      0.16909    0.0050096      0.15579      0.13889 SMID_BREAST_CANCER_LUMINAL_A_DN
SMID_BREAST_CANCER_ERBB2_UP             SET     131      0.16748     0.014153     0.069164    0.0077335 SMID_BREAST_CANCER_ERBB2_UP
SMID_BREAST_CANCER_ERBB2_DN             SET       5     -0.38173    -0.006324      0.38625      0.83849 SMID_BREAST_CANCER_ERBB2_DN
SMID_BREAST_CANCER_NORMAL_LI...2        SET     439    0.0074106    0.0011366     0.040242      0.42695 SMID_BREAST_CANCER_NORMAL_LIKE_UP
SMID_BREAST_CANCER_NORMAL_LI...1        SET       6    -0.016018  -0.00029068      0.31578      0.52023 SMID_BREAST_CANCER_NORMAL_LIKE_DN
SMID_BREAST_CANCER_BASAL_UP             SET     604     0.044094    0.0078955     0.033099     0.091408 SMID_BREAST_CANCER_BASAL_UP
SMID_BREAST_CANCER_BASAL_DN             SET     662     0.016665    0.0031189     0.032026      0.30141 SMID_BREAST_CANCER_BASAL_DN
KUMAMOTO_RESPONSE_TO_NUTLIN_...2        SET       9       0.2523    0.0056072      0.26283      0.16855 KUMAMOTO_RESPONSE_TO_NUTLIN_3A_UP
KUMAMOTO_RESPONSE_TO_NUTLIN_...1        SET      10      -0.3494   -0.0081849      0.20746      0.95391 KUMAMOTO_RESPONSE_TO_NUTLIN_3A_DN
ITO_PTTG1_TARGETS_UP                    SET      12    0.0063012   0.00016169      0.22608      0.48888 ITO_PTTG1_TARGETS_UP
ITO_PTTG1_TARGETS_DN                    SET       9     -0.18912   -0.0042031      0.22384      0.80092 ITO_PTTG1_TARGETS_DN
LE_SKI_TARGETS_UP                       SET      16    -0.012854  -0.00038081      0.22353      0.52293 LE_SKI_TARGETS_UP
LE_SKI_TARGETS_DN                       SET       5      0.78633     0.013027       0.4202     0.030658 LE_SKI_TARGETS_DN
BONOME_OVARIAN_CANCER_POOR_S...2        SET      29      0.42305     0.016868      0.15444    0.0030827 BONOME_OVARIAN_CANCER_POOR_SURVIVAL_UP
BONOME_OVARIAN_CANCER_POOR_S...1        SET      20      0.25455    0.0084305      0.14651     0.041165 BONOME_OVARIAN_CANCER_POOR_SURVIVAL_DN
BONOME_OVARIAN_CANCER_SURVIV...1        SET     224     0.032047    0.0035321     0.051632      0.26741 BONOME_OVARIAN_CANCER_SURVIVAL_OPTIMAL_DEBULKING
BONOME_OVARIAN_CANCER_SURVIV...2        SET     472     0.029716    0.0047213     0.035438      0.20088 BONOME_OVARIAN_CANCER_SURVIVAL_SUBOPTIMAL_DEBULKING
GALI_TP53_TARGETS_APOPTOTIC_...2        SET       8    0.0052766   0.00011056      0.30168      0.49302 GALI_TP53_TARGETS_APOPTOTIC_UP
GALI_TP53_TARGETS_APOPTOTIC_...1        SET       6      -0.4259   -0.0077289      0.36177      0.88045 GALI_TP53_TARGETS_APOPTOTIC_DN
MOSERLE_IFNA_RESPONSE                   SET      30     -0.27855    -0.011296      0.15261      0.96601 MOSERLE_IFNA_RESPONSE
MCGARVEY_SILENCED_BY_METHYLA...         SET      41      0.20169    0.0095587      0.12343     0.051127 MCGARVEY_SILENCED_BY_METHYLATION_IN_COLON_CANCER
WILSON_PROTEASES_AT_TUMOR_BO...2        SET      20    -0.051187   -0.0016953      0.17284      0.61644 WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_UP
WILSON_PROTEASES_AT_TUMOR_BO...1        SET       5    -0.069511   -0.0011516      0.37471      0.57358 WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_DN
WEBER_METHYLATED_HCP_IN_FIBR...2        SET       6     -0.14637   -0.0026562      0.27553      0.70237 WEBER_METHYLATED_HCP_IN_FIBROBLAST_UP
WEBER_METHYLATED_HCP_IN_FIBR...1        SET      41     -0.12415   -0.0058836      0.11892      0.85173 WEBER_METHYLATED_HCP_IN_FIBROBLAST_DN
WEBER_METHYLATED_HCP_IN_SPER...1        SET      28     -0.32275    -0.012645      0.13657      0.99094 WEBER_METHYLATED_HCP_IN_SPERM_DN
WEBER_METHYLATED_HCP_IN_SPER...2        SET      19      0.21785    0.0070327      0.18176      0.11535 WEBER_METHYLATED_HCP_IN_SPERM_UP
BASSO_HAIRY_CELL_LEUKEMIA_UP            SET      76      0.16679     0.010752     0.090243     0.032293 BASSO_HAIRY_CELL_LEUKEMIA_UP
BASSO_HAIRY_CELL_LEUKEMIA_DN            SET       5     -0.37365   -0.0061901      0.35715      0.85226 BASSO_HAIRY_CELL_LEUKEMIA_DN
TOYOTA_TARGETS_OF_MIR34B_AND...         SET     433      0.03862    0.0058835     0.036504      0.14505 TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C
IZADPANAH_STEM_CELL_ADIPOSE_...2        SET     123    -0.007512  -0.00061524     0.074242       0.5403 IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_UP
IZADPANAH_STEM_CELL_ADIPOSE_...1        SET     103     -0.12983   -0.0097359     0.079493      0.94878 IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_DN
ZHANG_BREAST_CANCER_PROGENIT...2        SET     413     0.010639    0.0015838     0.037961      0.38964 ZHANG_BREAST_CANCER_PROGENITORS_UP
ZHANG_BREAST_CANCER_PROGENIT...1        SET     135     0.058905    0.0050526     0.063816        0.178 ZHANG_BREAST_CANCER_PROGENITORS_DN
MISHRA_CARCINOMA_ASSOCIATED_...1        SET      22      -0.1312   -0.0045572      0.16821      0.78229 MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN
BERNARD_PPAPDC1B_TARGETS_UP             SET      36    -0.028933    -0.001285      0.13221      0.58661 BERNARD_PPAPDC1B_TARGETS_UP
BERNARD_PPAPDC1B_TARGETS_DN             SET      54    -0.095147   -0.0051732      0.11219       0.8018 BERNARD_PPAPDC1B_TARGETS_DN
GAURNIER_PSMD4_TARGETS                  SET      67     -0.16303   -0.0098696      0.10175      0.94543 GAURNIER_PSMD4_TARGETS
EHLERS_ANEUPLOIDY_UP                    SET      39    -0.022341   -0.0010327      0.11311      0.57829 EHLERS_ANEUPLOIDY_UP
EHLERS_ANEUPLOIDY_DN                    SET      11      -0.1299   -0.0031915      0.21357      0.72848 EHLERS_ANEUPLOIDY_DN
ZHENG_GLIOBLASTOMA_PLASTICIT...2        SET     235      0.17971     0.020281     0.051784   0.00026061 ZHENG_GLIOBLASTOMA_PLASTICITY_UP
ZHENG_GLIOBLASTOMA_PLASTICIT...1        SET      56     0.093127     0.005156      0.11217       0.2032 ZHENG_GLIOBLASTOMA_PLASTICITY_DN
BUCKANOVICH_T_LYMPHOCYTE_HOM...2        SET      20     -0.13969   -0.0046263      0.18813       0.7711 BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_UP
BUCKANOVICH_T_LYMPHOCYTE_HOM...1        SET      20     0.060651    0.0020088      0.18097      0.36876 BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_DN
JONES_TCOF1_TARGETS                     SET       5    0.0066375   0.00010996      0.30981      0.49145 JONES_TCOF1_TARGETS
AUJLA_IL22_AND_IL17A_SIGNALI...         SET      10       0.3137    0.0073487      0.20399      0.06205 AUJLA_IL22_AND_IL17A_SIGNALING
ZHENG_IL22_SIGNALING_UP                 SET      57        0.238     0.013293      0.10523     0.011868 ZHENG_IL22_SIGNALING_UP
ZHENG_IL22_SIGNALING_DN                 SET      32     -0.23565    -0.009869      0.13646       0.9579 ZHENG_IL22_SIGNALING_DN
BOCHKIS_FOXA2_TARGETS                   SET     420    0.0096416    0.0014472     0.037762      0.39924 BOCHKIS_FOXA2_TARGETS
HONMA_DOCETAXEL_RESISTANCE              SET      35    -0.022984   -0.0010066      0.13365      0.56827 HONMA_DOCETAXEL_RESISTANCE
WILENSKY_RESPONSE_TO_DARAPLA...         SET      26      0.20574     0.007768      0.14155     0.073059 WILENSKY_RESPONSE_TO_DARAPLADIB
MATZUK_OVULATION                        SET      15      0.26167    0.0075064      0.19845     0.093664 MATZUK_OVULATION
MATZUK_CUMULUS_EXPANSION                SET       8     0.063053    0.0013212      0.30354      0.41772 MATZUK_CUMULUS_EXPANSION
MATZUK_FERTILIZATION                    SET       7     -0.71492    -0.014013      0.31462      0.98846 MATZUK_FERTILIZATION
MATZUK_MATERNAL_EFFECT                  SET       8     -0.12984   -0.0027205      0.26639        0.687 MATZUK_MATERNAL_EFFECT
MATZUK_IMPLANTATION_AND_UTER...         SET      18   -0.0084035  -0.00026405      0.18894      0.51774 MATZUK_IMPLANTATION_AND_UTERINE
MATZUK_POSTIMPLANTATION_AND_...         SET      13     -0.35771   -0.0095533       0.2071      0.95793 MATZUK_POSTIMPLANTATION_AND_POSTPARTUM
MATZUK_STEROIDOGENESIS                  SET       7      -0.3022   -0.0059234      0.35986      0.79947 MATZUK_STEROIDOGENESIS
MATZUK_MEIOTIC_AND_DNA_REPAIR           SET      38    -0.075352   -0.0034383      0.12277      0.73031 MATZUK_MEIOTIC_AND_DNA_REPAIR
MATZUK_CENTRAL_FOR_FEMALE_FE...         SET      29     0.011713   0.00046702      0.14185      0.46709 MATZUK_CENTRAL_FOR_FEMALE_FERTILITY
MATZUK_EMBRYONIC_GERM_CELL              SET      17     -0.04335   -0.0013238      0.19655      0.58728 MATZUK_EMBRYONIC_GERM_CELL
MATZUK_EARLY_ANTRAL_FOLLICLE            SET      12     -0.27886   -0.0071555      0.23554      0.88177 MATZUK_EARLY_ANTRAL_FOLLICLE
MATZUK_LUTEAL_GENES                     SET       8    -0.051722   -0.0010838      0.35791      0.55745 MATZUK_LUTEAL_GENES
MATZUK_PREOVULATORY_FOLLICLE            SET       9     -0.11802   -0.0026229      0.32666      0.64106 MATZUK_PREOVULATORY_FOLLICLE
MATZUK_MALE_REPRODUCTION_SER...         SET      25    -0.010358  -0.00038348      0.15232      0.52711 MATZUK_MALE_REPRODUCTION_SERTOLI
MATZUK_SPERMATOGONIA                    SET      23     -0.12238    -0.004346      0.17357      0.75961 MATZUK_SPERMATOGONIA
MATZUK_SPERMATOCYTE                     SET      71    -0.042539   -0.0026508     0.088697      0.68424 MATZUK_SPERMATOCYTE
MATZUK_SPERMATID_DIFFERENTIA...         SET      36    -0.044415   -0.0019727      0.13084      0.63287 MATZUK_SPERMATID_DIFFERENTIATION
MATZUK_SPERMATOZOA                      SET     109    -0.088332    -0.006813     0.073718      0.88458 MATZUK_SPERMATOZOA
BONCI_TARGETS_OF_MIR15A_AND_...         SET      91     0.068244    0.0048118     0.079431      0.19513 BONCI_TARGETS_OF_MIR15A_AND_MIR16_1
CHUNG_BLISTER_CYTOTOXICITY_UP           SET     128     0.087526    0.0073117     0.067086     0.096009 CHUNG_BLISTER_CYTOTOXICITY_UP
CHUNG_BLISTER_CYTOTOXICITY_DN           SET      42    -0.070483   -0.0033808      0.12568      0.71254 CHUNG_BLISTER_CYTOTOXICITY_DN
WHITEFORD_PEDIATRIC_CANCER_M...         SET     114      0.10916    0.0086091     0.069041      0.05694 WHITEFORD_PEDIATRIC_CANCER_MARKERS
GRADE_COLON_AND_RECTAL_CANCE...2        SET     269     0.072089     0.008696     0.045774     0.057653 GRADE_COLON_AND_RECTAL_CANCER_UP
GRADE_COLON_AND_RECTAL_CANCE...1        SET      97     0.011726    0.0008535     0.082283      0.44334 GRADE_COLON_AND_RECTAL_CANCER_DN
GRADE_COLON_VS_RECTAL_CANCER...2        SET      34   0.00070343   3.0364e-05      0.12903      0.49783 GRADE_COLON_VS_RECTAL_CANCER_UP
GRADE_COLON_VS_RECTAL_CANCER...1        SET      51     -0.15461   -0.0081699       0.1088      0.92234 GRADE_COLON_VS_RECTAL_CANCER_DN
BOQUEST_STEM_CELL_UP                    SET     243     0.030694    0.0035217     0.053996      0.28487 BOQUEST_STEM_CELL_UP
BOQUEST_STEM_CELL_DN                    SET     213     0.022104    0.0023763     0.059075      0.35414 BOQUEST_STEM_CELL_DN
BOQUEST_STEM_CELL_CULTURED_V...2        SET     402     0.029968    0.0044028     0.041977      0.23765 BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP
BOQUEST_STEM_CELL_CULTURED_V...1        SET      31     0.068661    0.0028303      0.14379      0.31651 BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN
NAKAMURA_METASTASIS                     SET      44     0.032455    0.0015933      0.11999       0.3934 NAKAMURA_METASTASIS
NAKAMURA_METASTASIS_MODEL_UP            SET      40      0.11064    0.0051795      0.11625      0.17062 NAKAMURA_METASTASIS_MODEL_UP
NAKAMURA_METASTASIS_MODEL_DN            SET      42   -0.0049859  -0.00023916       0.1238      0.51606 NAKAMURA_METASTASIS_MODEL_DN
GRATIAS_RETINOBLASTOMA_16Q24            SET      18     0.016581     0.000521      0.20527      0.46781 GRATIAS_RETINOBLASTOMA_16Q24
WEST_ADRENOCORTICAL_TUMOR_UP            SET     291   -0.0026462   -0.0003318     0.044977      0.52346 WEST_ADRENOCORTICAL_TUMOR_UP
WEST_ADRENOCORTICAL_TUMOR_DN            SET     497    0.0098493    0.0016047     0.035417      0.39047 WEST_ADRENOCORTICAL_TUMOR_DN
WEST_ADRENOCORTICAL_CARCINOM...2        SET      17   -0.0037591  -0.00011479      0.19591      0.50765 WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_UP
WEST_ADRENOCORTICAL_CARCINOM...1        SET      24        0.255    0.0092506      0.16026     0.055794 WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_DN
DONATO_CELL_CYCLE_TRETINOIN             SET       6     -0.22628   -0.0041063      0.37206      0.72846 DONATO_CELL_CYCLE_TRETINOIN
CHO_NR4A1_TARGETS                       SET      29    -0.068001   -0.0027113      0.14549      0.67989 CHO_NR4A1_TARGETS
BHATI_G2M_ARREST_BY_2METHOXY...2        SET     112       0.1111    0.0086857     0.075783     0.071323 BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP
BHATI_G2M_ARREST_BY_2METHOXY...1        SET     117     0.050341    0.0040219     0.069857      0.23557 BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN
CLIMENT_BREAST_CANCER_COPY_N...2        SET      23     0.094319    0.0033496      0.16277      0.28114 CLIMENT_BREAST_CANCER_COPY_NUMBER_UP
CLIMENT_BREAST_CANCER_COPY_N...1        SET       8      -0.5125    -0.010739      0.31354      0.94892 CLIMENT_BREAST_CANCER_COPY_NUMBER_DN
SHARMA_PILOCYTIC_ASTROCYTOMA...2        SET      27      0.17389    0.0066904      0.16841      0.15091 SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP
SHARMA_PILOCYTIC_ASTROCYTOMA...1        SET       7    -0.038643  -0.00075743      0.31934      0.54816 SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN
TSUDA_ALVEOLAR_SOFT_PART_SAR...         SET      10     -0.17725   -0.0041522      0.25779      0.75413 TSUDA_ALVEOLAR_SOFT_PART_SARCOMA
RAY_TUMORIGENESIS_BY_ERBB2_C...2        SET     186     0.012772    0.0012841     0.057196      0.41165 RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP
RAY_TUMORIGENESIS_BY_ERBB2_C...1        SET     255    -0.031572   -0.0037096     0.049561      0.73794 RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN
YAGUE_PRETUMOR_DRUG_RESISTAN...2        SET       7     -0.13494    -0.002645      0.34729       0.6512 YAGUE_PRETUMOR_DRUG_RESISTANCE_UP
YAGUE_PRETUMOR_DRUG_RESISTAN...1        SET      12      0.32705    0.0083922      0.25918      0.10351 YAGUE_PRETUMOR_DRUG_RESISTANCE_DN
BRUECKNER_TARGETS_OF_MIRLET7...2        SET     105     0.041875    0.0031703     0.082661      0.30623 BRUECKNER_TARGETS_OF_MIRLET7A3_UP
BRUECKNER_TARGETS_OF_MIRLET7...1        SET      74    -0.053057    -0.003375      0.10212      0.69832 BRUECKNER_TARGETS_OF_MIRLET7A3_DN
PODAR_RESPONSE_TO_ADAPHOSTIN...2        SET     135    0.0023359   0.00020036     0.068838      0.48647 PODAR_RESPONSE_TO_ADAPHOSTIN_UP
PODAR_RESPONSE_TO_ADAPHOSTIN...1        SET      18     -0.18305   -0.0057516      0.18937      0.83312 PODAR_RESPONSE_TO_ADAPHOSTIN_DN
LU_TUMOR_ENDOTHELIAL_MARKERS...2        SET      20     -0.20092   -0.0066544      0.17354      0.87652 LU_TUMOR_ENDOTHELIAL_MARKERS_UP
LU_TUMOR_ENDOTHELIAL_MARKERS...1        SET       4     0.016609   0.00024611      0.26446      0.47496 LU_TUMOR_ENDOTHELIAL_MARKERS_DN
LU_TUMOR_ANGIOGENESIS_UP                SET      25     -0.19587   -0.0072518      0.17063      0.87449 LU_TUMOR_ANGIOGENESIS_UP
LIN_TUMOR_ESCAPE_FROM_IMMUNE...         SET      18       0.0259   0.00081381      0.18824      0.44528 LIN_TUMOR_ESCAPE_FROM_IMMUNE_ATTACK
CHEN_HOXA5_TARGETS_6HR_UP               SET       8     -0.39953   -0.0083716      0.29607      0.91139 CHEN_HOXA5_TARGETS_6HR_UP
CHEN_HOXA5_TARGETS_6HR_DN               SET       5     -0.14058    -0.002329      0.34081      0.66001 CHEN_HOXA5_TARGETS_6HR_DN
CHEN_HOXA5_TARGETS_9HR_UP               SET     218    -0.047808   -0.0051991     0.055112      0.80715 CHEN_HOXA5_TARGETS_9HR_UP
CHEN_HOXA5_TARGETS_9HR_DN               SET      39     0.092182    0.0042611      0.11954      0.22031 CHEN_HOXA5_TARGETS_9HR_DN
LIN_NPAS4_TARGETS_UP                    SET     166     0.036654    0.0034834       0.0588      0.26652 LIN_NPAS4_TARGETS_UP
LIN_NPAS4_TARGETS_DN                    SET      67      0.06613    0.0040036      0.10154      0.25744 LIN_NPAS4_TARGETS_DN
CADWELL_ATG16L1_TARGETS_UP              SET      99     0.040608    0.0029857     0.076186      0.29702 CADWELL_ATG16L1_TARGETS_UP
CADWELL_ATG16L1_TARGETS_DN              SET      63     0.088621    0.0052031      0.10158       0.1915 CADWELL_ATG16L1_TARGETS_DN
BREDEMEYER_RAG_SIGNALING_NOT...2        SET      61     0.026364    0.0015232      0.10491       0.4008 BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP
BREDEMEYER_RAG_SIGNALING_NOT...1        SET      55     0.029754    0.0016326      0.10565      0.38912 BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_DN
BREDEMEYER_RAG_SIGNALING_VIA...2        SET      49       0.1165    0.0060344      0.10896       0.1425 BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_UP
