# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
SHEPARD_BMYB_MORPHOLINO_DN              SET     189    -0.070582   -0.0071527     0.055096      0.89991 SHEPARD_BMYB_MORPHOLINO_DN
BYSTRYKH_HEMATOPOIESIS_STEM_...1        SET      66    -0.024603   -0.0014784      0.10086      0.59636 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS
LEE_LIVER_CANCER_ACOX1_DN               SET      63     0.030405    0.0017851     0.098212      0.37844 LEE_LIVER_CANCER_ACOX1_DN
SMITH_TERT_TARGETS_UP                   SET     133      0.15731     0.013393      0.06622    0.0087682 SMITH_TERT_TARGETS_UP
LEE_LIVER_CANCER_MYC_UP                 SET      52     0.068919    0.0036773      0.10579      0.25737 LEE_LIVER_CANCER_MYC_UP
IIZUKA_LIVER_CANCER_PROGRESS...5        SET      16        0.124    0.0036738      0.18896      0.25584 IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_DN
JECHLINGER_EPITHELIAL_TO_MES...2        SET      67    -0.098629    -0.005971      0.09561      0.84886 JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP
DER_IFN_ALPHA_RESPONSE_UP               SET      73      0.02312    0.0014608     0.085779      0.39376 DER_IFN_ALPHA_RESPONSE_UP
KANNAN_TP53_TARGETS_UP                  SET      56     -0.18405     -0.01019      0.10036      0.96666 KANNAN_TP53_TARGETS_UP
WELCH_GATA1_TARGETS                     SET      23    -0.030552    -0.001085      0.14285      0.58468 WELCH_GATA1_TARGETS
FRASOR_RESPONSE_TO_ESTRADIOL...2        SET      35     0.056335    0.0024672      0.15262      0.35602 FRASOR_RESPONSE_TO_ESTRADIOL_UP
LEE_LIVER_CANCER_MYC_TGFA_UP            SET      61    -0.021582   -0.0012469       0.1024      0.58347 LEE_LIVER_CANCER_MYC_TGFA_UP
FLECHNER_PBL_KIDNEY_TRANSPLA...1        SET      39     -0.19852   -0.0091766      0.12741      0.94038 FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN
DORSAM_HOXA9_TARGETS_UP                 SET      35    -0.029846   -0.0013071      0.13053      0.59043 DORSAM_HOXA9_TARGETS_UP
DER_IFN_BETA_RESPONSE_DN                SET       7    -0.050138  -0.00098274      0.30849      0.56455 DER_IFN_BETA_RESPONSE_DN
IIZUKA_LIVER_CANCER_PROGRESS...4        SET      25      0.30822     0.011411      0.16529     0.031122 IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_UP
KLEIN_PRIMARY_EFFUSION_LYMPH...1        SET      55    -0.040619   -0.0022287      0.10604      0.64915 KLEIN_PRIMARY_EFFUSION_LYMPHOMA_DN
SHEPARD_BMYB_TARGETS                    SET      71    -0.053878   -0.0033574     0.092527      0.71981 SHEPARD_BMYB_TARGETS
KANNAN_TP53_TARGETS_DN                  SET      22     0.061823    0.0021474      0.19123      0.37324 KANNAN_TP53_TARGETS_DN
CHANG_POU5F1_TARGETS_UP                 SET      14     0.023324   0.00064641       0.2123      0.45626 CHANG_POU5F1_TARGETS_UP
CHANG_POU5F1_TARGETS_DN                 SET       8      -0.2585   -0.0054166      0.28836      0.81499 CHANG_POU5F1_TARGETS_DN
SANA_TNF_SIGNALING_DN                   SET      80   -0.0037635  -0.00024888       0.0876      0.51713 SANA_TNF_SIGNALING_DN
TARTE_PLASMA_CELL_VS_PLASMAB...2        SET     363    -0.055658    -0.007779     0.041063      0.91235 TARTE_PLASMA_CELL_VS_PLASMABLAST_UP
WILLERT_WNT_SIGNALING                   SET      21     -0.20045   -0.0068026       0.1643      0.88876 WILLERT_WNT_SIGNALING
BYSTRYKH_HEMATOPOIESIS_STEM_...8        SET       8     -0.59781    -0.012526      0.29866      0.97733 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_RUNX1
KENNY_CTNNB1_TARGETS_DN                 SET      51  -1.8862e-06  -9.9674e-08      0.10538      0.50001 KENNY_CTNNB1_TARGETS_DN
CHEOK_RESPONSE_TO_MERCAPTOPU...4        SET       8     -0.72205     -0.01513      0.26978      0.99628 CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_UP
CHESLER_BRAIN_QTL_TRANS                 SET       6      0.25264    0.0045848      0.28593      0.18847 CHESLER_BRAIN_QTL_TRANS
IIZUKA_LIVER_CANCER_PROGRESS...2        SET      12     -0.21834   -0.0056026      0.25565      0.80345 IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_UP
BECKER_TAMOXIFEN_RESISTANCE_...2        SET      51     -0.21346     -0.01128      0.11123      0.97251 BECKER_TAMOXIFEN_RESISTANCE_UP
SHEPARD_CRUSH_AND_BURN_MUTAN...1        SET     179    -0.049066   -0.0048403     0.059334      0.79586 SHEPARD_CRUSH_AND_BURN_MUTANT_DN
KIM_GERMINAL_CENTER_T_HELPER...1        SET      12      0.35633    0.0091433      0.23162     0.061987 KIM_GERMINAL_CENTER_T_HELPER_DN
RADAEVA_RESPONSE_TO_IFNA1_UP            SET      47       0.0293    0.0014865      0.11471       0.3992 RADAEVA_RESPONSE_TO_IFNA1_UP
PEART_HDAC_PROLIFERATION_CLU...2        SET      53     -0.20258    -0.010912      0.10527      0.97283 PEART_HDAC_PROLIFERATION_CLUSTER_UP
TARTE_PLASMA_CELL_VS_B_LYMPH...1        SET      36     -0.18496   -0.0082149      0.13922      0.90799 TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN
PARK_HSC_VS_MULTIPOTENT_PROG...2        SET      17     -0.11421   -0.0034877      0.21821      0.69965 PARK_HSC_VS_MULTIPOTENT_PROGENITORS_UP
YAGI_AML_RELAPSE_PROGNOSIS              SET      33     -0.16914    -0.007193      0.13454      0.89564 YAGI_AML_RELAPSE_PROGNOSIS
SHIPP_DLBCL_CURED_VS_FATAL_UP           SET      36    -0.070768   -0.0031432      0.13312      0.70249 SHIPP_DLBCL_CURED_VS_FATAL_UP
FLECHNER_BIOPSY_KIDNEY_TRANS...4        SET      80      0.18182     0.012024     0.091098     0.022984 FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP
LEE_LIVER_CANCER_ACOX1_UP               SET      63       0.1214    0.0071279      0.10666      0.12751 LEE_LIVER_CANCER_ACOX1_UP
IIZUKA_LIVER_CANCER_PROGRESS...3        SET       8     -0.25718   -0.0053888      0.27338      0.82658 IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_DN
CHEOK_RESPONSE_TO_MERCAPTOPU...6        SET      11      0.10883    0.0026737      0.23161      0.31922 CHEOK_RESPONSE_TO_MERCAPTOPURINE_UP
UEDA_PERIFERAL_CLOCK                    SET     167    -0.046081   -0.0043923     0.058693       0.7838 UEDA_PERIFERAL_CLOCK
CHESLER_BRAIN_HIGHEST_GENETI...         SET      35     0.025416    0.0011131      0.12757      0.42104 CHESLER_BRAIN_HIGHEST_GENETIC_VARIANCE
CHEN_LUNG_CANCER_SURVIVAL               SET      24    0.0098678   0.00035797      0.16982      0.47683 CHEN_LUNG_CANCER_SURVIVAL
POMEROY_MEDULLOBLASTOMA_DESM...2        SET      56      0.10342    0.0057257     0.094256      0.13629 POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_UP
WIELAND_UP_BY_HBV_INFECTION             SET      98     -0.15362    -0.011238     0.081024      0.97101 WIELAND_UP_BY_HBV_INFECTION
SHEPARD_BMYB_MORPHOLINO_UP              SET     204    -0.077744   -0.0081818     0.053362      0.92742 SHEPARD_BMYB_MORPHOLINO_UP
GOLUB_ALL_VS_AML_DN                     SET      22     -0.11888   -0.0041294       0.1642      0.76546 GOLUB_ALL_VS_AML_DN
DER_IFN_BETA_RESPONSE_UP                SET     100    -0.033432   -0.0024704     0.076617      0.66871 DER_IFN_BETA_RESPONSE_UP
MANALO_HYPOXIA_DN                       SET     281    -0.028282   -0.0034858     0.043348      0.74294 MANALO_HYPOXIA_DN
CHESLER_BRAIN_HIGHEST_EXPRES...         SET      36     -0.23153    -0.010283      0.13738      0.95402 CHESLER_BRAIN_HIGHEST_EXPRESSION
MAGRANGEAS_MULTIPLE_MYELOMA_...1        SET      25      0.21941    0.0081234      0.14987     0.071601 MAGRANGEAS_MULTIPLE_MYELOMA_IGG_VS_IGA_DN
LEE_LIVER_CANCER_MYC_E2F1_DN            SET      62     0.048383    0.0028181       0.1031      0.31944 LEE_LIVER_CANCER_MYC_E2F1_DN
BYSTROEM_CORRELATED_WITH_IL5...2        SET      36      0.21893    0.0097237      0.11577     0.029313 BYSTROEM_CORRELATED_WITH_IL5_UP
CHESLER_BRAIN_D6MIT150_QTL_T...         SET       9      0.22154    0.0049235      0.22899      0.16666 CHESLER_BRAIN_D6MIT150_QTL_TRANS
NELSON_RESPONSE_TO_ANDROGEN_...2        SET      81    -0.069796   -0.0046442     0.088053      0.78601 NELSON_RESPONSE_TO_ANDROGEN_UP
LIN_APC_TARGETS                         SET      65    0.0011222   6.6919e-05     0.091888      0.49513 LIN_APC_TARGETS
VANTVEER_BREAST_CANCER_METAS...1        SET     127    -0.084358   -0.0070197     0.069739      0.88678 VANTVEER_BREAST_CANCER_METASTASIS_DN
BROCKE_APOPTOSIS_REVERSED_BY...         SET     142     0.059685    0.0052495     0.065154      0.17983 BROCKE_APOPTOSIS_REVERSED_BY_IL6
POMEROY_MEDULLOBLASTOMA_DESM...1        SET      54     0.010303   0.00056016      0.10873      0.46225 POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_DN
FRASOR_RESPONSE_TO_ESTRADIOL...1        SET      70     0.066551    0.0041179     0.098704      0.25008 FRASOR_RESPONSE_TO_ESTRADIOL_DN
CHEOK_RESPONSE_TO_HD_MTX_DN             SET      20    -0.097228   -0.0032201      0.16545      0.72162 CHEOK_RESPONSE_TO_HD_MTX_DN
TENEDINI_MEGAKARYOCYTE_MARKE...         SET      59      0.24562     0.013957      0.10332    0.0087235 TENEDINI_MEGAKARYOCYTE_MARKERS
TARTE_PLASMA_CELL_VS_PLASMAB...1        SET     295     0.018668    0.0023565     0.044765      0.33833 TARTE_PLASMA_CELL_VS_PLASMABLAST_DN
SMITH_LIVER_CANCER                      SET      45      -0.1882   -0.0093432      0.11592      0.94776 SMITH_LIVER_CANCER
JECHLINGER_EPITHELIAL_TO_MES...1        SET      56     -0.12526   -0.0069351      0.10381       0.8862 JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN
ROSS_AML_WITH_MLL_FUSIONS               SET      73     -0.11399   -0.0072025     0.085677      0.90832 ROSS_AML_WITH_MLL_FUSIONS
GRANDVAUX_IRF3_TARGETS_UP               SET      14      0.38277     0.010608       0.1978     0.026494 GRANDVAUX_IRF3_TARGETS_UP
LEE_LIVER_CANCER_MYC_E2F1_UP            SET      55     0.019883     0.001091      0.10867      0.42742 LEE_LIVER_CANCER_MYC_E2F1_UP
ASTON_MAJOR_DEPRESSIVE_DISOR...2        SET      45      0.13429    0.0066667      0.12111      0.13376 ASTON_MAJOR_DEPRESSIVE_DISORDER_UP
LE_EGR2_TARGETS_UP                      SET     107     0.016473    0.0012589     0.074827      0.41288 LE_EGR2_TARGETS_UP
FERNANDEZ_BOUND_BY_MYC                  SET     173     0.059627    0.0057836     0.059044      0.15629 FERNANDEZ_BOUND_BY_MYC
FLECHNER_PBL_KIDNEY_TRANSPLA...2        SET     144     0.088675    0.0078536     0.062958     0.079502 FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP
ROSS_AML_OF_FAB_M7_TYPE                 SET      66     0.017402    0.0010457     0.090482      0.42374 ROSS_AML_OF_FAB_M7_TYPE
MOOTHA_VOXPHOS                          SET      83    -0.040252   -0.0027111     0.077612      0.69799 MOOTHA_VOXPHOS
FLECHNER_PBL_KIDNEY_TRANSPLA...3        SET      49    -0.058532   -0.0030319      0.10857       0.7051 FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN
DER_IFN_GAMMA_RESPONSE_DN               SET       9    -0.028603  -0.00063567      0.25626      0.54444 DER_IFN_GAMMA_RESPONSE_DN
SANA_RESPONSE_TO_IFNG_UP                SET      74     -0.11827   -0.0075234     0.093058      0.89811 SANA_RESPONSE_TO_IFNG_UP
SANA_TNF_SIGNALING_UP                   SET      81    -0.051404   -0.0034204     0.091379      0.71312 SANA_TNF_SIGNALING_UP
POMEROY_MEDULLOBLASTOMA_PROG...2        SET      45     -0.18863   -0.0093644      0.11242      0.95331 POMEROY_MEDULLOBLASTOMA_PROGNOSIS_UP
SCHUHMACHER_MYC_TARGETS_UP              SET      77    -0.038875   -0.0025224     0.085181      0.67594 SCHUHMACHER_MYC_TARGETS_UP
SWEET_KRAS_TARGETS_UP                   SET      81   -0.0029648  -0.00019728      0.10008      0.51182 SWEET_KRAS_TARGETS_UP
CHEOK_RESPONSE_TO_HD_MTX_UP             SET      20     0.022232   0.00073632       0.1779      0.45027 CHEOK_RESPONSE_TO_HD_MTX_UP
MAGRANGEAS_MULTIPLE_MYELOMA_...2        SET      17    0.0036506   0.00011148      0.17081      0.49147 MAGRANGEAS_MULTIPLE_MYELOMA_IGG_VS_IGA_UP
OKUMURA_INFLAMMATORY_RESPONS...         SET     166    -0.097938   -0.0093074     0.062786      0.94059 OKUMURA_INFLAMMATORY_RESPONSE_LPS
SMITH_TERT_TARGETS_DN                   SET      84     0.098871    0.0066991     0.085402       0.1235 SMITH_TERT_TARGETS_DN
SHIPP_DLBCL_VS_FOLLICULAR_LY...1        SET      39    -0.036622   -0.0016928      0.11583      0.62406 SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN
LEE_LIVER_CANCER_DENA_DN                SET      72     0.073125    0.0045886     0.091149      0.21121 LEE_LIVER_CANCER_DENA_DN
SANA_RESPONSE_TO_IFNG_DN                SET      83      0.15491     0.010434     0.082492     0.030207 SANA_RESPONSE_TO_IFNG_DN
CHEOK_RESPONSE_TO_MERCAPTOPU...3        SET      19      0.17602    0.0056823      0.16218      0.13889 CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_DN
LEE_LIVER_CANCER_MYC_DN                 SET      61      0.21836     0.012616      0.10879      0.02237 LEE_LIVER_CANCER_MYC_DN
LEE_LIVER_CANCER_CIPROFIBRAT...2        SET      59     0.071875    0.0040842      0.10558      0.24801 LEE_LIVER_CANCER_CIPROFIBRATE_UP
IIZUKA_LIVER_CANCER_PROGRESS...8        SET      19    -0.045824   -0.0014793      0.18957       0.5955 IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_UP
POMEROY_MEDULLOBLASTOMA_PROG...1        SET      43    -0.051741   -0.0025111      0.10987      0.68115 POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN
LU_IL4_SIGNALING                        SET      88     0.015339    0.0010637     0.085015      0.42841 LU_IL4_SIGNALING
BYSTRYKH_HEMATOPOIESIS_STEM_...7        SET     738     0.027678    0.0054574     0.029056      0.17041 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_TRANS
BYSTRYKH_HEMATOPOIESIS_STEM_...4        SET       8    -0.035276  -0.00073917      0.24997      0.55611 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_FLI1
MAGRANGEAS_MULTIPLE_MYELOMA_...3        SET      23   -0.0087237  -0.00030981      0.16173      0.52151 MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_DN
FERRANDO_LYL1_NEIGHBORS                 SET      15      0.22855    0.0065563      0.19474      0.12029 FERRANDO_LYL1_NEIGHBORS
VANTVEER_BREAST_CANCER_METAS...2        SET      62    0.0083047   0.00048371     0.099229      0.46665 VANTVEER_BREAST_CANCER_METASTASIS_UP
COLLER_MYC_TARGETS_UP                   SET      24     -0.12804   -0.0046448      0.14381      0.81336 COLLER_MYC_TARGETS_UP
MANALO_HYPOXIA_UP                       SET     194     0.060938    0.0062557     0.059696      0.15368 MANALO_HYPOXIA_UP
REN_BOUND_BY_E2F                        SET      56    -0.027245   -0.0015084      0.10878      0.59888 REN_BOUND_BY_E2F
DORSAM_HOXA9_TARGETS_DN                 SET      31      0.17467       0.0072      0.13958      0.10541 DORSAM_HOXA9_TARGETS_DN
FLECHNER_BIOPSY_KIDNEY_TRANS...3        SET     528      0.05991     0.010052      0.03501     0.043527 FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN
SHIPP_DLBCL_VS_FOLLICULAR_LY...2        SET      44     0.019756   0.00096985      0.12247      0.43593 SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP
GRANDVAUX_IRF3_TARGETS_DN               SET      18      -0.1292   -0.0040597      0.18929      0.75255 GRANDVAUX_IRF3_TARGETS_DN
IIZUKA_LIVER_CANCER_EARLY_RE...         SET      11     -0.36648   -0.0090038      0.27894      0.90554 IIZUKA_LIVER_CANCER_EARLY_RECURRENCE
RADAEVA_RESPONSE_TO_IFNA1_DN            SET      10     -0.50689    -0.011874      0.25468      0.97671 RADAEVA_RESPONSE_TO_IFNA1_DN
BECKER_TAMOXIFEN_RESISTANCE_...1        SET      51     0.023535    0.0012436      0.11584       0.4195 BECKER_TAMOXIFEN_RESISTANCE_DN
PEART_HDAC_PROLIFERATION_CLU...1        SET      71     -0.10788   -0.0067224     0.090371       0.8837 PEART_HDAC_PROLIFERATION_CLUSTER_DN
KLEIN_PRIMARY_EFFUSION_LYMPH...2        SET      47     -0.11025   -0.0055933      0.11457      0.83204 KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP
SASAKI_ADULT_T_CELL_LEUKEMIA            SET     158     0.014162    0.0013133     0.062409      0.41025 SASAKI_ADULT_T_CELL_LEUKEMIA
COLLER_MYC_TARGETS_DN                   SET       7    -0.015433   -0.0003025      0.35192      0.51749 COLLER_MYC_TARGETS_DN
LEE_LIVER_CANCER_E2F1_DN                SET      61     0.097276    0.0056202      0.10753      0.18283 LEE_LIVER_CANCER_E2F1_DN
LEE_LIVER_CANCER_DENA_UP                SET      55      0.16255    0.0089191      0.10991     0.069591 LEE_LIVER_CANCER_DENA_UP
FLECHNER_BIOPSY_KIDNEY_TRANS...1        SET      23     0.089648    0.0031837       0.1649      0.29334 FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN
MAGRANGEAS_MULTIPLE_MYELOMA_...4        SET      38      0.18794    0.0085755      0.13311     0.078994 MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_UP
FLECHNER_PBL_KIDNEY_TRANSPLA...4        SET      58     0.051723    0.0029142      0.10166      0.30546 FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP
FLECHNER_BIOPSY_KIDNEY_TRANS...2        SET     531     0.062038     0.010437     0.034829     0.037448 FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP
GOLDRATH_IMMUNE_MEMORY                  SET      62     0.029993     0.001747      0.10262      0.38504 GOLDRATH_IMMUNE_MEMORY
LEE_LIVER_CANCER_E2F1_UP                SET      61      0.10007    0.0057814      0.11132      0.18436 LEE_LIVER_CANCER_E2F1_UP
ROSS_AML_WITH_AML1_ETO_FUSION           SET      74     0.013447   0.00085541     0.088184       0.4394 ROSS_AML_WITH_AML1_ETO_FUSION
BHATTACHARYA_EMBRYONIC_STEM_...         SET      79     0.041101     0.002701     0.085694      0.31575 BHATTACHARYA_EMBRYONIC_STEM_CELL
OSAWA_TNF_TARGETS                       SET      10      0.45528     0.010665      0.22519     0.021607 OSAWA_TNF_TARGETS
DER_IFN_GAMMA_RESPONSE_UP               SET      69     0.034925    0.0021456     0.090902      0.35042 DER_IFN_GAMMA_RESPONSE_UP
HASLINGER_B_CLL_WITH_17P13_D...         SET      20     -0.29313   -0.0097084      0.14905      0.97538 HASLINGER_B_CLL_WITH_17P13_DELETION
YAO_HOXA10_TARGETS_VIA_PROGE...2        SET      76     0.039498    0.0025461     0.090013      0.33041 YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP
ZHAN_MULTIPLE_MYELOMA_CD1_UP            SET      41     0.071769    0.0034013      0.12029      0.27538 ZHAN_MULTIPLE_MYELOMA_CD1_UP
ABBUD_LIF_SIGNALING_1_DN                SET      23   -0.0048841  -0.00017346      0.18178      0.51072 ABBUD_LIF_SIGNALING_1_DN
SANSOM_APC_TARGETS_UP                   SET     122    -0.089488   -0.0072996     0.071567      0.89442 SANSOM_APC_TARGETS_UP
NAKAJIMA_EOSINOPHIL                     SET      23      0.07453    0.0026469      0.18509       0.3436 NAKAJIMA_EOSINOPHIL
BROWN_MYELOID_CELL_DEVELOPME...2        SET     152   -0.0016983   -0.0001545     0.065847      0.51029 BROWN_MYELOID_CELL_DEVELOPMENT_UP
NADLER_OBESITY_UP                       SET      57     -0.14941   -0.0083452      0.10002      0.93237 NADLER_OBESITY_UP
SANSOM_APC_TARGETS_DN                   SET     333     0.095643     0.012814     0.041556     0.010686 SANSOM_APC_TARGETS_DN
ADDYA_ERYTHROID_DIFFERENTIAT...         SET      72     0.044072    0.0027655     0.095518      0.32226 ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN
ZHANG_TARGETS_OF_EWSR1_FLI1_...         SET      83      0.15267     0.010283     0.090156       0.0452 ZHANG_TARGETS_OF_EWSR1_FLI1_FUSION
ZHAN_MULTIPLE_MYELOMA_SUBGRO...         SET      30     -0.10577   -0.0042894      0.13051      0.79115 ZHAN_MULTIPLE_MYELOMA_SUBGROUPS
HADDAD_T_LYMPHOCYTE_AND_NK_P...2        SET      76     -0.11086   -0.0071466     0.090571      0.88953 HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP
MA_MYELOID_DIFFERENTIATION_DN           SET      41     0.061737    0.0029259      0.12203      0.30647 MA_MYELOID_DIFFERENTIATION_DN
GALINDO_IMMUNE_RESPONSE_TO_E...         SET      79      0.22397     0.014719     0.091167    0.0070162 GALINDO_IMMUNE_RESPONSE_TO_ENTEROTOXIN
VERNELL_RETINOBLASTOMA_PATHW...1        SET      22    -0.092689   -0.0032195      0.16836      0.70902 VERNELL_RETINOBLASTOMA_PATHWAY_DN
HASLINGER_B_CLL_WITH_MUTATED...         SET      16      0.17843    0.0052861      0.21653      0.20497 HASLINGER_B_CLL_WITH_MUTATED_VH_GENES
CROMER_METASTASIS_UP                    SET      63     0.026803    0.0015737       0.1002      0.39454 CROMER_METASTASIS_UP
ZHAN_MULTIPLE_MYELOMA_CD1_AN...1        SET      53     0.073664     0.003968      0.11765      0.26563 ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_DN
GUO_HEX_TARGETS_UP                      SET      68    -0.044513   -0.0027148     0.099561      0.67259 GUO_HEX_TARGETS_UP
WANG_IMMORTALIZED_BY_HOXA9_A...1        SET      22     -0.38935    -0.013524      0.18183      0.98387 WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_DN
ALCALAY_AML_BY_NPM1_LOCALIZA...2        SET     131    -0.074162    -0.006267     0.074344      0.84074 ALCALAY_AML_BY_NPM1_LOCALIZATION_UP
FAELT_B_CLL_WITH_VH_REARRANG...2        SET      46    -0.024534   -0.0012314      0.12172      0.57987 FAELT_B_CLL_WITH_VH_REARRANGEMENTS_UP
HEDVAT_ELF4_TARGETS_UP                  SET      12    -0.044663   -0.0011461      0.26793       0.5662 HEDVAT_ELF4_TARGETS_UP
XU_RESPONSE_TO_TRETINOIN_AND...2        SET      14     -0.10991   -0.0030462      0.21166      0.69822 XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_UP
STOSSI_RESPONSE_TO_ESTRADIOL            SET      42      0.17851    0.0085624      0.13755     0.097188 STOSSI_RESPONSE_TO_ESTRADIOL
YU_MYC_TARGETS_UP                       SET      43    -0.072681   -0.0035274      0.11405      0.73802 YU_MYC_TARGETS_UP
MOREAUX_B_LYMPHOCYTE_MATURAT...1        SET      74   -0.0082328  -0.00052371     0.081563       0.5402 MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN
ABBUD_LIF_SIGNALING_2_UP                SET      12    -0.013435  -0.00034474      0.23638      0.52266 ABBUD_LIF_SIGNALING_2_UP
PARK_HSC_MARKERS                        SET      42    -0.033345   -0.0015994      0.10999      0.61911 PARK_HSC_MARKERS
FERRANDO_T_ALL_WITH_MLL_ENL_...2        SET      78    -0.048767   -0.0031845     0.086625      0.71327 FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_UP
HOFMANN_CELL_LYMPHOMA_DN                SET      36     0.058325    0.0025905      0.12995      0.32678 HOFMANN_CELL_LYMPHOMA_DN
ZHAN_MULTIPLE_MYELOMA_CD1_VS...2        SET      62       0.1312    0.0076416      0.10231      0.09988 ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP
MATSUDA_NATURAL_KILLER_DIFFE...         SET     453   -0.0060927  -0.00094886     0.037354      0.56478 MATSUDA_NATURAL_KILLER_DIFFERENTIATION
WANG_TARGETS_OF_MLL_CBP_FUSI...2        SET      42      0.12569    0.0060287      0.11593      0.13915 WANG_TARGETS_OF_MLL_CBP_FUSION_UP
STONER_ESOPHAGEAL_CARCINOGEN...2        SET      37     0.079185    0.0035654       0.1233      0.26037 STONER_ESOPHAGEAL_CARCINOGENESIS_UP
STONER_ESOPHAGEAL_CARCINOGEN...1        SET       6       0.2618    0.0047509      0.32164      0.20784 STONER_ESOPHAGEAL_CARCINOGENESIS_DN
HASLINGER_B_CLL_WITH_13Q14_D...         SET      23    -0.079737   -0.0028318      0.18013      0.67099 HASLINGER_B_CLL_WITH_13Q14_DELETION
HOFMANN_CELL_LYMPHOMA_UP                SET      47     -0.12168   -0.0061735      0.11596      0.85298 HOFMANN_CELL_LYMPHOMA_UP
GUO_HEX_TARGETS_DN                      SET      61    -0.046826   -0.0027054     0.097411      0.68464 GUO_HEX_TARGETS_DN
HSIAO_LIVER_SPECIFIC_GENES              SET     238     0.035302    0.0040091     0.051179      0.24517 HSIAO_LIVER_SPECIFIC_GENES
GILDEA_METASTASIS                       SET      29      0.10229    0.0040784      0.15106      0.24917 GILDEA_METASTASIS
ZHAN_MULTIPLE_MYELOMA_SPIKED            SET      21     -0.16305   -0.0055334      0.16999      0.83127 ZHAN_MULTIPLE_MYELOMA_SPIKED
MUNSHI_MULTIPLE_MYELOMA_DN              SET       9        0.011   0.00024446      0.24555      0.48214 MUNSHI_MULTIPLE_MYELOMA_DN
ASTIER_INTEGRIN_SIGNALING               SET      52      0.15465    0.0082519      0.11246     0.084537 ASTIER_INTEGRIN_SIGNALING
ZHAN_MULTIPLE_MYELOMA_LB_UP             SET      43      0.16662    0.0080865      0.12972     0.099504 ZHAN_MULTIPLE_MYELOMA_LB_UP
HASLINGER_B_CLL_WITH_11Q23_D...         SET      22     0.032588    0.0011319      0.15256      0.41543 HASLINGER_B_CLL_WITH_11Q23_DELETION
LEI_MYB_TARGETS                         SET     305   -0.0036807   -0.0004723      0.04426      0.53314 LEI_MYB_TARGETS
BROWN_MYELOID_CELL_DEVELOPME...1        SET     121     0.049989     0.004061     0.068804      0.23376 BROWN_MYELOID_CELL_DEVELOPMENT_DN
ROETH_TERT_TARGETS_DN                   SET       9    -0.084977   -0.0018885       0.2789      0.61969 ROETH_TERT_TARGETS_DN
NEMETH_INFLAMMATORY_RESPONSE...2        SET      74      0.10461    0.0066547     0.091765      0.12715 NEMETH_INFLAMMATORY_RESPONSE_LPS_UP
