# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
RUAN_RESPONSE_TO_TROGLITAZON...2        SET      23     -0.14958   -0.0053122       0.1683      0.81293 RUAN_RESPONSE_TO_TROGLITAZONE_UP
WU_HBX_TARGETS_2_DN                     SET      14      0.26413    0.0073203      0.22734      0.12266 WU_HBX_TARGETS_2_DN
ZAMORA_NOS2_TARGETS_UP                  SET      49     0.069982     0.003625     0.097755      0.23703 ZAMORA_NOS2_TARGETS_UP
JIANG_AGING_CEREBRAL_CORTEX_...2        SET      32    -0.046755   -0.0019581        0.125      0.64581 JIANG_AGING_CEREBRAL_CORTEX_UP
WEIGEL_OXIDATIVE_STRESS_RESP...         SET      32     0.041852    0.0017527      0.12913      0.37293 WEIGEL_OXIDATIVE_STRESS_RESPONSE
DEBIASI_APOPTOSIS_BY_REOVIRU...2        SET     285     0.038665    0.0047987     0.046435      0.20252 DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP
BRACHAT_RESPONSE_TO_CISPLATIN           SET      21     0.028903   0.00098087      0.16091      0.42872 BRACHAT_RESPONSE_TO_CISPLATIN
IVANOVA_HEMATOPOIESIS_LATE_P...         SET     489     0.048803    0.0078887     0.034529     0.078779 IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR
LU_AGING_BRAIN_DN                       SET     144    -0.041091   -0.0036392     0.066009      0.73319 LU_AGING_BRAIN_DN
RUAN_RESPONSE_TO_TNF_UP                 SET       9     0.032535   0.00072306      0.25957      0.45013 RUAN_RESPONSE_TO_TNF_UP
WHITESIDE_CISPLATIN_RESISTAN...2        SET      10     0.079476    0.0018618      0.23108      0.36545 WHITESIDE_CISPLATIN_RESISTANCE_UP
LEE_CALORIE_RESTRICTION_NEOC...2        SET      66      0.17681     0.010625     0.091987     0.027301 LEE_CALORIE_RESTRICTION_NEOCORTEX_UP
JOSEPH_RESPONSE_TO_SODIUM_BU...1        SET      58     0.070168    0.0039534      0.10213      0.24604 JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN
IVANOVA_HEMATOPOIESIS_STEM_C...3        SET     207    -0.022469   -0.0023818     0.055038      0.65845 IVANOVA_HEMATOPOIESIS_STEM_CELL_LONG_TERM
WEIGEL_OXIDATIVE_STRESS_BY_H...1        SET      32      0.13289    0.0055652      0.13701      0.16605 WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2
HU_GENOTOXIN_ACTION_DIRECT_V...2        SET      35    -0.012018  -0.00052632      0.12992      0.53685 HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR
ZHOU_TNF_SIGNALING_4HR                  SET      48    -0.057822   -0.0029645      0.10851      0.70294 ZHOU_TNF_SIGNALING_4HR
MARCHINI_TRABECTEDIN_RESISTA...2        SET      17    -0.091498   -0.0027941      0.17941      0.69497 MARCHINI_TRABECTEDIN_RESISTANCE_UP
GENTILE_UV_LOW_DOSE_UP                  SET      23     0.064331    0.0022847      0.16382      0.34727 GENTILE_UV_LOW_DOSE_UP
BLALOCK_ALZHEIMERS_DISEASE_DN           SET    1155     0.010969    0.0026733     0.023294      0.31886 BLALOCK_ALZHEIMERS_DISEASE_DN
BROWNE_HCMV_INFECTION_16HR_DN           SET      80    -0.027526   -0.0018203     0.085898      0.62569 BROWNE_HCMV_INFECTION_16HR_DN
WESTON_VEGFA_TARGETS_6HR                SET      51     -0.10495    -0.005546      0.11887      0.81136 WESTON_VEGFA_TARGETS_6HR
BANDRES_RESPONSE_TO_CARMUSTI...6        SET      12     0.062976     0.001616      0.19303      0.37212 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_UP
RAMALHO_STEMNESS_DN                     SET      69     0.037627    0.0023116     0.090546      0.33887 RAMALHO_STEMNESS_DN
ONGUSAHA_TP53_TARGETS                   SET      33    -0.073669    -0.003133      0.12898      0.71606 ONGUSAHA_TP53_TARGETS
GENTILE_UV_RESPONSE_CLUSTER_...3        SET      52    -0.004849  -0.00025873      0.12094      0.51599 GENTILE_UV_RESPONSE_CLUSTER_D4
RHODES_CANCER_META_SIGNATURE            SET      62     0.030218      0.00176     0.091762      0.37097 RHODES_CANCER_META_SIGNATURE
LIAN_LIPA_TARGETS_6M                    SET      74    -0.028959   -0.0018421     0.095495      0.61915 LIAN_LIPA_TARGETS_6M
WU_HBX_TARGETS_1_DN                     SET      22      0.01862   0.00064676      0.17514      0.45767 WU_HBX_TARGETS_1_DN
HARRIS_HYPOXIA                          SET      75   -0.0080479  -0.00051538     0.097978      0.53273 HARRIS_HYPOXIA
RUAN_RESPONSE_TO_TNF_TROGLIT...1        SET      35     -0.22065   -0.0096634      0.13729      0.94599 RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN
SU_SALIVARY_GLAND                       SET      10     -0.29744   -0.0069677      0.23266      0.89944 SU_SALIVARY_GLAND
BROWNE_HCMV_INFECTION_10HR_DN           SET      55      0.17695    0.0097092      0.10364     0.043884 BROWNE_HCMV_INFECTION_10HR_DN
KAYO_CALORIE_RESTRICTION_MUS...1        SET      81     0.052763    0.0035108     0.081593      0.25893 KAYO_CALORIE_RESTRICTION_MUSCLE_DN
HENDRICKS_SMARCA4_TARGETS_UP            SET      52     0.051751    0.0027613      0.11253       0.3228 HENDRICKS_SMARCA4_TARGETS_UP
ZHENG_RESPONSE_TO_ARSENITE_DN           SET      12     -0.34904   -0.0089565      0.24361      0.92403 ZHENG_RESPONSE_TO_ARSENITE_DN
MURAKAMI_UV_RESPONSE_6HR_DN             SET      21     -0.06521    -0.002213      0.16482      0.65381 MURAKAMI_UV_RESPONSE_6HR_DN
CHEN_LVAD_SUPPORT_OF_FAILING...1        SET      42    -0.026404   -0.0012665      0.11692      0.58933 CHEN_LVAD_SUPPORT_OF_FAILING_HEART_DN
RAMALHO_STEMNESS_UP                     SET     187    -0.074642   -0.0075244     0.054295      0.91539 RAMALHO_STEMNESS_UP
MARIADASON_RESPONSE_TO_CURCU...2        SET      12     -0.33482   -0.0085915      0.18405      0.96555 MARIADASON_RESPONSE_TO_CURCUMIN_SULINDAC_7
MCDOWELL_ACUTE_LUNG_INJURY_UP           SET      39      0.17112    0.0079101      0.12419     0.084134 MCDOWELL_ACUTE_LUNG_INJURY_UP
SESTO_RESPONSE_TO_UV_C4                 SET      20       0.3335     0.011046      0.16645     0.022564 SESTO_RESPONSE_TO_UV_C4
WANG_SMARCE1_TARGETS_DN                 SET     343     0.023865     0.003244     0.043958       0.2936 WANG_SMARCE1_TARGETS_DN
SU_TESTIS                               SET      71    -0.017632   -0.0010987     0.092802      0.57534 SU_TESTIS
TRAYNOR_RETT_SYNDROM_DN                 SET      14      0.26012    0.0072091      0.21238      0.11033 TRAYNOR_RETT_SYNDROM_DN
SESTO_RESPONSE_TO_UV_C6                 SET      37     0.031273    0.0014081      0.11956      0.39683 SESTO_RESPONSE_TO_UV_C6
MCCLUNG_CREB1_TARGETS_DN                SET      52      0.16862     0.008997       0.1194     0.078947 MCCLUNG_CREB1_TARGETS_DN
RODWELL_AGING_KIDNEY_NO_BLOO...1        SET     136     0.020616    0.0017749      0.06839      0.38154 RODWELL_AGING_KIDNEY_NO_BLOOD_DN
SUZUKI_RESPONSE_TO_TSA_AND_D...2        SET      16      0.13134    0.0038912      0.21403      0.26972 SUZUKI_RESPONSE_TO_TSA_AND_DECITABINE_1B
SESTO_RESPONSE_TO_UV_C2                 SET      51      0.11406    0.0060274     0.098759      0.12406 SESTO_RESPONSE_TO_UV_C2
KAAB_HEART_ATRIUM_VS_VENTRIC...2        SET     238    -0.043293   -0.0049165     0.050393      0.80485 KAAB_HEART_ATRIUM_VS_VENTRICLE_UP
HU_GENOTOXIC_DAMAGE_24HR                SET      31     0.020727   0.00085438      0.13823       0.4404 HU_GENOTOXIC_DAMAGE_24HR
CUI_TCF21_TARGETS_UP                    SET      35      0.18255    0.0079948       0.1375     0.092155 CUI_TCF21_TARGETS_UP
HEDENFALK_BREAST_CANCER_BRAC...2        SET      16     0.082423    0.0024419      0.17311      0.31699 HEDENFALK_BREAST_CANCER_BRACX_UP
GEISS_RESPONSE_TO_DSRNA_DN              SET      15     -0.17274   -0.0049554      0.19626      0.81061 GEISS_RESPONSE_TO_DSRNA_DN
CUI_TCF21_TARGETS_2_DN                  SET     809     0.017825    0.0036723     0.029128      0.27029 CUI_TCF21_TARGETS_2_DN
VIETOR_IFRD1_TARGETS                    SET      22      0.23222     0.008066      0.16515      0.07985 VIETOR_IFRD1_TARGETS
PAL_PRMT5_TARGETS_UP                    SET     190     0.023453    0.0023829     0.051943      0.32581 PAL_PRMT5_TARGETS_UP
VARELA_ZMPSTE24_TARGETS_DN              SET      38     0.096785    0.0044163      0.11722      0.20451 VARELA_ZMPSTE24_TARGETS_DN
SATO_SILENCED_BY_METHYLATION...2        SET      40    -0.068214   -0.0031933       0.1217      0.71244 SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_2
ZHANG_RESPONSE_TO_CANTHARIDI...2        SET      16    -0.022804   -0.0006756      0.22069      0.54115 ZHANG_RESPONSE_TO_CANTHARIDIN_UP
HEDENFALK_BREAST_CANCER_BRAC...1        SET      19       0.0308   0.00099427      0.16555      0.42621 HEDENFALK_BREAST_CANCER_BRACX_DN
JIANG_AGING_HYPOTHALAMUS_DN             SET      33    -0.057052   -0.0024263      0.12066      0.68182 JIANG_AGING_HYPOTHALAMUS_DN
CHANG_IMMORTALIZED_BY_HPV31_...1        SET      57     0.097425    0.0054417      0.10008      0.16517 CHANG_IMMORTALIZED_BY_HPV31_DN
BROWNE_HCMV_INFECTION_24HR_DN           SET     135     0.054684    0.0046905     0.068605      0.21271 BROWNE_HCMV_INFECTION_24HR_DN
MARIADASON_RESPONSE_TO_BUTYR...3        SET       9      -0.0114  -0.00025336      0.31576       0.5144 MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_8
CHIBA_RESPONSE_TO_TSA_UP                SET      51     0.035007    0.0018499      0.11165      0.37694 CHIBA_RESPONSE_TO_TSA_UP
RAMASWAMY_METASTASIS_DN                 SET      52     -0.12607   -0.0067266      0.10464      0.88585 RAMASWAMY_METASTASIS_DN
MODY_HIPPOCAMPUS_NEONATAL               SET      32      0.13903    0.0058227      0.14146      0.16285 MODY_HIPPOCAMPUS_NEONATAL
MCCLUNG_COCAINE_REWARD_5D               SET      72     -0.19902    -0.012488     0.085966      0.98969 MCCLUNG_COCAINE_REWARD_5D
KAYO_AGING_MUSCLE_UP                    SET     212    -0.040902   -0.0043871     0.052096       0.7838 KAYO_AGING_MUSCLE_UP
VISALA_RESPONSE_TO_HEAT_SHOC...2        SET      14      0.36254     0.010048      0.22801     0.055926 VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_UP
CHUANG_OXIDATIVE_STRESS_RESP...1        SET      11      0.63125     0.015509      0.23184    0.0032404 CHUANG_OXIDATIVE_STRESS_RESPONSE_DN
BROWNE_HCMV_INFECTION_14HR_DN           SET     272    -0.060613   -0.0073517     0.049236      0.89084 BROWNE_HCMV_INFECTION_14HR_DN
DELASERNA_MYOD_TARGETS_DN               SET      52    -0.040586   -0.0021655      0.11248      0.64088 DELASERNA_MYOD_TARGETS_DN
YAMAZAKI_TCEB3_TARGETS_UP               SET     161      0.05758    0.0053897     0.061726      0.17546 YAMAZAKI_TCEB3_TARGETS_UP
HU_GENOTOXIN_ACTION_DIRECT_V...1        SET      41     -0.03555   -0.0016848      0.11621      0.62017 HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_24HR
JIANG_VHL_TARGETS                       SET      85     0.074659    0.0050884     0.080249       0.1761 JIANG_VHL_TARGETS
MACLACHLAN_BRCA1_TARGETS_DN             SET      16      -0.2704   -0.0080109      0.17733      0.93634 MACLACHLAN_BRCA1_TARGETS_DN
LEE_AGING_CEREBELLUM_DN                 SET      67    -0.072648   -0.0043981     0.093432      0.78158 LEE_AGING_CEREBELLUM_DN
EHRLICH_ICF_SYNDROM_UP                  SET      11     -0.30619   -0.0075225      0.22729      0.91103 EHRLICH_ICF_SYNDROM_UP
BROWNE_INTERFERON_RESPONSIVE...         SET      66     0.045568    0.0027381     0.097487       0.3201 BROWNE_INTERFERON_RESPONSIVE_GENES
MCCLUNG_DELTA_FOSB_TARGETS_2...         SET      48    -0.007542  -0.00038668      0.11633      0.52585 MCCLUNG_DELTA_FOSB_TARGETS_2WK
CUI_TCF21_TARGETS_DN                    SET      30     0.088321    0.0035816      0.16278      0.29371 CUI_TCF21_TARGETS_DN
SU_THYMUS                               SET      19     -0.36609    -0.011818      0.19135      0.97213 SU_THYMUS
KANG_FLUOROURACIL_RESISTANCE...1        SET      16     0.018737   0.00055511      0.20715      0.46396 KANG_FLUOROURACIL_RESISTANCE_DN
BROWNE_HCMV_INFECTION_8HR_UP            SET      96       0.0736    0.0053294      0.07407       0.1602 BROWNE_HCMV_INFECTION_8HR_UP
MARTINEZ_RESPONSE_TO_TRABECT...3        SET      64      0.18416     0.010897     0.099705     0.032382 MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP
JI_RESPONSE_TO_FSH_DN                   SET      50      0.19349     0.010124      0.10698     0.035265 JI_RESPONSE_TO_FSH_DN
WESTON_VEGFA_TARGETS_12HR               SET      26     -0.18954   -0.0071564       0.1573      0.88588 WESTON_VEGFA_TARGETS_12HR
KRASNOSELSKAYA_ILF3_TARGETS_...2        SET      38     0.020301   0.00092631      0.12082      0.43328 KRASNOSELSKAYA_ILF3_TARGETS_UP
CHUANG_OXIDATIVE_STRESS_RESP...2        SET      27      0.10283    0.0039564      0.14769      0.24314 CHUANG_OXIDATIVE_STRESS_RESPONSE_UP
NATSUME_RESPONSE_TO_INTERFER...1        SET      51     0.095297    0.0050357      0.10471      0.18139 NATSUME_RESPONSE_TO_INTERFERON_BETA_DN
BAELDE_DIABETIC_NEPHROPATHY_...2        SET      85     -0.13978   -0.0095267      0.08528      0.94939 BAELDE_DIABETIC_NEPHROPATHY_UP
LINDVALL_IMMORTALIZED_BY_TER...2        SET      65     0.053883    0.0032132      0.10364      0.30156 LINDVALL_IMMORTALIZED_BY_TERT_UP
WU_HBX_TARGETS_3_UP                     SET      17    -0.037557   -0.0011469      0.22078      0.56754 WU_HBX_TARGETS_3_UP
WANG_CISPLATIN_RESPONSE_AND_...1        SET     210     0.099974     0.010673     0.053179     0.030064 WANG_CISPLATIN_RESPONSE_AND_XPC_DN
MURAKAMI_UV_RESPONSE_6HR_UP             SET      33       0.1456    0.0061922      0.11773       0.1081 MURAKAMI_UV_RESPONSE_6HR_UP
BROWNE_HCMV_INFECTION_20HR_DN           SET      97     0.093592     0.006812     0.079974      0.12095 BROWNE_HCMV_INFECTION_20HR_DN
SIMBULAN_PARP1_TARGETS_UP               SET      29      0.10691    0.0042626      0.14954      0.23733 SIMBULAN_PARP1_TARGETS_UP
ULE_SPLICING_VIA_NOVA2                  SET      42      0.22364     0.010727      0.11992     0.031101 ULE_SPLICING_VIA_NOVA2
MARIADASON_REGULATED_BY_HIST...1        SET      36      0.13175    0.0058519      0.12458      0.14513 MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_DN
IVANOVA_HEMATOPOIESIS_STEM_C...1        SET     182      -0.1026    -0.010205     0.060015      0.95632 IVANOVA_HEMATOPOIESIS_STEM_CELL
KUNINGER_IGF1_VS_PDGFB_TARGE...1        SET      43     -0.02025  -0.00098277      0.12969      0.56204 KUNINGER_IGF1_VS_PDGFB_TARGETS_DN
MEDINA_SMARCA4_TARGETS                  SET      36     -0.13654   -0.0060644      0.12584      0.86104 MEDINA_SMARCA4_TARGETS
KANG_FLUOROURACIL_RESISTANCE...2        SET      21    -0.075771   -0.0025714      0.16228      0.67971 KANG_FLUOROURACIL_RESISTANCE_UP
MAHAJAN_RESPONSE_TO_IL1A_DN             SET      66    -0.052199   -0.0031366      0.10044      0.69836 MAHAJAN_RESPONSE_TO_IL1A_DN
RUAN_RESPONSE_TO_TNF_DN                 SET      75     0.051689    0.0033101      0.08865      0.27993 RUAN_RESPONSE_TO_TNF_DN
BLALOCK_ALZHEIMERS_DISEASE_UP           SET    1571   -0.0090538   -0.0025418     0.020271      0.67243 BLALOCK_ALZHEIMERS_DISEASE_UP
DELASERNA_MYOD_TARGETS_UP               SET      83      0.18343     0.012354     0.086042     0.016518 DELASERNA_MYOD_TARGETS_UP
BURTON_ADIPOGENESIS_12                  SET      31     -0.16642     -0.00686      0.13417      0.89257 BURTON_ADIPOGENESIS_12
LEONARD_HYPOXIA                         SET      42      0.25143      0.01206      0.11735      0.01608 LEONARD_HYPOXIA
KAYO_AGING_MUSCLE_DN                    SET     117     0.095363    0.0076187     0.068675     0.082485 KAYO_AGING_MUSCLE_DN
KAAB_FAILED_HEART_ATRIUM_UP             SET      33    -0.041985   -0.0017855      0.13469      0.62237 KAAB_FAILED_HEART_ATRIUM_UP
INGA_TP53_TARGETS                       SET      15     -0.13657   -0.0039177       0.1972      0.75569 INGA_TP53_TARGETS
MARIADASON_REGULATED_BY_HIST...2        SET      60    -0.039854   -0.0022837      0.10062      0.65398 MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_UP
DASU_IL6_SIGNALING_SCAR_UP              SET      29      0.12667    0.0050505      0.14585      0.19257 DASU_IL6_SIGNALING_SCAR_UP
LINDVALL_IMMORTALIZED_BY_TER...1        SET      70     0.044144    0.0027314      0.09334      0.31813 LINDVALL_IMMORTALIZED_BY_TERT_DN
DAZARD_RESPONSE_TO_UV_SCC_DN            SET     112    -0.038076   -0.0029767     0.076274      0.69118 DAZARD_RESPONSE_TO_UV_SCC_DN
CHIBA_RESPONSE_TO_TSA                   SET      42     -0.19243     -0.00923      0.12534      0.93763 CHIBA_RESPONSE_TO_TSA
RODWELL_AGING_KIDNEY_DN                 SET     134     0.016925    0.0014464     0.068802      0.40284 RODWELL_AGING_KIDNEY_DN
YIH_RESPONSE_TO_ARSENITE_C2             SET      14     -0.43744    -0.012123      0.18951       0.9895 YIH_RESPONSE_TO_ARSENITE_C2
KANG_DOXORUBICIN_RESISTANCE_...2        SET      53    -0.093513   -0.0050372       0.1004      0.82418 KANG_DOXORUBICIN_RESISTANCE_UP
BROWNE_HCMV_INFECTION_48HR_DN           SET     442     0.025916     0.003988     0.037497      0.24474 BROWNE_HCMV_INFECTION_48HR_DN
BROWNE_HCMV_INFECTION_48HR_UP           SET     173     0.067076    0.0065062     0.060241      0.13276 BROWNE_HCMV_INFECTION_48HR_UP
BURTON_ADIPOGENESIS_5                   SET     108    0.0028328   0.00021749     0.067038      0.48315 BURTON_ADIPOGENESIS_5
WESTON_VEGFA_TARGETS                    SET      94    -0.058827   -0.0042153     0.085336       0.7547 WESTON_VEGFA_TARGETS
CHEN_LVAD_SUPPORT_OF_FAILING...2        SET      96   -0.0015431  -0.00011174     0.080447      0.50765 CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP
BROWNE_HCMV_INFECTION_8HR_DN            SET      42     0.019005   0.00091159      0.12641      0.44025 BROWNE_HCMV_INFECTION_8HR_DN
APRELIKOVA_BRCA1_TARGETS                SET      40     0.073633    0.0034469      0.12156      0.27234 APRELIKOVA_BRCA1_TARGETS
VERRECCHIA_RESPONSE_TO_TGFB1...2        SET      19     -0.19471   -0.0062856      0.19281      0.84371 VERRECCHIA_RESPONSE_TO_TGFB1_C2
KIM_GASTRIC_CANCER_CHEMOSENS...         SET      89     0.039911    0.0027831     0.079443       0.3077 KIM_GASTRIC_CANCER_CHEMOSENSITIVITY
BANDRES_RESPONSE_TO_CARMUSTI...1        SET      32      -0.1911   -0.0080031      0.13126      0.92728 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN
GENTILE_UV_RESPONSE_CLUSTER_...4        SET      35    -0.018191  -0.00079666      0.13559      0.55336 GENTILE_UV_RESPONSE_CLUSTER_D5
BRACHAT_RESPONSE_TO_METHOTRE...2        SET      22      0.12759    0.0044318      0.15591      0.20658 BRACHAT_RESPONSE_TO_METHOTREXATE_UP
RHODES_UNDIFFERENTIATED_CANC...         SET      68    -0.016465   -0.0010042     0.084837      0.57694 RHODES_UNDIFFERENTIATED_CANCER
BROWNE_HCMV_INFECTION_14HR_UP           SET     145     0.010628   0.00094452     0.060621      0.43042 BROWNE_HCMV_INFECTION_14HR_UP
YAMAZAKI_TCEB3_TARGETS_DN               SET     188    0.0059537   0.00060176     0.058368      0.45938 YAMAZAKI_TCEB3_TARGETS_DN
LEE_CALORIE_RESTRICTION_MUSC...2        SET      33     0.065667    0.0027927      0.13871      0.31796 LEE_CALORIE_RESTRICTION_MUSCLE_UP
MACLACHLAN_BRCA1_TARGETS_UP             SET      18      0.28202    0.0088614      0.18658     0.065338 MACLACHLAN_BRCA1_TARGETS_UP
VERRECCHIA_RESPONSE_TO_TGFB1...1        SET      19      0.33786     0.010907      0.17172     0.024572 VERRECCHIA_RESPONSE_TO_TGFB1_C1
GAJATE_RESPONSE_TO_TRABECTED...1        SET      19    -0.038336   -0.0012376      0.17087      0.58876 GAJATE_RESPONSE_TO_TRABECTEDIN_DN
LEE_AGING_MUSCLE_DN                     SET      36      0.20629    0.0091625      0.12944     0.055506 LEE_AGING_MUSCLE_DN
ZHANG_PROLIFERATING_VS_QUIES...         SET      49    -0.017552  -0.00090919      0.11364      0.56138 ZHANG_PROLIFERATING_VS_QUIESCENT
GAJATE_RESPONSE_TO_TRABECTED...2        SET      64     0.028186    0.0016679     0.098515       0.3874 GAJATE_RESPONSE_TO_TRABECTEDIN_UP
VERRECCHIA_RESPONSE_TO_TGFB1...5        SET      20     -0.24446   -0.0080963      0.15801      0.93907 VERRECCHIA_RESPONSE_TO_TGFB1_C5
GERHOLD_ADIPOGENESIS_DN                 SET      60     0.089283    0.0051161      0.10527       0.1982 GERHOLD_ADIPOGENESIS_DN
LU_AGING_BRAIN_UP                       SET     246    -0.075181   -0.0086783     0.053332      0.92067 LU_AGING_BRAIN_UP
BURTON_ADIPOGENESIS_3                   SET      89   -0.0056816   -0.0003962     0.078941      0.52869 BURTON_ADIPOGENESIS_3
DAZARD_RESPONSE_TO_UV_NHEK_UP           SET     199     0.024388    0.0025353     0.053823      0.32523 DAZARD_RESPONSE_TO_UV_NHEK_UP
LIAN_LIPA_TARGETS_3M                    SET      60     -0.05162   -0.0029579      0.10511      0.68832 LIAN_LIPA_TARGETS_3M
ZHU_CMV_ALL_UP                          SET     104      0.07887    0.0059429     0.073977      0.14319 ZHU_CMV_ALL_UP
BURTON_ADIPOGENESIS_8                   SET      69     -0.13301   -0.0081717     0.090466      0.92925 BURTON_ADIPOGENESIS_8
DELLA_RESPONSE_TO_TSA_AND_BU...         SET      21    -0.014206  -0.00048211      0.17351      0.53263 DELLA_RESPONSE_TO_TSA_AND_BUTYRATE
RUAN_RESPONSE_TO_TNF_TROGLIT...2        SET      14     0.052788     0.001463      0.20018      0.39601 RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP
BURTON_ADIPOGENESIS_2                   SET      70    0.0019881   0.00012302     0.089291      0.49112 BURTON_ADIPOGENESIS_2
VERRECCHIA_EARLY_RESPONSE_TO...         SET      52      0.19708     0.010516       0.1102      0.03687 VERRECCHIA_EARLY_RESPONSE_TO_TGFB1
XU_GH1_EXOGENOUS_TARGETS_UP             SET      51      0.01376   0.00072712      0.10751      0.44908 XU_GH1_EXOGENOUS_TARGETS_UP
ZHU_CMV_8_HR_DN                         SET      46    -0.045215   -0.0022695      0.12692      0.63917 ZHU_CMV_8_HR_DN
ZHU_CMV_24_HR_DN                        SET      79   -0.0022115  -0.00014534     0.093758      0.50941 ZHU_CMV_24_HR_DN
WU_HBX_TARGETS_3_DN                     SET      13      -0.1287   -0.0034371      0.23647      0.70685 WU_HBX_TARGETS_3_DN
SU_KIDNEY                               SET      12      -0.1542   -0.0039567      0.21431      0.76408 SU_KIDNEY
GENTILE_UV_RESPONSE_CLUSTER_...2        SET      37      0.13087    0.0058927      0.13305      0.16266 GENTILE_UV_RESPONSE_CLUSTER_D2
PAL_PRMT5_TARGETS_DN                    SET      29     0.059831    0.0023856      0.14216      0.33692 PAL_PRMT5_TARGETS_DN
VISALA_AGING_LYMPHOCYTE_DN              SET      18    -0.080929   -0.0025429      0.19529       0.6607 VISALA_AGING_LYMPHOCYTE_DN
SATO_SILENCED_EPIGENETICALLY...         SET      41     0.080623     0.003821      0.11746      0.24624 SATO_SILENCED_EPIGENETICALLY_IN_PANCREATIC_CANCER
CHEN_ETV5_TARGETS_SERTOLI               SET      23    -0.042373   -0.0015048      0.17196      0.59732 CHEN_ETV5_TARGETS_SERTOLI
BROWNE_HCMV_INFECTION_18HR_DN           SET     174     0.034652    0.0033707     0.061028      0.28509 BROWNE_HCMV_INFECTION_18HR_DN
MOREIRA_RESPONSE_TO_TSA_UP              SET      25     -0.17151   -0.0063499      0.13524      0.89762 MOREIRA_RESPONSE_TO_TSA_UP
IVANOVA_HEMATOPOIESIS_STEM_C...4        SET      21    -0.012816  -0.00043493       0.1651      0.53094 IVANOVA_HEMATOPOIESIS_STEM_CELL_SHORT_TERM
TAKAO_RESPONSE_TO_UVB_RADIAT...1        SET      92    -0.048324   -0.0034258     0.078019      0.73216 TAKAO_RESPONSE_TO_UVB_RADIATION_DN
YIH_RESPONSE_TO_ARSENITE_C4             SET      16     0.079942    0.0023684      0.20608      0.34904 YIH_RESPONSE_TO_ARSENITE_C4
ZHANG_ANTIVIRAL_RESPONSE_TO_...2        SET      24      0.18478    0.0067033      0.16122      0.12587 ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_UP
MARIADASON_RESPONSE_TO_BUTYR...4        SET      15       0.3905     0.011202      0.17083     0.011135 MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_4
ZHENG_RESPONSE_TO_ARSENITE_UP           SET      14       0.0843    0.0023363      0.21361      0.34656 ZHENG_RESPONSE_TO_ARSENITE_UP
DAZARD_UV_RESPONSE_CLUSTER_G4           SET      18    -0.025454   -0.0007998      0.17426      0.55806 DAZARD_UV_RESPONSE_CLUSTER_G4
GENTILE_UV_RESPONSE_CLUSTER_...6        SET      34     -0.18599   -0.0080284      0.13074      0.92256 GENTILE_UV_RESPONSE_CLUSTER_D7
EHRLICH_ICF_SYNDROM_DN                  SET      12      0.12341    0.0031667      0.21869      0.28628 EHRLICH_ICF_SYNDROM_DN
KAAB_HEART_ATRIUM_VS_VENTRIC...1        SET     250    -0.003554  -0.00041352     0.048911      0.52896 KAAB_HEART_ATRIUM_VS_VENTRICLE_DN
GENTILE_UV_RESPONSE_CLUSTER_...5        SET      34    -0.026884   -0.0011605      0.14157       0.5753 GENTILE_UV_RESPONSE_CLUSTER_D6
VERRECCHIA_DELAYED_RESPONSE_...         SET      36     -0.17619   -0.0078254      0.12491      0.92079 VERRECCHIA_DELAYED_RESPONSE_TO_TGFB1
BROWNE_HCMV_INFECTION_18HR_UP           SET     166     -0.13489    -0.012819     0.061025      0.98645 BROWNE_HCMV_INFECTION_18HR_UP
LEE_AGING_NEOCORTEX_UP                  SET      72      -0.0696   -0.0043674     0.093255      0.77226 LEE_AGING_NEOCORTEX_UP
ZHANG_RESPONSE_TO_CANTHARIDI...1        SET      63     0.088476    0.0051946     0.089885      0.16249 ZHANG_RESPONSE_TO_CANTHARIDIN_DN
BURTON_ADIPOGENESIS_PEAK_AT_...3        SET      45      0.20102    0.0099795      0.10875     0.032274 BURTON_ADIPOGENESIS_PEAK_AT_24HR
