# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
ZHAN_MULTIPLE_MYELOMA_SPIKED            SET      21      0.17272    0.0058614      0.16936      0.15392 ZHAN_MULTIPLE_MYELOMA_SPIKED
MUNSHI_MULTIPLE_MYELOMA_DN              SET       9      -0.2158    -0.004796      0.24465      0.81113 MUNSHI_MULTIPLE_MYELOMA_DN
ASTIER_INTEGRIN_SIGNALING               SET      52      0.13012    0.0069427      0.11205      0.12277 ASTIER_INTEGRIN_SIGNALING
ZHAN_MULTIPLE_MYELOMA_LB_UP             SET      43     0.043144    0.0020939      0.12926      0.36927 ZHAN_MULTIPLE_MYELOMA_LB_UP
HASLINGER_B_CLL_WITH_11Q23_D...         SET      22      0.21495     0.007466      0.15199     0.078661 HASLINGER_B_CLL_WITH_11Q23_DELETION
LEI_MYB_TARGETS                         SET     305    -0.003093  -0.00039689     0.044099      0.52796 LEI_MYB_TARGETS
BROWN_MYELOID_CELL_DEVELOPME...1        SET     121     0.021803    0.0017712     0.068554      0.37523 BROWN_MYELOID_CELL_DEVELOPMENT_DN
ROETH_TERT_TARGETS_DN                   SET       9      0.11526    0.0025616      0.27788      0.33915 ROETH_TERT_TARGETS_DN
NEMETH_INFLAMMATORY_RESPONSE...2        SET      74    -0.025383   -0.0016147     0.091434      0.60934 NEMETH_INFLAMMATORY_RESPONSE_LPS_UP
LI_WILMS_TUMOR_VS_FETAL_KIDN...1        SET     159      0.11553     0.010747     0.060057     0.027204 LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN
HESS_TARGETS_OF_HOXA9_AND_ME...1        SET      83    -0.020148    -0.001357     0.088299      0.59025 HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN
HALMOS_CEBPA_TARGETS_DN                 SET      44    -0.053597   -0.0026312      0.12506      0.66588 HALMOS_CEBPA_TARGETS_DN
NADLER_OBESITY_DN                       SET      49    -0.047006   -0.0024349      0.10076      0.67958 NADLER_OBESITY_DN
FERRANDO_T_ALL_WITH_MLL_ENL_...1        SET      84     -0.11743   -0.0079567     0.081742      0.92458 FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_DN
WANG_IMMORTALIZED_BY_HOXA9_A...2        SET      29      0.42867     0.017092      0.16413    0.0045086 WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_UP
NEMETH_INFLAMMATORY_RESPONSE...1        SET      29     -0.41999    -0.016746      0.15973      0.99572 NEMETH_INFLAMMATORY_RESPONSE_LPS_DN
GALE_APL_WITH_FLT3_MUTATED_DN           SET      13     0.088391    0.0023607      0.21568      0.34097 GALE_APL_WITH_FLT3_MUTATED_DN
ZHAN_MULTIPLE_MYELOMA_CD1_AN...2        SET      84     0.048059    0.0032562      0.08497      0.28584 ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP
NADLER_HYPERGLYCEMIA_AT_OBES...         SET      55    -0.040299   -0.0022112      0.10666      0.64722 NADLER_HYPERGLYCEMIA_AT_OBESITY
RORIE_TARGETS_OF_EWSR1_FLI1_...2        SET      26     -0.20436   -0.0077157      0.16341      0.89445 RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_UP
ZHAN_MULTIPLE_MYELOMA_PR_UP             SET      42     0.051417    0.0024663      0.12321      0.33822 ZHAN_MULTIPLE_MYELOMA_PR_UP
HALMOS_CEBPA_TARGETS_UP                 SET      47     -0.16375   -0.0083074      0.12088      0.91221 HALMOS_CEBPA_TARGETS_UP
YU_MYC_TARGETS_DN                       SET      54     -0.15839   -0.0086116       0.1085      0.92782 YU_MYC_TARGETS_DN
NUMATA_CSF3_SIGNALING_VIA_ST...         SET      20    -0.044171   -0.0014629      0.19523       0.5895 NUMATA_CSF3_SIGNALING_VIA_STAT3
ZHAN_MULTIPLE_MYELOMA_UP                SET      56       -0.383    -0.021205     0.099547      0.99994 ZHAN_MULTIPLE_MYELOMA_UP
LENAOUR_DENDRITIC_CELL_MATUR...2        SET     115     0.040243    0.0031877      0.07639      0.29917 LENAOUR_DENDRITIC_CELL_MATURATION_UP
TAVOR_CEBPA_TARGETS_DN                  SET      31   -0.0051782  -0.00021345       0.1481      0.51395 TAVOR_CEBPA_TARGETS_DN
LENAOUR_DENDRITIC_CELL_MATUR...1        SET     122    -0.059901   -0.0048861     0.072392        0.796 LENAOUR_DENDRITIC_CELL_MATURATION_DN
WANG_TARGETS_OF_MLL_CBP_FUSI...1        SET      40    -0.031864   -0.0014916      0.11991      0.60477 WANG_TARGETS_OF_MLL_CBP_FUSION_DN
HADDAD_B_LYMPHOCYTE_PROGENIT...         SET     263     0.043145    0.0051471     0.052533      0.20575 HADDAD_B_LYMPHOCYTE_PROGENITOR
PARK_HSC_AND_MULTIPOTENT_PRO...         SET      41     0.068277    0.0032358      0.11758      0.28074 PARK_HSC_AND_MULTIPOTENT_PROGENITORS
GREENBAUM_E2A_TARGETS_DN                SET      19     0.055404    0.0017886      0.18393      0.38162 GREENBAUM_E2A_TARGETS_DN
NGUYEN_NOTCH1_TARGETS_UP                SET      26    -0.039177   -0.0014792      0.14952      0.60334 NGUYEN_NOTCH1_TARGETS_UP
ZHAN_MULTIPLE_MYELOMA_CD2_UP            SET      45    0.0051475   0.00025555      0.12108      0.48304 ZHAN_MULTIPLE_MYELOMA_CD2_UP
HASLINGER_B_CLL_WITH_CHROMOS...         SET      21      0.08401     0.002851      0.17675      0.31729 HASLINGER_B_CLL_WITH_CHROMOSOME_12_TRISOMY
ABBUD_LIF_SIGNALING_1_UP                SET      39      0.06844    0.0031636      0.13736      0.30916 ABBUD_LIF_SIGNALING_1_UP
ABRAHAM_ALPC_VS_MULTIPLE_MYE...2        SET      26     0.013346   0.00050389      0.14702      0.46384 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP
THEILGAARD_NEUTROPHIL_AT_SKI...2        SET      73      0.19006     0.012009      0.09596     0.023823 THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_UP
GERY_CEBP_TARGETS                       SET     120     0.073532     0.005949     0.072598      0.15557 GERY_CEBP_TARGETS
VERHAAK_AML_WITH_NPM1_MUTATE...2        SET     176      0.07714    0.0075464     0.063589      0.11255 VERHAAK_AML_WITH_NPM1_MUTATED_UP
KANG_IMMORTALIZED_BY_TERT_UP            SET      82     -0.12354   -0.0082709     0.086163      0.92418 KANG_IMMORTALIZED_BY_TERT_UP
BASSO_CD40_SIGNALING_DN                 SET      69     -0.15525   -0.0095376     0.095206      0.94851 BASSO_CD40_SIGNALING_DN
ZHAN_MULTIPLE_MYELOMA_MF_UP             SET      41     -0.12742   -0.0060389      0.12862      0.83907 ZHAN_MULTIPLE_MYELOMA_MF_UP
PETROVA_ENDOTHELIUM_LYMPHATI...1        SET     156     0.048144    0.0044365     0.064137      0.22644 PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN
JAIN_NFKB_SIGNALING                     SET      72     -0.10272   -0.0064455     0.085808      0.88435 JAIN_NFKB_SIGNALING
ROETH_TERT_TARGETS_UP                   SET      14      -0.1374   -0.0038079      0.21424      0.73934 ROETH_TERT_TARGETS_UP
PETROVA_ENDOTHELIUM_LYMPHATI...2        SET     130    -0.042557   -0.0035826     0.073085      0.71981 PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_UP
LI_WILMS_TUMOR_VS_FETAL_KIDN...2        SET     176     0.012553     0.001228      0.06375      0.42195 LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP
STAEGE_EWING_FAMILY_TUMOR               SET      26      -0.1624   -0.0061317      0.16227      0.84153 STAEGE_EWING_FAMILY_TUMOR
GALE_APL_WITH_FLT3_MUTATED_UP           SET      57     0.045843    0.0025606     0.098327      0.32053 GALE_APL_WITH_FLT3_MUTATED_UP
AFFAR_YY1_TARGETS_UP                    SET     181     0.046702    0.0046325     0.058742       0.2133 AFFAR_YY1_TARGETS_UP
THEILGAARD_NEUTROPHIL_AT_SKI...1        SET     214    -0.080517   -0.0086764     0.052676       0.9368 THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN
AFFAR_YY1_TARGETS_DN                    SET     234    -0.025163   -0.0028338     0.050838      0.68968 AFFAR_YY1_TARGETS_DN
FAELT_B_CLL_WITH_VH_REARRANG...1        SET      45     -0.10095   -0.0050119      0.11058      0.81935 FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN
VERNELL_RETINOBLASTOMA_PATHW...2        SET      69     0.036363    0.0022339     0.094728      0.35054 VERNELL_RETINOBLASTOMA_PATHWAY_UP
ALCALAY_AML_BY_NPM1_LOCALIZA...1        SET     177    -0.020279   -0.0019894     0.061091      0.63003 ALCALAY_AML_BY_NPM1_LOCALIZATION_DN
KANG_IMMORTALIZED_BY_TERT_DN            SET      98    -0.025719   -0.0018815     0.078781      0.62796 KANG_IMMORTALIZED_BY_TERT_DN
HESS_TARGETS_OF_HOXA9_AND_ME...2        SET      67   -0.0050791  -0.00030749     0.089442      0.52264 HESS_TARGETS_OF_HOXA9_AND_MEIS1_UP
YAO_HOXA10_TARGETS_VIA_PROGE...1        SET      18     -0.12753   -0.0040073      0.19272      0.74593 YAO_HOXA10_TARGETS_VIA_PROGESTERONE_DN
NGUYEN_NOTCH1_TARGETS_DN                SET      81     0.019813    0.0013184     0.085618       0.4085 NGUYEN_NOTCH1_TARGETS_DN
MOREAUX_MULTIPLE_MYELOMA_BY_...2        SET     339    -0.021322   -0.0028818      0.04251      0.69202 MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP
CHIARETTI_ACUTE_LYMPHOBLASTI...         SET      66        0.079     0.004747      0.09617       0.2057 CHIARETTI_ACUTE_LYMPHOBLASTIC_LEUKEMIA_ZAP70
PETROVA_PROX1_TARGETS_DN                SET      56     0.091118    0.0050448      0.10604      0.19509 PETROVA_PROX1_TARGETS_DN
HOEGERKORP_CD44_TARGETS_DIRE...1        SET      12     -0.51083    -0.013108      0.22912       0.9871 HOEGERKORP_CD44_TARGETS_DIRECT_DN
BENNETT_SYSTEMIC_LUPUS_ERYTH...         SET      28     -0.14285   -0.0055966      0.15855       0.8162 BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS
XU_RESPONSE_TO_TRETINOIN_UP             SET      14     0.028692   0.00079517      0.19396       0.4412 XU_RESPONSE_TO_TRETINOIN_UP
ABRAHAM_ALPC_VS_MULTIPLE_MYE...1        SET      20     0.063056    0.0020884      0.18147      0.36412 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN
MENSE_HYPOXIA_UP                        SET      92    -0.010376  -0.00073558     0.078886      0.55232 MENSE_HYPOXIA_UP
MARCINIAK_ER_STRESS_RESPONSE...         SET      19      0.23312    0.0075256      0.16819     0.082877 MARCINIAK_ER_STRESS_RESPONSE_VIA_CHOP
ZHAN_V2_LATE_DIFFERENTIATION...         SET      40    -0.023769   -0.0011127      0.11627      0.58099 ZHAN_V2_LATE_DIFFERENTIATION_GENES
DORSEY_GAB2_TARGETS                     SET      28      0.26767     0.010487      0.16118       0.0484 DORSEY_GAB2_TARGETS
HADDAD_T_LYMPHOCYTE_AND_NK_P...1        SET      60    -0.016223  -0.00092958     0.097845      0.56584 HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_DN
NAKAJIMA_MAST_CELL                      SET      43      0.11996    0.0058217      0.11163      0.14128 NAKAJIMA_MAST_CELL
LIAN_NEUTROPHIL_GRANULE_CONS...         SET      23      -0.1938   -0.0068827      0.16716      0.87684 LIAN_NEUTROPHIL_GRANULE_CONSTITUENTS
ZHAN_MULTIPLE_MYELOMA_MS_UP             SET      43    -0.043006   -0.0020872      0.13287      0.62691 ZHAN_MULTIPLE_MYELOMA_MS_UP
MA_MYELOID_DIFFERENTIATION_UP           SET      37     -0.12301   -0.0055386      0.12823      0.83128 MA_MYELOID_DIFFERENTIATION_UP
RADMACHER_AML_PROGNOSIS                 SET      75      0.11315    0.0072458     0.097245      0.12232 RADMACHER_AML_PROGNOSIS
CROMER_METASTASIS_DN                    SET      77     0.048107    0.0031214     0.086193      0.28838 CROMER_METASTASIS_DN
NOUZOVA_METHYLATED_IN_APL               SET      59     0.060219    0.0034219      0.10562      0.28429 NOUZOVA_METHYLATED_IN_APL
ZHAN_MULTIPLE_MYELOMA_HP_UP             SET      43   -0.0092005  -0.00044652      0.12345       0.5297 ZHAN_MULTIPLE_MYELOMA_HP_UP
XU_RESPONSE_TO_TRETINOIN_DN             SET      12      0.43115     0.011063      0.25472     0.045273 XU_RESPONSE_TO_TRETINOIN_DN
TAVOR_CEBPA_TARGETS_UP                  SET      48     -0.15211   -0.0077987      0.12346      0.89103 TAVOR_CEBPA_TARGETS_UP
YAGI_AML_SURVIVAL                       SET     112     0.042627    0.0033325     0.074566      0.28378 YAGI_AML_SURVIVAL
XU_CREBBP_TARGETS_UP                    SET      20      0.11956    0.0039597       0.1534      0.21788 XU_CREBBP_TARGETS_UP
VERHAAK_AML_WITH_NPM1_MUTATE...1        SET     235    -0.085865   -0.0096903     0.054698      0.94176 VERHAAK_AML_WITH_NPM1_MUTATED_DN
RORIE_TARGETS_OF_EWSR1_FLI1_...1        SET      24     0.019576   0.00071015       0.1607      0.45152 RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN
APPEL_IMATINIB_RESPONSE                 SET      31      0.10197    0.0042033      0.14527      0.24136 APPEL_IMATINIB_RESPONSE
YAGI_AML_FAB_MARKERS                    SET     180   -0.0089265  -0.00088302     0.056596      0.56266 YAGI_AML_FAB_MARKERS
ZHAN_MULTIPLE_MYELOMA_CD1_VS...1        SET      52     -0.14061   -0.0075027      0.11703      0.88522 ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_DN
MOREAUX_MULTIPLE_MYELOMA_BY_...1        SET     171    -0.027811   -0.0026821     0.055236      0.69269 MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN
ABBUD_LIF_SIGNALING_2_DN                SET       6     -0.28676   -0.0052039      0.37157      0.77986 ABBUD_LIF_SIGNALING_2_DN
XU_CREBBP_TARGETS_DN                    SET      38      0.12246    0.0055876      0.12745      0.16834 XU_CREBBP_TARGETS_DN
IGLESIAS_E2F_TARGETS_DN                 SET      13        0.151    0.0040327      0.22693      0.25291 IGLESIAS_E2F_TARGETS_DN
HOEGERKORP_CD44_TARGETS_TEMP...2        SET       9    -0.084617   -0.0018805      0.22108      0.64904 HOEGERKORP_CD44_TARGETS_TEMPORAL_UP
HOEGERKORP_CD44_TARGETS_TEMP...1        SET      25      0.39453     0.014607      0.16136    0.0072485 HOEGERKORP_CD44_TARGETS_TEMPORAL_DN
IGLESIAS_E2F_TARGETS_UP                 SET     130     0.034582    0.0029112     0.068839      0.30771 IGLESIAS_E2F_TARGETS_UP
MUNSHI_MULTIPLE_MYELOMA_UP              SET      71     -0.22969    -0.014313     0.090366      0.99448 MUNSHI_MULTIPLE_MYELOMA_UP
KAMMINGA_EZH2_TARGETS                   SET      41     0.084657    0.0040121      0.11264      0.22616 KAMMINGA_EZH2_TARGETS
ZHAN_MULTIPLE_MYELOMA_DN                SET      39     -0.27537    -0.012729      0.12928      0.98341 ZHAN_MULTIPLE_MYELOMA_DN
BASSO_CD40_SIGNALING_UP                 SET     100       0.1754     0.012961     0.079858     0.014037 BASSO_CD40_SIGNALING_UP
HASLINGER_B_CLL_WITH_6Q21_DE...         SET      16    -0.033664  -0.00099733      0.17057      0.57823 HASLINGER_B_CLL_WITH_6Q21_DELETION
HANSON_HRAS_SIGNALING_VIA_NF...         SET      19     0.037281    0.0012035      0.17979      0.41787 HANSON_HRAS_SIGNALING_VIA_NFKB
FAELT_B_CLL_WITH_VH3_21_DN              SET      45    -0.075837   -0.0037649      0.12232      0.73237 FAELT_B_CLL_WITH_VH3_21_DN
GREENBAUM_E2A_TARGETS_UP                SET      28     -0.16321   -0.0063944      0.15739      0.85012 GREENBAUM_E2A_TARGETS_UP
XU_RESPONSE_TO_TRETINOIN_AND...1        SET      15     -0.33183   -0.0095191      0.20206      0.94972 XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_DN
NOUZOVA_TRETINOIN_AND_H4_ACE...         SET     129     0.066258    0.0055565     0.065325      0.15523 NOUZOVA_TRETINOIN_AND_H4_ACETYLATION
BRUNO_HEMATOPOIESIS                     SET      63    -0.097721   -0.0057374      0.10046      0.83466 BRUNO_HEMATOPOIESIS
MOREAUX_B_LYMPHOCYTE_MATURAT...2        SET      78     -0.20837    -0.013607      0.08943      0.99009 MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP
PETROVA_PROX1_TARGETS_UP                SET      25  -0.00091377  -3.3831e-05      0.15322      0.50238 PETROVA_PROX1_TARGETS_UP
HOEGERKORP_CD44_TARGETS_DIRE...2        SET      24     -0.19647   -0.0071272      0.16177       0.8877 HOEGERKORP_CD44_TARGETS_DIRECT_UP
KUMAR_TARGETS_OF_MLL_AF9_FUS...         SET     382   -0.0082468   -0.0011817       0.0404      0.58087 KUMAR_TARGETS_OF_MLL_AF9_FUSION
FAELT_B_CLL_WITH_VH3_21_UP              SET      40     0.019779    0.0009259      0.11221      0.43004 FAELT_B_CLL_WITH_VH3_21_UP
SESTO_RESPONSE_TO_UV_C8                 SET      69    -0.032705   -0.0020092     0.098163       0.6305 SESTO_RESPONSE_TO_UV_C8
KIM_HYPOXIA                             SET      18      0.39044     0.012268      0.18867     0.019264 KIM_HYPOXIA
GENTILE_UV_RESPONSE_CLUSTER_...8        SET      25      0.26678    0.0098773      0.15188     0.039504 GENTILE_UV_RESPONSE_CLUSTER_D9
LIANG_SILENCED_BY_METHYLATIO...1        SET      48    -0.093883   -0.0048133      0.11363      0.79565 LIANG_SILENCED_BY_METHYLATION_2
IVANOVA_HEMATOPOIESIS_EARLY_...         SET     418   -0.0070536   -0.0010562     0.038648      0.57241 IVANOVA_HEMATOPOIESIS_EARLY_PROGENITOR
LY_AGING_PREMATURE_DN                   SET      30     0.039405     0.001598      0.12686      0.37805 LY_AGING_PREMATURE_DN
MARTINEZ_RESPONSE_TO_TRABECT...1        SET      48      0.14019    0.0071874      0.13102      0.14232 MARTINEZ_RESPONSE_TO_TRABECTEDIN
WEIGEL_OXIDATIVE_STRESS_BY_T...         SET      35     -0.26033    -0.011401      0.13757      0.97077 WEIGEL_OXIDATIVE_STRESS_BY_TBH_AND_H2O2
BROWNE_HCMV_INFECTION_20HR_UP           SET     224    -0.020147   -0.0022205     0.051534      0.65208 BROWNE_HCMV_INFECTION_20HR_UP
TAKAO_RESPONSE_TO_UVB_RADIAT...2        SET      76    -0.051668   -0.0033306     0.084038      0.73066 TAKAO_RESPONSE_TO_UVB_RADIATION_UP
URS_ADIPOCYTE_DIFFERENTIATIO...2        SET      67      0.06915    0.0041864     0.096714      0.23731 URS_ADIPOCYTE_DIFFERENTIATION_UP
LEE_AGING_NEOCORTEX_DN                  SET      60      0.26104     0.014958     0.099184      0.00425 LEE_AGING_NEOCORTEX_DN
REN_ALVEOLAR_RHABDOMYOSARCOM...2        SET      95    -0.035215   -0.0025367     0.083508      0.66337 REN_ALVEOLAR_RHABDOMYOSARCOMA_UP
REN_ALVEOLAR_RHABDOMYOSARCOM...1        SET     376    -0.033925   -0.0048239     0.040352      0.79975 REN_ALVEOLAR_RHABDOMYOSARCOMA_DN
TRAYNOR_RETT_SYNDROM_UP                 SET      36     0.094563       0.0042      0.15318      0.26852 TRAYNOR_RETT_SYNDROM_UP
MCCLUNG_DELTA_FOSB_TARGETS_8...         SET      46     0.044268    0.0022219      0.12078      0.35699 MCCLUNG_DELTA_FOSB_TARGETS_8WK
BRACHAT_RESPONSE_TO_METHOTRE...1        SET      24     0.060971    0.0022118      0.14777      0.33995 BRACHAT_RESPONSE_TO_METHOTREXATE_DN
BROWNE_HCMV_INFECTION_16HR_UP           SET     209     0.042298    0.0045051     0.053116      0.21292 BROWNE_HCMV_INFECTION_16HR_UP
MODY_HIPPOCAMPUS_POSTNATAL              SET      54     0.091836    0.0049932      0.10891      0.19956 MODY_HIPPOCAMPUS_POSTNATAL
IYENGAR_RESPONSE_TO_ADIPOCYT...         SET      10     0.023968   0.00056146      0.29287      0.46739 IYENGAR_RESPONSE_TO_ADIPOCYTE_FACTORS
JAZAERI_BREAST_CANCER_BRCA1_...1        SET      41      0.19947    0.0094533      0.12499     0.055274 JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_DN
BURTON_ADIPOGENESIS_10                  SET      27   -0.0017466  -6.7198e-05      0.16198       0.5043 BURTON_ADIPOGENESIS_10
ABE_VEGFA_TARGETS_2HR                   SET      31      0.19275    0.0079453      0.12808     0.066186 ABE_VEGFA_TARGETS_2HR
SUZUKI_RESPONSE_TO_TSA_AND_D...1        SET      20    -0.023573  -0.00078073      0.18851      0.54976 SUZUKI_RESPONSE_TO_TSA_AND_DECITABINE_1A
NATSUME_RESPONSE_TO_INTERFER...2        SET      69     -0.11784   -0.0072393      0.10073      0.87897 NATSUME_RESPONSE_TO_INTERFERON_BETA_UP
BLALOCK_ALZHEIMERS_DISEASE_I...2        SET     366     0.062406    0.0087572     0.040667     0.062454 BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP
IVANOVA_HEMATOPOIESIS_MATURE...         SET     277     0.011158    0.0013656     0.046947      0.40607 IVANOVA_HEMATOPOIESIS_MATURE_CELL
DAZARD_UV_RESPONSE_CLUSTER_G3           SET      13      0.31352    0.0083731      0.21135     0.068994 DAZARD_UV_RESPONSE_CLUSTER_G3
SCHLINGEMANN_SKIN_CARCINOGEN...2        SET      36     0.023992    0.0010656      0.12617      0.42459 SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP
WEBER_METHYLATED_IN_COLON_CA...         SET      18      0.18828    0.0059161      0.19237      0.16386 WEBER_METHYLATED_IN_COLON_CANCER
KAAB_FAILED_HEART_ATRIUM_DN             SET     137      0.09383    0.0081072     0.067975     0.083747 KAAB_FAILED_HEART_ATRIUM_DN
SU_PANCREAS                             SET      40     0.099152    0.0046415      0.12926      0.22153 SU_PANCREAS
RUAN_RESPONSE_TO_TROGLITAZON...2        SET      23     0.027523   0.00097747      0.16972      0.43559 RUAN_RESPONSE_TO_TROGLITAZONE_UP
WU_HBX_TARGETS_2_DN                     SET      14    -0.071215   -0.0019737      0.22927      0.62195 WU_HBX_TARGETS_2_DN
ZAMORA_NOS2_TARGETS_UP                  SET      49      0.11051    0.0057243     0.098576      0.13114 ZAMORA_NOS2_TARGETS_UP
JIANG_AGING_CEREBRAL_CORTEX_...2        SET      32       0.1047    0.0043848      0.12605       0.2031 JIANG_AGING_CEREBRAL_CORTEX_UP
WEIGEL_OXIDATIVE_STRESS_RESP...         SET      32     0.096588     0.004045      0.13022      0.22913 WEIGEL_OXIDATIVE_STRESS_RESPONSE
DEBIASI_APOPTOSIS_BY_REOVIRU...2        SET     285  -0.00031108  -3.8609e-05     0.046827      0.50265 DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP
BRACHAT_RESPONSE_TO_CISPLATIN           SET      21     -0.20003   -0.0067885      0.16225      0.89117 BRACHAT_RESPONSE_TO_CISPLATIN
IVANOVA_HEMATOPOIESIS_LATE_P...         SET     489     0.030487     0.004928     0.034821      0.19065 IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR
LU_AGING_BRAIN_DN                       SET     144      0.04447    0.0039385     0.066565      0.25205 LU_AGING_BRAIN_DN
RUAN_RESPONSE_TO_TNF_UP                 SET       9      0.36597    0.0081332      0.26173     0.081031 RUAN_RESPONSE_TO_TNF_UP
WHITESIDE_CISPLATIN_RESISTAN...2        SET      10     -0.10245   -0.0023999      0.23303       0.6699 WHITESIDE_CISPLATIN_RESISTANCE_UP
LEE_CALORIE_RESTRICTION_NEOC...2        SET      66     0.047123    0.0028316     0.092771      0.30575 LEE_CALORIE_RESTRICTION_NEOCORTEX_UP
JOSEPH_RESPONSE_TO_SODIUM_BU...1        SET      58      0.10427     0.005875      0.10299      0.15567 JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN
IVANOVA_HEMATOPOIESIS_STEM_C...3        SET     207     0.065606    0.0069544     0.055499      0.11859 IVANOVA_HEMATOPOIESIS_STEM_CELL_LONG_TERM
WEIGEL_OXIDATIVE_STRESS_BY_H...1        SET      32   0.00032751   1.3716e-05      0.13817      0.49905 WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2
HU_GENOTOXIN_ACTION_DIRECT_V...2        SET      35     -0.24415    -0.010692        0.131      0.96881 HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR
ZHOU_TNF_SIGNALING_4HR                  SET      48      0.14221    0.0072911      0.10942     0.096854 ZHOU_TNF_SIGNALING_4HR
MARCHINI_TRABECTEDIN_RESISTA...2        SET      17      0.24934    0.0076141      0.18091     0.084076 MARCHINI_TRABECTEDIN_RESISTANCE_UP
GENTILE_UV_LOW_DOSE_UP                  SET      23     0.075095    0.0026669      0.16519      0.32471 GENTILE_UV_LOW_DOSE_UP
BLALOCK_ALZHEIMERS_DISEASE_DN           SET    1155    0.0066181    0.0016129      0.02349      0.38907 BLALOCK_ALZHEIMERS_DISEASE_DN
BROWNE_HCMV_INFECTION_16HR_DN           SET      80     -0.16465    -0.010888     0.086612      0.97134 BROWNE_HCMV_INFECTION_16HR_DN
WESTON_VEGFA_TARGETS_6HR                SET      51     0.041707    0.0022039      0.11987      0.36395 WESTON_VEGFA_TARGETS_6HR
BANDRES_RESPONSE_TO_CARMUSTI...6        SET      12     -0.33359   -0.0085598      0.19464      0.95672 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_UP
RAMALHO_STEMNESS_DN                     SET      69     -0.04761   -0.0029249     0.091307      0.69896 RAMALHO_STEMNESS_DN
ONGUSAHA_TP53_TARGETS                   SET      33     0.033787    0.0014369      0.13006      0.39752 ONGUSAHA_TP53_TARGETS
GENTILE_UV_RESPONSE_CLUSTER_...3        SET      52      0.11808    0.0063003      0.12195      0.16647 GENTILE_UV_RESPONSE_CLUSTER_D4
RHODES_CANCER_META_SIGNATURE            SET      62      0.14077    0.0081992     0.092528     0.064094 RHODES_CANCER_META_SIGNATURE
LIAN_LIPA_TARGETS_6M                    SET      74   -0.0044497  -0.00028306     0.096299      0.51843 LIAN_LIPA_TARGETS_6M
WU_HBX_TARGETS_1_DN                     SET      22     -0.32096    -0.011148       0.1766      0.96541 WU_HBX_TARGETS_1_DN
HARRIS_HYPOXIA                          SET      75    -0.083154   -0.0053251       0.0988          0.8 HARRIS_HYPOXIA
RUAN_RESPONSE_TO_TNF_TROGLIT...1        SET      35    -0.022687  -0.00099357      0.13845      0.56508 RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN
SU_SALIVARY_GLAND                       SET      10     -0.20249   -0.0047436      0.23462      0.80594 SU_SALIVARY_GLAND
BROWNE_HCMV_INFECTION_10HR_DN           SET      55    -0.014526  -0.00079706      0.10452      0.55527 BROWNE_HCMV_INFECTION_10HR_DN
KAYO_CALORIE_RESTRICTION_MUS...1        SET      81    -0.084277   -0.0056078     0.082278      0.84714 KAYO_CALORIE_RESTRICTION_MUSCLE_DN
HENDRICKS_SMARCA4_TARGETS_UP            SET      52     -0.06209   -0.0033129      0.11347      0.70787 HENDRICKS_SMARCA4_TARGETS_UP
ZHENG_RESPONSE_TO_ARSENITE_DN           SET      12     -0.11766   -0.0030192      0.24567      0.68401 ZHENG_RESPONSE_TO_ARSENITE_DN
