# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GU_PDEF_TARGETS_DN                      SET      39      0.21198    0.0097986      0.14456     0.071289 GU_PDEF_TARGETS_DN
TOOKER_GEMCITABINE_RESISTANC...2        SET      78    -0.087156   -0.0056914     0.084222      0.84962 TOOKER_GEMCITABINE_RESISTANCE_UP
TOOKER_GEMCITABINE_RESISTANC...1        SET     120     -0.12443    -0.010067     0.071593      0.95889 TOOKER_GEMCITABINE_RESISTANCE_DN
BOHN_PRIMARY_IMMUNODEFICIENC...2        SET      45      0.15166    0.0075294      0.11242     0.088654 BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP
BOHN_PRIMARY_IMMUNODEFICIENC...1        SET      36     -0.21006   -0.0093299      0.13191      0.94435 BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_DN
FLOTHO_PEDIATRIC_ALL_THERAPY...2        SET      52    -0.078567   -0.0041921      0.10825      0.76602 FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP
FLOTHO_PEDIATRIC_ALL_THERAPY...1        SET      29      0.11384    0.0045389      0.13974      0.20764 FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN
VILIMAS_NOTCH1_TARGETS_UP               SET      50    -0.010717  -0.00056076      0.11541      0.53699 VILIMAS_NOTCH1_TARGETS_UP
VILIMAS_NOTCH1_TARGETS_DN               SET      22     0.019808     0.000688       0.1702      0.45368 VILIMAS_NOTCH1_TARGETS_DN
SPIRA_SMOKERS_LUNG_CANCER_UP            SET      35     -0.21026   -0.0092082      0.13163       0.9449 SPIRA_SMOKERS_LUNG_CANCER_UP
SPIRA_SMOKERS_LUNG_CANCER_DN            SET      14      -0.3983    -0.011039      0.19684      0.97848 SPIRA_SMOKERS_LUNG_CANCER_DN
LUDWICZEK_TREATING_IRON_OVER...         SET       7      0.53269     0.010441      0.30281     0.039286 LUDWICZEK_TREATING_IRON_OVERLOAD
JU_AGING_TERC_TARGETS_UP                SET       5    -0.056835  -0.00094157      0.35273        0.564 JU_AGING_TERC_TARGETS_UP
ZAIDI_OSTEOBLAST_TRANSCRIPTI...         SET      13     -0.48737    -0.013016      0.23915      0.97921 ZAIDI_OSTEOBLAST_TRANSCRIPTION_FACTORS
WAGNER_APO2_SENSITIVITY                 SET      25    -0.061291   -0.0022692       0.1723      0.63897 WAGNER_APO2_SENSITIVITY
PALOMERO_GSI_SENSITIVITY_UP             SET       7     0.053362    0.0010459       0.2515      0.41599 PALOMERO_GSI_SENSITIVITY_UP
PALOMERO_GSI_SENSITIVITY_DN             SET       4      0.20173    0.0029893       0.3896       0.3023 PALOMERO_GSI_SENSITIVITY_DN
SOUCEK_MYC_TARGETS                      SET      12     -0.10377   -0.0026628      0.25539      0.65775 SOUCEK_MYC_TARGETS
SEKI_INFLAMMATORY_RESPONSE_L...2        SET      77      0.10285    0.0066734     0.090151      0.12697 SEKI_INFLAMMATORY_RESPONSE_LPS_UP
SEKI_INFLAMMATORY_RESPONSE_L...1        SET      22     -0.24836   -0.0086267      0.17331      0.92407 SEKI_INFLAMMATORY_RESPONSE_LPS_DN
RAY_ALZHEIMERS_DISEASE                  SET      13      0.31093    0.0083039      0.21758     0.076506 RAY_ALZHEIMERS_DISEASE
HUNSBERGER_EXERCISE_REGULATE...         SET      28    -0.087359   -0.0034227      0.15358      0.71526 HUNSBERGER_EXERCISE_REGULATED_GENES
PIONTEK_PKD1_TARGETS_UP                 SET      37    -0.016394  -0.00073818      0.12259      0.55319 PIONTEK_PKD1_TARGETS_UP
PIONTEK_PKD1_TARGETS_DN                 SET      15     -0.16937   -0.0048585      0.16459      0.84826 PIONTEK_PKD1_TARGETS_DN
CHAUHAN_RESPONSE_TO_METHOXYE...2        SET      47     0.018931   0.00096044      0.10086      0.42556 CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP
CHAUHAN_RESPONSE_TO_METHOXYE...1        SET      93    -0.070641   -0.0050349     0.076367      0.82251 CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN
FRASOR_RESPONSE_TO_SERM_OR_F...2        SET      22    -0.027732  -0.00096325      0.17446      0.56315 FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_UP
FRASOR_RESPONSE_TO_SERM_OR_F...1        SET      49      0.10026    0.0051934      0.10168      0.16207 FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN
GOLDRATH_ANTIGEN_RESPONSE               SET     339     0.017428    0.0023554     0.041888      0.33869 GOLDRATH_ANTIGEN_RESPONSE
ICHIBA_GRAFT_VERSUS_HOST_DIS...4        SET     111     -0.20293    -0.015794     0.076944      0.99582 ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP
ICHIBA_GRAFT_VERSUS_HOST_DIS...3        SET      43      0.26938     0.013074        0.118     0.011225 ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_DN
ICHIBA_GRAFT_VERSUS_HOST_DIS...2        SET     137    -0.041267   -0.0035656     0.066064       0.7339 ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP
ICHIBA_GRAFT_VERSUS_HOST_DIS...1        SET      50     0.064371    0.0033681      0.11256      0.28371 ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN
LINDSTEDT_DENDRITIC_CELL_MAT...1        SET      61     -0.15017   -0.0086765      0.10027      0.93289 LINDSTEDT_DENDRITIC_CELL_MATURATION_A
LINDSTEDT_DENDRITIC_CELL_MAT...2        SET      46      -0.2515    -0.012623      0.12288      0.97965 LINDSTEDT_DENDRITIC_CELL_MATURATION_B
LINDSTEDT_DENDRITIC_CELL_MAT...3        SET      62    -0.080741   -0.0047028      0.10747      0.77375 LINDSTEDT_DENDRITIC_CELL_MATURATION_C
LINDSTEDT_DENDRITIC_CELL_MAT...4        SET      61    -0.077884   -0.0044998      0.09696      0.78908 LINDSTEDT_DENDRITIC_CELL_MATURATION_D
MARSHALL_VIRAL_INFECTION_RES...2        SET       9     -0.36236    -0.008053      0.31307      0.87644 MARSHALL_VIRAL_INFECTION_RESPONSE_UP
MARSHALL_VIRAL_INFECTION_RES...1        SET      27     0.037671    0.0014494      0.14792      0.39949 MARSHALL_VIRAL_INFECTION_RESPONSE_DN
MARTINELLI_IMMATURE_NEUTROPH...2        SET       9     -0.52985    -0.011775      0.25399      0.98151 MARTINELLI_IMMATURE_NEUTROPHIL_UP
MARTINELLI_IMMATURE_NEUTROPH...1        SET      13     -0.14224   -0.0037989      0.21338      0.74748 MARTINELLI_IMMATURE_NEUTROPHIL_DN
NICK_RESPONSE_TO_PROC_TREATM...         SET      24      0.02921    0.0010596      0.15727      0.42633 NICK_RESPONSE_TO_PROC_TREATMENT_DN
NUTT_GBM_VS_AO_GLIOMA_UP                SET      41     0.068819    0.0032615      0.11872      0.28108 NUTT_GBM_VS_AO_GLIOMA_UP
NUTT_GBM_VS_AO_GLIOMA_DN                SET      45     0.042673    0.0021185      0.12558      0.36701 NUTT_GBM_VS_AO_GLIOMA_DN
PARK_APL_PATHOGENESIS_UP                SET      14      0.28232    0.0078244      0.22804      0.10786 PARK_APL_PATHOGENESIS_UP
PARK_APL_PATHOGENESIS_DN                SET      46     -0.19944     -0.01001      0.11646      0.95659 PARK_APL_PATHOGENESIS_DN
PARK_TRETINOIN_RESPONSE                 SET      12   -0.0019137  -4.9105e-05      0.23993      0.50318 PARK_TRETINOIN_RESPONSE
PARK_TRETINOIN_RESPONSE_AND_...1        SET      29     0.066902    0.0026675      0.15062      0.32846 PARK_TRETINOIN_RESPONSE_AND_PML_RARA_FUSION
PARK_TRETINOIN_RESPONSE_AND_...2        SET      23       0.2878     0.010221      0.17704     0.052023 PARK_TRETINOIN_RESPONSE_AND_RARA_PLZF_FUSION
ZHANG_INTERFERON_RESPONSE               SET      22      0.30769     0.010687      0.18448     0.047681 ZHANG_INTERFERON_RESPONSE
WU_ALZHEIMER_DISEASE_UP                 SET      10      0.31061    0.0072763      0.24689      0.10419 WU_ALZHEIMER_DISEASE_UP
WU_ALZHEIMER_DISEASE_DN                 SET      16     -0.17354   -0.0051412      0.17812      0.83503 WU_ALZHEIMER_DISEASE_DN
MIZUKAMI_HYPOXIA_UP                     SET      11       0.7741     0.019018       0.2479    0.0008978 MIZUKAMI_HYPOXIA_UP
MIZUKAMI_HYPOXIA_DN                     SET       6      -0.1749   -0.0031739       0.3166      0.70967 MIZUKAMI_HYPOXIA_DN
YOSHIMURA_MAPK8_TARGETS_UP              SET    1168      0.03857    0.0094492     0.023657     0.051517 YOSHIMURA_MAPK8_TARGETS_UP
YOSHIMURA_MAPK8_TARGETS_DN              SET     344     0.036965     0.005032     0.041423       0.1861 YOSHIMURA_MAPK8_TARGETS_DN
WUNDER_INFLAMMATORY_RESPONSE...2        SET      59     0.015138   0.00086021      0.10282      0.44147 WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_UP
WUNDER_INFLAMMATORY_RESPONSE...1        SET      11      0.32394    0.0079585      0.19514     0.048468 WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_DN
RAY_TARGETS_OF_P210_BCR_ABL_...2        SET      13      0.26672    0.0071233      0.24144      0.13465 RAY_TARGETS_OF_P210_BCR_ABL_FUSION_UP
RAY_TARGETS_OF_P210_BCR_ABL_...1        SET      15     -0.36667    -0.010519      0.20283      0.96467 RAY_TARGETS_OF_P210_BCR_ABL_FUSION_DN
RUIZ_TNC_TARGETS_UP                     SET     150     0.045161    0.0040816     0.068877      0.25602 RUIZ_TNC_TARGETS_UP
RUIZ_TNC_TARGETS_DN                     SET     138     -0.08301   -0.0071983     0.063751      0.90355 RUIZ_TNC_TARGETS_DN
RUTELLA_RESPONSE_TO_CSF2RB_A...2        SET     319    -0.021574   -0.0028301     0.045427      0.68258 RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP
RUTELLA_RESPONSE_TO_CSF2RB_A...1        SET     309     -0.04716   -0.0060904       0.0451      0.85213 RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN
RUTELLA_RESPONSE_TO_HGF_UP              SET     401    -0.070872      -0.0104     0.040815      0.95875 RUTELLA_RESPONSE_TO_HGF_UP
RUTELLA_RESPONSE_TO_HGF_DN              SET     227     0.024434    0.0027108     0.052403      0.32051 RUTELLA_RESPONSE_TO_HGF_DN
RUTELLA_RESPONSE_TO_HGF_VS_C...2        SET     397    -0.047435   -0.0069265     0.040323      0.88027 RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP
RUTELLA_RESPONSE_TO_HGF_VS_C...1        SET     231    -0.012754   -0.0014272     0.053437      0.59432 RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN
SCHRAETS_MLL_TARGETS_UP                 SET      26     -0.15704   -0.0059292      0.17279      0.81828 SCHRAETS_MLL_TARGETS_UP
SCHRAETS_MLL_TARGETS_DN                 SET      28     -0.17437   -0.0068316      0.15339      0.87218 SCHRAETS_MLL_TARGETS_DN
MUELLER_COMMON_TARGETS_OF_AM...2        SET      13      0.34373      0.00918      0.27018      0.10166 MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_UP
MUELLER_COMMON_TARGETS_OF_AM...1        SET      30    -0.038585   -0.0015647      0.14883      0.60228 MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_DN
ROSS_LEUKEMIA_WITH_MLL_FUSIO...         SET      77     -0.18696    -0.012131      0.08908      0.98208 ROSS_LEUKEMIA_WITH_MLL_FUSIONS
VANASSE_BCL2_TARGETS_UP                 SET      27     0.094017    0.0036172      0.16186      0.28067 VANASSE_BCL2_TARGETS_UP
VANASSE_BCL2_TARGETS_DN                 SET      58     0.046419    0.0026153     0.098965      0.31952 VANASSE_BCL2_TARGETS_DN
VANTVEER_BREAST_CANCER_ESR1_...2        SET     201    -0.065416   -0.0068341     0.055963      0.87878 VANTVEER_BREAST_CANCER_ESR1_UP
VANTVEER_BREAST_CANCER_ESR1_...1        SET     259    0.0072521   0.00085864     0.048875      0.44102 VANTVEER_BREAST_CANCER_ESR1_DN
VANTVEER_BREAST_CANCER_BRCA1...2        SET      40     0.016055   0.00075155      0.11365      0.44383 VANTVEER_BREAST_CANCER_BRCA1_UP
VANTVEER_BREAST_CANCER_BRCA1...1        SET      46     -0.15964   -0.0080126       0.1179      0.91212 VANTVEER_BREAST_CANCER_BRCA1_DN
WALLACE_JAK2_TARGETS_UP                 SET      22     -0.10234   -0.0035546      0.16173      0.73655 WALLACE_JAK2_TARGETS_UP
AGUIRRE_PANCREATIC_CANCER_CO...2        SET     291      0.12594     0.015792     0.047601    0.0040787 AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP
AGUIRRE_PANCREATIC_CANCER_CO...1        SET     232      0.04955    0.0055566     0.055852       0.1875 AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN
SWEET_LUNG_CANCER_KRAS_UP               SET     445    -0.099296     -0.01533      0.03591      0.99715 SWEET_LUNG_CANCER_KRAS_UP
SWEET_LUNG_CANCER_KRAS_DN               SET     400     0.090263     0.013229     0.040932     0.013727 SWEET_LUNG_CANCER_KRAS_DN
SWEET_KRAS_ONCOGENIC_SIGNATU...         SET      87    -0.069136   -0.0047669     0.079749        0.807 SWEET_KRAS_ONCOGENIC_SIGNATURE
HINATA_NFKB_TARGETS_KERATINO...2        SET      85    -0.028198   -0.0019219     0.085472      0.62926 HINATA_NFKB_TARGETS_KERATINOCYTE_UP
HINATA_NFKB_TARGETS_KERATINO...1        SET      22       0.3404     0.011824       0.1804     0.029592 HINATA_NFKB_TARGETS_KERATINOCYTE_DN
HINATA_NFKB_TARGETS_FIBROBLA...         SET      80     -0.16083    -0.010636     0.090421      0.96235 HINATA_NFKB_TARGETS_FIBROBLAST_UP
HOFFMANN_PRE_BI_TO_LARGE_PRE...2        SET      27    -0.080957   -0.0031147      0.14902      0.70652 HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_UP
HOFFMANN_PRE_BI_TO_LARGE_PRE...1        SET      73     -0.10709   -0.0067662      0.08962      0.88393 HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_DN
HOFFMANN_LARGE_TO_SMALL_PRE_...2        SET     148      0.11074    0.0099422     0.060118     0.032741 HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP
HOFFMANN_LARGE_TO_SMALL_PRE_...1        SET      61     0.045022    0.0026012     0.098135       0.3232 HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_DN
HOFFMANN_SMALL_PRE_BII_TO_IM...2        SET      62    -0.074207   -0.0043222      0.10138      0.76789 HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP
HOFFMANN_SMALL_PRE_BII_TO_IM...1        SET      36      0.17013    0.0075564      0.13032      0.09588 HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_DN
HOFFMANN_IMMATURE_TO_MATURE_...2        SET      37    -0.079583   -0.0035833      0.12341      0.74049 HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP
HOFFMANN_IMMATURE_TO_MATURE_...1        SET      44     0.081655    0.0040086      0.11357      0.23608 HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_DN
HOFMANN_MYELODYSPLASTIC_SYND...4        SET      20     -0.06555    -0.002171      0.19153      0.63391 HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_UP
HOFMANN_MYELODYSPLASTIC_SYND...3        SET      26      0.18465    0.0069715      0.14962      0.10859 HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_DN
HOFMANN_MYELODYSPLASTIC_SYND...2        SET       8       0.0281    0.0005888      0.31456      0.46441 HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_UP
HOFMANN_MYELODYSPLASTIC_SYND...1        SET      19     -0.37409    -0.012076      0.16865      0.98672 HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_DN
HOFMANN_MYELODYSPLASTIC_SYND...6        SET      20      0.18841      0.00624      0.17435      0.13994 HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_UP
HOFMANN_MYELODYSPLASTIC_SYND...5        SET      20     -0.37125    -0.012296      0.15643      0.99118 HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_DN
LEE_EARLY_T_LYMPHOCYTE_UP               SET      99      0.15199     0.011176     0.076523     0.023511 LEE_EARLY_T_LYMPHOCYTE_UP
LEE_EARLY_T_LYMPHOCYTE_DN               SET      54    -0.014273    -0.000776      0.11297      0.55027 LEE_EARLY_T_LYMPHOCYTE_DN
LEE_INTRATHYMIC_T_PROGENITOR            SET      19     0.044333    0.0014312      0.17623      0.40069 LEE_INTRATHYMIC_T_PROGENITOR
LEE_DOUBLE_POLAR_THYMOCYTE              SET      24      0.12088    0.0043853      0.17247      0.24169 LEE_DOUBLE_POLAR_THYMOCYTE
LEE_SP4_THYMOCYTE                       SET      15      0.42656     0.012236      0.23726     0.036107 LEE_SP4_THYMOCYTE
LEE_RECENT_THYMIC_EMIGRANT              SET     214     0.039926    0.0043023     0.055519      0.23603 LEE_RECENT_THYMIC_EMIGRANT
LEE_NAIVE_T_LYMPHOCYTE                  SET      18      0.12284    0.0038598      0.20423      0.27377 LEE_NAIVE_T_LYMPHOCYTE
LEE_DIFFERENTIATING_T_LYMPHO...         SET     178      0.02462     0.002422     0.057566      0.33444 LEE_DIFFERENTIATING_T_LYMPHOCYTE
LI_WILMS_TUMOR                          SET      23      -0.3704    -0.013155      0.17958      0.98042 LI_WILMS_TUMOR
FINAK_BREAST_CANCER_SDPP_SIG...         SET      21     0.079383     0.002694      0.16069      0.31065 FINAK_BREAST_CANCER_SDPP_SIGNATURE
SHEDDEN_LUNG_CANCER_POOR_SUR...         SET     436     0.025678    0.0039251      0.03782      0.24859 SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6
SHEDDEN_LUNG_CANCER_GOOD_SUR...2        SET     188     0.064968    0.0065665      0.06062      0.14193 SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4
BRUNEAU_SEPTATION_ATRIAL                SET       5      0.83416     0.013819      0.35426    0.0092749 BRUNEAU_SEPTATION_ATRIAL
SHEDDEN_LUNG_CANCER_GOOD_SUR...3        SET      66     -0.19812    -0.011905     0.089745      0.98636 SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5
BRUNEAU_SEPTATION_VENTRICULAR           SET      10      0.31835    0.0074574      0.23716     0.089754 BRUNEAU_SEPTATION_VENTRICULAR
BRUNEAU_HEART_GREAT_VESSELS_...         SET       8     0.081779    0.0017136      0.28736      0.38798 BRUNEAU_HEART_GREAT_VESSELS_AND_VALVULOGENESIS
MELLMAN_TUT1_TARGETS_UP                 SET      19      0.10042    0.0032418      0.18708      0.29571 MELLMAN_TUT1_TARGETS_UP
MELLMAN_TUT1_TARGETS_DN                 SET      46    0.0039033   0.00019592      0.10768      0.48554 MELLMAN_TUT1_TARGETS_DN
HAN_SATB1_TARGETS_UP                    SET     401    -0.012303   -0.0018053     0.040846      0.61837 HAN_SATB1_TARGETS_UP
HAN_SATB1_TARGETS_DN                    SET     368    -0.011004   -0.0015483     0.040957      0.60591 HAN_SATB1_TARGETS_DN
SHEDDEN_LUNG_CANCER_GOOD_SUR...1        SET     260    0.0051041   0.00060547     0.047688      0.45738 SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12
COLINA_TARGETS_OF_4EBP1_AND_...         SET     316     0.042426    0.0055396     0.043023      0.16204 COLINA_TARGETS_OF_4EBP1_AND_4EBP2
CHEN_METABOLIC_SYNDROM_NETWO...         SET    1180    -0.025323   -0.0062334     0.023265      0.86179 CHEN_METABOLIC_SYNDROM_NETWORK
MCMURRAY_TP53_HRAS_COOPERATI...2        SET      27     -0.28298    -0.010887      0.14673       0.9731 MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP
MCMURRAY_TP53_HRAS_COOPERATI...1        SET      65     -0.10338   -0.0061652     0.097484      0.85554 MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN
MIKKELSEN_PLURIPOTENT_STATE_...2        SET      10      0.11733    0.0027486      0.26558      0.32932 MIKKELSEN_PLURIPOTENT_STATE_UP
MIKKELSEN_PLURIPOTENT_STATE_...1        SET       8      0.38138    0.0079912       0.3073       0.1073 MIKKELSEN_PLURIPOTENT_STATE_DN
MIKKELSEN_DEDIFFERENTIATED_S...2        SET       7    -0.046916  -0.00091959      0.29492       0.5632 MIKKELSEN_DEDIFFERENTIATED_STATE_UP
MIKKELSEN_DEDIFFERENTIATED_S...1        SET       7     -0.17171   -0.0033656      0.31542      0.70691 MIKKELSEN_DEDIFFERENTIATED_STATE_DN
MIKKELSEN_PARTIALLY_REPROGRA...         SET       9    -0.019305  -0.00042903      0.29822      0.52581 MIKKELSEN_PARTIALLY_REPROGRAMMED_TO_PLURIPOTENCY
ELLWOOD_MYC_TARGETS_UP                  SET      14      0.37254     0.010325      0.19832     0.030168 ELLWOOD_MYC_TARGETS_UP
ELLWOOD_MYC_TARGETS_DN                  SET      41      0.04378    0.0020749      0.11384      0.35028 ELLWOOD_MYC_TARGETS_DN
SHAFFER_IRF4_MULTIPLE_MYELOM...         SET      33    -0.097527   -0.0041476      0.13948      0.75779 SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM
SHAFFER_IRF4_TARGETS_IN_MYEL...         SET      96     -0.12676   -0.0091786      0.07879      0.94616 SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE
SHAFFER_IRF4_TARGETS_IN_PLAS...         SET      63     -0.11267   -0.0066151     0.099677      0.87083 SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE
SHAFFER_IRF4_TARGETS_IN_ACTI...1        SET      78     0.029601     0.001933     0.080674      0.35684 SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE
SHAFFER_IRF4_TARGETS_IN_ACTI...2        SET      60     0.078615    0.0045048      0.10453        0.226 SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL
HSIAO_HOUSEKEEPING_GENES                SET     369     0.075038     0.010572     0.037862     0.023755 HSIAO_HOUSEKEEPING_GENES
MEISSNER_ES_ICP_WITH_H3K4ME3            SET      28    -0.065922   -0.0025828      0.15381      0.66589 MEISSNER_ES_ICP_WITH_H3K4ME3
MEISSNER_ES_ICP_WITH_H3K4ME3...         SET      14        0.116    0.0032148      0.18816       0.2688 MEISSNER_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3
MEISSNER_NPC_HCP_WITH_H3K27M...         SET      76     0.018104     0.001167     0.093607      0.42332 MEISSNER_NPC_HCP_WITH_H3K27ME3
MEISSNER_NPC_ICP_WITH_H3K4ME3           SET      18     0.058703    0.0018446      0.19009      0.37873 MEISSNER_NPC_ICP_WITH_H3K4ME3
MEISSNER_NPC_HCP_WITH_H3K4ME...2        SET     140    -0.018173   -0.0015871     0.070021      0.60239 MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3
MEISSNER_NPC_HCP_WITH_H3_UNM...         SET     518    -0.047185   -0.0078435      0.03442      0.91478 MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED
MEISSNER_NPC_ICP_WITH_H3_UNM...         SET      21      0.01321   0.00044829      0.16458      0.46802 MEISSNER_NPC_ICP_WITH_H3_UNMETHYLATED
MEISSNER_BRAIN_HCP_WITH_H3K2...         SET     255     0.059112    0.0069453     0.051605      0.12602 MEISSNER_BRAIN_HCP_WITH_H3K27ME3
MEISSNER_BRAIN_ICP_WITH_H3K4...         SET      27     0.040202    0.0015467      0.14967      0.39412 MEISSNER_BRAIN_ICP_WITH_H3K4ME3
MEISSNER_BRAIN_HCP_WITH_H3K4...3        SET    1051    -0.012581   -0.0029338     0.026321      0.68367 MEISSNER_BRAIN_HCP_WITH_H3K4ME3_AND_H3K27ME3
MEISSNER_BRAIN_HCP_WITH_H3_U...         SET      35     -0.03072   -0.0013454       0.1285      0.59447 MEISSNER_BRAIN_HCP_WITH_H3_UNMETHYLATED
TAVAZOIE_METASTASIS                     SET      88     0.095932    0.0066522     0.082371      0.12209 TAVAZOIE_METASTASIS
WENDT_COHESIN_TARGETS_UP                SET      32     -0.27381    -0.011467       0.1481      0.96775 WENDT_COHESIN_TARGETS_UP
FERRANDO_HOX11_NEIGHBORS                SET      22      0.16745    0.0058161      0.15697      0.14305 FERRANDO_HOX11_NEIGHBORS
CHEOK_RESPONSE_TO_MERCAPTOPU...2        SET       5     -0.49921   -0.0082702       0.3035      0.94999 CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_UP
CHEOK_RESPONSE_TO_MERCAPTOPU...1        SET      24     0.051073    0.0018528      0.16455      0.37814 CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_DN
ZHAN_EARLY_DIFFERENTIATION_G...2        SET       7     -0.10721   -0.0021013      0.29882      0.64011 ZHAN_EARLY_DIFFERENTIATION_GENES_UP
ZHAN_EARLY_DIFFERENTIATION_G...1        SET      41      0.15948    0.0075583      0.12175     0.095118 ZHAN_EARLY_DIFFERENTIATION_GENES_DN
MILI_PSEUDOPODIA                        SET      44     -0.18885    -0.009271      0.10507      0.96385 MILI_PSEUDOPODIA
MILI_PSEUDOPODIA_CHEMOTAXIS_...2        SET      77     -0.13373   -0.0086771     0.078975       0.9548 MILI_PSEUDOPODIA_CHEMOTAXIS_UP
MILI_PSEUDOPODIA_CHEMOTAXIS_...1        SET     402     0.036128    0.0053079     0.037201      0.16574 MILI_PSEUDOPODIA_CHEMOTAXIS_DN
MILI_PSEUDOPODIA_HAPTOTAXIS_...2        SET     477    -0.031009   -0.0049522     0.035626      0.80796 MILI_PSEUDOPODIA_HAPTOTAXIS_UP
MILI_PSEUDOPODIA_HAPTOTAXIS_...1        SET     646     0.020491    0.0037901     0.029851      0.24622 MILI_PSEUDOPODIA_HAPTOTAXIS_DN
LIU_VAV3_PROSTATE_CARCINOGEN...2        SET      85    -0.025579   -0.0017434     0.084883      0.61842 LIU_VAV3_PROSTATE_CARCINOGENESIS_UP
LIU_VAV3_PROSTATE_CARCINOGEN...1        SET      15    -0.020187   -0.0005791      0.20135      0.53993 LIU_VAV3_PROSTATE_CARCINOGENESIS_DN
CROONQUIST_IL6_DEPRIVATION_UP           SET      17     -0.18631   -0.0056893      0.19898      0.82544 CROONQUIST_IL6_DEPRIVATION_UP
CROONQUIST_IL6_DEPRIVATION_DN           SET      93     0.016163     0.001152     0.078169       0.4181 CROONQUIST_IL6_DEPRIVATION_DN
CROONQUIST_STROMAL_STIMULATI...2        SET      51       -0.119   -0.0062881      0.11658      0.84629 CROONQUIST_STROMAL_STIMULATION_UP
CROONQUIST_STROMAL_STIMULATI...1        SET      11   -0.0059279  -0.00014564      0.20531      0.51152 CROONQUIST_STROMAL_STIMULATION_DN
CROONQUIST_NRAS_SIGNALING_UP            SET      33    -0.092791   -0.0039462      0.13331       0.7568 CROONQUIST_NRAS_SIGNALING_UP
CROONQUIST_NRAS_SIGNALING_DN            SET      69      0.13559    0.0083302     0.091931      0.07012 CROONQUIST_NRAS_SIGNALING_DN
