# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
YEGNASUBRAMANIAN_PROSTATE_CA...         SET     108      0.08281    0.0063579     0.075168      0.13531 YEGNASUBRAMANIAN_PROSTATE_CANCER
RIGGINS_TAMOXIFEN_RESISTANCE...2        SET      56     -0.14692   -0.0081341      0.10429      0.92054 RIGGINS_TAMOXIFEN_RESISTANCE_UP
RIGGINS_TAMOXIFEN_RESISTANCE...1        SET     209      0.04194    0.0044669     0.059898      0.24191 RIGGINS_TAMOXIFEN_RESISTANCE_DN
NIKOLSKY_OVERCONNECTED_IN_BR...         SET      21       0.1607    0.0054536      0.18127      0.18767 NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER
STEIN_ESRRA_TARGETS_RESPONSI...2        SET      27     -0.25319   -0.0097414      0.14938      0.95495 STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_UP
STEIN_ESRRA_TARGETS_RESPONSI...1        SET      40     0.043748     0.002048      0.12451      0.36266 STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_DN
STEIN_ESRRA_TARGETS_UP                  SET     367    -0.060512   -0.0085028      0.03945      0.93746 STEIN_ESRRA_TARGETS_UP
STEIN_ESRRA_TARGETS_DN                  SET      99     -0.05767   -0.0042403     0.075396      0.77783 STEIN_ESRRA_TARGETS_DN
WANG_LSD1_TARGETS_UP                    SET      21      0.14383     0.004881      0.16962      0.19824 WANG_LSD1_TARGETS_UP
WANG_LSD1_TARGETS_DN                    SET      34     -0.13724   -0.0059239       0.1389      0.83841 WANG_LSD1_TARGETS_DN
FOSTER_TOLERANT_MACROPHAGE_UP           SET     162     0.014811    0.0013906     0.060234      0.40289 FOSTER_TOLERANT_MACROPHAGE_UP
FOSTER_TOLERANT_MACROPHAGE_DN           SET     400     0.033481     0.004907     0.041333      0.20897 FOSTER_TOLERANT_MACROPHAGE_DN
TESAR_ALK_TARGETS_EPISC_3D_UP           SET       6      0.22028    0.0039976      0.29058      0.22421 TESAR_ALK_TARGETS_EPISC_3D_UP
TESAR_ALK_TARGETS_EPISC_4D_UP           SET       5     0.042926   0.00071114       0.3057      0.44417 TESAR_ALK_TARGETS_EPISC_4D_UP
TESAR_ALK_AND_JAK_TARGETS_MO...2        SET       4     -0.11513   -0.0017061      0.32574      0.63813 TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_UP
TESAR_ALK_AND_JAK_TARGETS_MO...1        SET       5     -0.20271   -0.0033583      0.30814      0.74468 TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_DN
TESAR_JAK_TARGETS_MOUSE_ES_D...         SET       7       0.3108     0.006092      0.33717      0.17832 TESAR_JAK_TARGETS_MOUSE_ES_D3_DN
JI_CARCINOGENESIS_BY_KRAS_AN...1        SET      16     -0.11051   -0.0032739      0.20721      0.70308 JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
JI_CARCINOGENESIS_BY_KRAS_AN...2        SET      11     0.034763   0.00085408      0.21952      0.43709 JI_CARCINOGENESIS_BY_KRAS_AND_STK11_UP
GAZIN_EPIGENETIC_SILENCING_B...         SET      25      0.28013     0.010371      0.14711     0.028452 GAZIN_EPIGENETIC_SILENCING_BY_KRAS
JEPSEN_SMRT_TARGETS                     SET      29    -0.048984   -0.0019531      0.13675       0.6399 JEPSEN_SMRT_TARGETS
KYNG_DNA_DAMAGE_BY_4NQO                 SET      33     -0.06852    -0.002914      0.13595      0.69287 KYNG_DNA_DAMAGE_BY_4NQO
KYNG_DNA_DAMAGE_BY_GAMMA_RAD...         SET      73     -0.30776    -0.019445     0.089719       0.9997 KYNG_DNA_DAMAGE_BY_GAMMA_RADIATION
KYNG_DNA_DAMAGE_BY_UV                   SET      54     -0.17427    -0.009475      0.10748      0.94753 KYNG_DNA_DAMAGE_BY_UV
KYNG_DNA_DAMAGE_BY_4NQO_OR_G...         SET      15     -0.12968   -0.0037201      0.21352      0.72819 KYNG_DNA_DAMAGE_BY_4NQO_OR_GAMMA_RADIATION
KYNG_DNA_DAMAGE_BY_4NQO_OR_UV           SET      57     0.040094    0.0022395      0.10502      0.35132 KYNG_DNA_DAMAGE_BY_4NQO_OR_UV
KYNG_DNA_DAMAGE_BY_GAMMA_AND...         SET      80       0.1771     0.011711     0.083346     0.016808 KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION
KYNG_ENVIRONMENTAL_STRESS_RE...2        SET      12      0.10323    0.0026488      0.19666      0.29982 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_OLD
KYNG_ENVIRONMENTAL_STRESS_RE...3        SET      35     0.057708    0.0025273      0.12938      0.32779 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_WS
KYNG_ENVIRONMENTAL_STRESS_RE...4        SET      29     0.044913    0.0017907      0.13255      0.36737 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_OLD
KYNG_ENVIRONMENTAL_STRESS_RE...5        SET      29       0.1154    0.0046013      0.14456      0.21235 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_WS
KYNG_ENVIRONMENTAL_STRESS_RE...6        SET      23      0.21024    0.0074666      0.15327     0.085081 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_OLD
KYNG_ENVIRONMENTAL_STRESS_RE...7        SET      12    -0.034602  -0.00088788      0.22654       0.5607 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_WS
KYNG_DNA_DAMAGE_DN                      SET     178     0.082539    0.0081198     0.056635     0.072515 KYNG_DNA_DAMAGE_DN
KYNG_DNA_DAMAGE_UP                      SET     197     -0.14732    -0.015238     0.056176      0.99563 KYNG_DNA_DAMAGE_UP
KYNG_ENVIRONMENTAL_STRESS_RE...8        SET      50      0.10408    0.0054458       0.1054      0.16171 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_UP
KYNG_ENVIRONMENTAL_STRESS_RE...1        SET      16    -0.092364   -0.0027364      0.20655      0.67262 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_DN
KONDO_PROSTATE_CANCER_HCP_WI...         SET      92     0.058209    0.0041266     0.090134      0.25921 KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3
KONDO_PROSTATE_CANCER_WITH_H...         SET     184     0.050959     0.005096     0.061866      0.20506 KONDO_PROSTATE_CANCER_WITH_H3K27ME3
KONDO_COLON_CANCER_HCP_WITH_...1        SET      24     -0.14442    -0.005239      0.15156      0.82967 KONDO_COLON_CANCER_HCP_WITH_H3K27ME1
KONDO_COLON_CANCER_HCP_WITH_...2        SET       4    0.0056287   8.3407e-05      0.38831      0.49422 KONDO_COLON_CANCER_HCP_WITH_H3K27ME3
KONDO_EZH2_TARGETS                      SET     215   -0.0097688   -0.0010551     0.057121       0.5679 KONDO_EZH2_TARGETS
ZHANG_GATA6_TARGETS_UP                  SET      13     -0.16576   -0.0044271      0.24707      0.74886 ZHANG_GATA6_TARGETS_UP
ZHANG_GATA6_TARGETS_DN                  SET      64      0.11616    0.0068735     0.096635      0.11469 ZHANG_GATA6_TARGETS_DN
MCGOWAN_RSP6_TARGETS_UP                 SET      19      0.14362    0.0046363      0.18358      0.21702 MCGOWAN_RSP6_TARGETS_UP
MCGOWAN_RSP6_TARGETS_DN                 SET       5     -0.24343   -0.0040328      0.31447      0.78056 MCGOWAN_RSP6_TARGETS_DN
KANG_CISPLATIN_RESISTANCE_UP            SET      20     -0.24705   -0.0081821       0.1577      0.94138 KANG_CISPLATIN_RESISTANCE_UP
KANG_CISPLATIN_RESISTANCE_DN            SET       8     0.026391   0.00055298      0.27349      0.46156 KANG_CISPLATIN_RESISTANCE_DN
STEARMAN_TUMOR_FIELD_EFFECT_...         SET      36     -0.19043   -0.0084581      0.12998      0.92854 STEARMAN_TUMOR_FIELD_EFFECT_UP
STEARMAN_LUNG_CANCER_EARLY_V...2        SET     119    -0.069063   -0.0055643      0.06861      0.84293 STEARMAN_LUNG_CANCER_EARLY_VS_LATE_UP
STEARMAN_LUNG_CANCER_EARLY_V...1        SET      60     0.051117    0.0029291      0.10468      0.31266 STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN
HELLER_SILENCED_BY_METHYLATI...2        SET     250    -0.079425   -0.0092413     0.051302       0.9392 HELLER_SILENCED_BY_METHYLATION_UP
HELLER_SILENCED_BY_METHYLATI...1        SET     104      0.09631    0.0072569     0.078125      0.10884 HELLER_SILENCED_BY_METHYLATION_DN
HELLER_HDAC_TARGETS_UP                  SET     275     0.076783    0.0093635     0.046006     0.047569 HELLER_HDAC_TARGETS_UP
HELLER_HDAC_TARGETS_DN                  SET     277     0.038919    0.0047631     0.047044      0.20404 HELLER_HDAC_TARGETS_DN
HELLER_HDAC_TARGETS_SILENCED...2        SET     392    -0.013016   -0.0018889     0.040458      0.62616 HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP
HELLER_HDAC_TARGETS_SILENCED...1        SET     267    -0.025056   -0.0030114     0.048606       0.6969 HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN
CLAUS_PGR_POSITIVE_MENINGIOM...2        SET      10      0.17213    0.0040323      0.22404      0.22115 CLAUS_PGR_POSITIVE_MENINGIOMA_UP
CLAUS_PGR_POSITIVE_MENINGIOM...1        SET      12     -0.40325    -0.010347      0.27036      0.93208 CLAUS_PGR_POSITIVE_MENINGIOMA_DN
WONG_MITOCHONDRIA_GENE_MODULE           SET     206     -0.02927   -0.0030952     0.049923      0.72116 WONG_MITOCHONDRIA_GENE_MODULE
WONG_PROTEASOME_GENE_MODULE             SET      47     -0.21037    -0.010673      0.12069      0.95932 WONG_PROTEASOME_GENE_MODULE
COATES_MACROPHAGE_M1_VS_M2_UP           SET      82    -0.060952   -0.0040806     0.084072      0.76577 COATES_MACROPHAGE_M1_VS_M2_UP
COATES_MACROPHAGE_M1_VS_M2_DN           SET      76     -0.12564   -0.0080993     0.090893      0.91655 COATES_MACROPHAGE_M1_VS_M2_DN
LEE_METASTASIS_AND_RNA_PROCE...         SET      16      0.23089    0.0068406      0.15189      0.06425 LEE_METASTASIS_AND_RNA_PROCESSING_UP
LEE_METASTASIS_AND_ALTERNATI...2        SET      67    -0.068013   -0.0041176     0.098738      0.75453 LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_UP
LEE_METASTASIS_AND_ALTERNATI...1        SET      44      0.01963   0.00096368      0.11834      0.43413 LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_DN
LIN_MELANOMA_COPY_NUMBER_UP             SET      71      0.20668     0.012879     0.098156     0.017627 LIN_MELANOMA_COPY_NUMBER_UP
LIN_MELANOMA_COPY_NUMBER_DN             SET      41     0.097377     0.004615      0.11078       0.1897 LIN_MELANOMA_COPY_NUMBER_DN
MARTINEZ_RB1_TARGETS_UP                 SET     653    -0.036994    -0.006878     0.029592      0.89436 MARTINEZ_RB1_TARGETS_UP
MARTINEZ_RB1_TARGETS_DN                 SET     531    -0.017556   -0.0029536     0.033689      0.69885 MARTINEZ_RB1_TARGETS_DN
MARTINEZ_TP53_TARGETS_UP                SET     589     0.014923    0.0026399     0.031243      0.31645 MARTINEZ_TP53_TARGETS_UP
MARTINEZ_TP53_TARGETS_DN                SET     575    -0.063673    -0.011133     0.032523      0.97486 MARTINEZ_TP53_TARGETS_DN
MARTINEZ_RB1_AND_TP53_TARGET...2        SET     587   0.00070593   0.00012467     0.031463      0.49105 MARTINEZ_RB1_AND_TP53_TARGETS_UP
MARTINEZ_RB1_AND_TP53_TARGET...1        SET     572    -0.046366   -0.0080868     0.032539       0.9229 MARTINEZ_RB1_AND_TP53_TARGETS_DN
FINETTI_BREAST_CANCER_KINOME...2        SET      16     -0.25395   -0.0075236        0.241      0.85399 FINETTI_BREAST_CANCER_KINOME_RED
FINETTI_BREAST_CANCER_KINOME...1        SET      14     -0.16155   -0.0044773      0.21142       0.7776 FINETTI_BREAST_CANCER_KINOME_GREEN
FINETTI_BREAST_CANCERS_KINOM...1        SET      20      0.11464    0.0037968      0.17312      0.25393 FINETTI_BREAST_CANCERS_KINOME_BLUE
FINETTI_BREAST_CANCERS_KINOM...2        SET      15      0.11662    0.0033453      0.22576      0.30274 FINETTI_BREAST_CANCERS_KINOME_GRAY
MASSARWEH_TAMOXIFEN_RESISTAN...2        SET     539      0.03164    0.0053619     0.033777      0.17446 MASSARWEH_TAMOXIFEN_RESISTANCE_UP
MASSARWEH_TAMOXIFEN_RESISTAN...1        SET     222    -0.090577   -0.0099389      0.05645      0.94569 MASSARWEH_TAMOXIFEN_RESISTANCE_DN
MASSARWEH_RESPONSE_TO_ESTRAD...         SET      61     -0.17262    -0.009973      0.11435      0.93442 MASSARWEH_RESPONSE_TO_ESTRADIOL
WALLACE_PROSTATE_CANCER_UP              SET      19    -0.077207   -0.0024924      0.18016      0.66587 WALLACE_PROSTATE_CANCER_UP
WALLACE_PROSTATE_CANCER_DN              SET       5     -0.41364   -0.0068527        0.381      0.86118 WALLACE_PROSTATE_CANCER_DN
WALLACE_PROSTATE_CANCER_RACE...2        SET     267    -0.055252   -0.0066405     0.051524      0.85821 WALLACE_PROSTATE_CANCER_RACE_UP
WALLACE_PROSTATE_CANCER_RACE...1        SET      79    -0.024882   -0.0016352     0.091361      0.60732 WALLACE_PROSTATE_CANCER_RACE_DN
SARRIO_EPITHELIAL_MESENCHYMA...2        SET     176    -0.016123   -0.0015772     0.054913      0.61547 SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP
SARRIO_EPITHELIAL_MESENCHYMA...1        SET     147     0.071788    0.0064233     0.067362      0.14329 SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN
OUILLETTE_CLL_13Q14_DELETION...2        SET      71      0.05954    0.0037102     0.090366      0.25499 OUILLETTE_CLL_13Q14_DELETION_UP
OUILLETTE_CLL_13Q14_DELETION...1        SET      51    -0.021656   -0.0011443      0.12087       0.5711 OUILLETTE_CLL_13Q14_DELETION_DN
YOKOE_CANCER_TESTIS_ANTIGENS            SET      34     0.088025    0.0037997      0.11999       0.2316 YOKOE_CANCER_TESTIS_ANTIGENS
MARZEC_IL2_SIGNALING_UP                 SET     110    -0.095702    -0.007415     0.073774      0.90271 MARZEC_IL2_SIGNALING_UP
MARZEC_IL2_SIGNALING_DN                 SET      36    -0.057686   -0.0025621      0.12213      0.68166 MARZEC_IL2_SIGNALING_DN
IWANAGA_CARCINOGENESIS_BY_KR...3        SET     177    -0.020649   -0.0020257     0.056283      0.64314 IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_UP
IWANAGA_CARCINOGENESIS_BY_KR...2        SET     340    -0.075373    -0.010202      0.04264      0.96143 IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN
IWANAGA_CARCINOGENESIS_BY_KR...4        SET     164    -0.028317    -0.002675     0.060413      0.68037 IWANAGA_CARCINOGENESIS_BY_KRAS_UP
IWANAGA_CARCINOGENESIS_BY_KR...1        SET     114     -0.14965    -0.011802     0.070673      0.98288 IWANAGA_CARCINOGENESIS_BY_KRAS_DN
DER_IFN_ALPHA_RESPONSE_DN               SET       4      -0.4233   -0.0062725      0.40403       0.8526 DER_IFN_ALPHA_RESPONSE_DN
CAMPS_COLON_CANCER_COPY_NUMB...2        SET      84      -0.1052   -0.0071276     0.097879      0.85875 CAMPS_COLON_CANCER_COPY_NUMBER_UP
CAMPS_COLON_CANCER_COPY_NUMB...1        SET      59      0.22588     0.012836      0.11442     0.024195 CAMPS_COLON_CANCER_COPY_NUMBER_DN
RIZKI_TUMOR_INVASIVENESS_3D_...2        SET     197    -0.017821   -0.0018433     0.056331      0.62413 RIZKI_TUMOR_INVASIVENESS_3D_UP
RIZKI_TUMOR_INVASIVENESS_3D_...1        SET     250    -0.074644   -0.0086851     0.049729      0.93331 RIZKI_TUMOR_INVASIVENESS_3D_DN
RIZKI_TUMOR_INVASIVENESS_2D_...2        SET      64     0.014668   0.00086798     0.089724      0.43507 RIZKI_TUMOR_INVASIVENESS_2D_UP
RIZKI_TUMOR_INVASIVENESS_2D_...1        SET      60       -0.183    -0.010486      0.10322      0.96187 RIZKI_TUMOR_INVASIVENESS_2D_DN
FUJII_YBX1_TARGETS_UP                   SET      38      0.11884    0.0054225      0.12445      0.16982 FUJII_YBX1_TARGETS_UP
FUJII_YBX1_TARGETS_DN                   SET     188     0.011249     0.001137     0.057086      0.42189 FUJII_YBX1_TARGETS_DN
OSADA_ASCL1_TARGETS_UP                  SET      45      0.22303     0.011072      0.12102     0.032677 OSADA_ASCL1_TARGETS_UP
OSADA_ASCL1_TARGETS_DN                  SET      23     -0.19586   -0.0069558      0.18039       0.8612 OSADA_ASCL1_TARGETS_DN
CHENG_IMPRINTED_BY_ESTRADIOL            SET     104     0.053033     0.003996     0.082966      0.26135 CHENG_IMPRINTED_BY_ESTRADIOL
DE_YY1_TARGETS_UP                       SET      17     0.093022    0.0028407      0.19447      0.31621 DE_YY1_TARGETS_UP
DE_YY1_TARGETS_DN                       SET      89    -0.070643   -0.0049262      0.08304      0.80253 DE_YY1_TARGETS_DN
MCCABE_BOUND_BY_HOXC6                   SET     394    -0.020706   -0.0030123     0.040166       0.6969 MCCABE_BOUND_BY_HOXC6
POS_RESPONSE_TO_HISTAMINE_UP            SET      12      0.13769    0.0035331      0.19875      0.24423 POS_RESPONSE_TO_HISTAMINE_UP
POS_RESPONSE_TO_HISTAMINE_DN            SET      11     -0.47574    -0.011688      0.25038      0.97128 POS_RESPONSE_TO_HISTAMINE_DN
POS_HISTAMINE_RESPONSE_NETWO...         SET      31    -0.043219   -0.0017815      0.14406      0.61791 POS_HISTAMINE_RESPONSE_NETWORK
DAIRKEE_CANCER_PRONE_RESPONS...3        SET      28      0.13049    0.0051126      0.15037      0.19275 DAIRKEE_CANCER_PRONE_RESPONSE_E2
DAIRKEE_CANCER_PRONE_RESPONS...1        SET      50     0.054558    0.0028547      0.11532      0.31808 DAIRKEE_CANCER_PRONE_RESPONSE_BPA
DAIRKEE_CANCER_PRONE_RESPONS...2        SET     111     0.021266    0.0016551     0.070605      0.38164 DAIRKEE_CANCER_PRONE_RESPONSE_BPA_E2
YAMASHITA_SILENCED_BY_METHYL...         SET       6     -0.09319   -0.0016911      0.32847      0.61168 YAMASHITA_SILENCED_BY_METHYLATION
YAMASHITA_METHYLATED_IN_PROS...         SET      55      0.15349    0.0084221      0.10517     0.072226 YAMASHITA_METHYLATED_IN_PROSTATE_CANCER
OUYANG_PROSTATE_CANCER_PROGR...2        SET      19      0.35583     0.011487      0.18634     0.028103 OUYANG_PROSTATE_CANCER_PROGRESSION_UP
OUYANG_PROSTATE_CANCER_PROGR...1        SET      20     -0.16945   -0.0056121      0.17265      0.83681 OUYANG_PROSTATE_CANCER_PROGRESSION_DN
OUYANG_PROSTATE_CANCER_MARKE...         SET      19      0.23032    0.0074353      0.19103      0.11398 OUYANG_PROSTATE_CANCER_MARKERS
RIGGI_EWING_SARCOMA_PROGENIT...2        SET     408     0.023206    0.0034341     0.042764      0.29369 RIGGI_EWING_SARCOMA_PROGENITOR_UP
RIGGI_EWING_SARCOMA_PROGENIT...1        SET     180     -0.02009   -0.0019874      0.06396      0.62328 RIGGI_EWING_SARCOMA_PROGENITOR_DN
GAUTSCHI_SRC_SIGNALING                  SET       8      0.08444    0.0017693      0.32025      0.39602 GAUTSCHI_SRC_SIGNALING
VICENT_METASTASIS_UP                    SET      14      -0.3568   -0.0098886      0.23863      0.93256 VICENT_METASTASIS_UP
AMBROSINI_FLAVOPIRIDOL_TREAT...         SET     104    -0.043977   -0.0033137     0.077624      0.71448 AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53
HANN_RESISTANCE_TO_BCL2_INHI...2        SET      31    -0.044927    -0.001852      0.14865      0.61876 HANN_RESISTANCE_TO_BCL2_INHIBITOR_UP
HANN_RESISTANCE_TO_BCL2_INHI...1        SET      44     -0.24571    -0.012062      0.11964      0.97999 HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN
ENGELMANN_CANCER_PROGENITORS...2        SET      47    -0.085497   -0.0043376      0.11381      0.77374 ENGELMANN_CANCER_PROGENITORS_UP
ENGELMANN_CANCER_PROGENITORS...1        SET      65    -0.027703    -0.001652     0.098424      0.61082 ENGELMANN_CANCER_PROGENITORS_DN
WORSCHECH_TUMOR_REJECTION_UP            SET      57      0.16211    0.0090545      0.10714     0.065139 WORSCHECH_TUMOR_REJECTION_UP
WORSCHECH_TUMOR_REJECTION_DN            SET       9     -0.16025   -0.0035615      0.23129       0.7558 WORSCHECH_TUMOR_REJECTION_DN
HUANG_FOXA2_TARGETS_UP                  SET      47     -0.03887    -0.001972      0.12539      0.62172 HUANG_FOXA2_TARGETS_UP
HUANG_FOXA2_TARGETS_DN                  SET      35     0.027253    0.0011935      0.13303      0.41884 HUANG_FOXA2_TARGETS_DN
MASRI_RESISTANCE_TO_TAMOXIFE...2        SET      17     -0.34793    -0.010625      0.22207      0.94141 MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_UP
MASRI_RESISTANCE_TO_TAMOXIFE...1        SET      17     -0.19187   -0.0058593      0.20632       0.8238 MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN
MISHRA_CARCINOMA_ASSOCIATED_...2        SET      22      -0.3116    -0.010823      0.16017      0.97413 MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP
MCCABE_HOXC6_TARGETS_UP                 SET       9     -0.32647   -0.0072556      0.29552      0.86536 MCCABE_HOXC6_TARGETS_UP
MCCABE_HOXC6_TARGETS_DN                 SET      21      0.10083    0.0034217      0.20815      0.31406 MCCABE_HOXC6_TARGETS_DN
TING_SILENCED_BY_DICER                  SET      29     0.014904   0.00059423      0.14837      0.45999 TING_SILENCED_BY_DICER
BOYERINAS_ONCOFETAL_TARGETS_...         SET      10    -0.098382   -0.0023047      0.26441      0.64508 BOYERINAS_ONCOFETAL_TARGETS_OF_LET7A1
MCCABE_HOXC6_TARGETS_CANCER_...2        SET      26     -0.15709   -0.0059311      0.15724       0.8411 MCCABE_HOXC6_TARGETS_CANCER_UP
MCCABE_HOXC6_TARGETS_CANCER_...1        SET      19    -0.020689  -0.00066788      0.17362      0.54743 MCCABE_HOXC6_TARGETS_CANCER_DN
MOLENAAR_TARGETS_OF_CCND1_AN...2        SET      61     0.021548    0.0012449     0.093979      0.40933 MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP
MOLENAAR_TARGETS_OF_CCND1_AN...1        SET      53    -0.050843   -0.0027387     0.097315      0.69932 MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN
ACEVEDO_NORMAL_TISSUE_ADJACE...2        SET     163    -0.036177   -0.0034071     0.057671      0.73476 ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP
ACEVEDO_NORMAL_TISSUE_ADJACE...1        SET     339   -0.0078076   -0.0010552     0.041562       0.5745 ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN
ACEVEDO_LIVER_CANCER_UP                 SET     912     0.030258    0.0065992     0.025592      0.11855 ACEVEDO_LIVER_CANCER_UP
ACEVEDO_LIVER_CANCER_DN                 SET     516    -0.037345   -0.0061963     0.033617      0.86669 ACEVEDO_LIVER_CANCER_DN
ACEVEDO_LIVER_TUMOR_VS_NORMA...2        SET     818    -0.007942   -0.0016449     0.026882      0.61617 ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP
ACEVEDO_LIVER_TUMOR_VS_NORMA...1        SET     262    0.0019223    0.0002289     0.045909       0.4833 ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN
ACEVEDO_LIVER_CANCER_WITH_H3...2        SET     240   -0.0069348  -0.00079081     0.056715      0.54866 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP
ACEVEDO_LIVER_CANCER_WITH_H3...1        SET     178     0.076758    0.0075511     0.061804      0.10713 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN
ACEVEDO_LIVER_CANCER_WITH_H3...4        SET     120     0.015455    0.0012503     0.075341      0.41874 ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP
ACEVEDO_LIVER_CANCER_WITH_H3...3        SET     100    -0.019011   -0.0014048     0.084254      0.58926 ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN
ACEVEDO_METHYLATED_IN_LIVER_...         SET     737     0.018871    0.0037185     0.031226      0.27282 ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN
MITSIADES_RESPONSE_TO_APLIDI...2        SET     414    -0.033186   -0.0049462     0.038676      0.80456 MITSIADES_RESPONSE_TO_APLIDIN_UP
MITSIADES_RESPONSE_TO_APLIDI...1        SET     241     0.029585    0.0033806      0.05144       0.2826 MITSIADES_RESPONSE_TO_APLIDIN_DN
HOQUE_METHYLATED_IN_CANCER              SET      55      -0.2203    -0.012088       0.1139      0.97344 HOQUE_METHYLATED_IN_CANCER
NADELLA_PRKAR1A_TARGETS_UP              SET       9     -0.38408   -0.0085359      0.26269      0.92814 NADELLA_PRKAR1A_TARGETS_UP
NADELLA_PRKAR1A_TARGETS_DN              SET       5      0.27254     0.004515       0.3351      0.20803 NADELLA_PRKAR1A_TARGETS_DN
SAGIV_CD24_TARGETS_UP                   SET      22     0.048217    0.0016748      0.15166      0.37527 SAGIV_CD24_TARGETS_UP
SAGIV_CD24_TARGETS_DN                   SET      45    -0.036608   -0.0018174       0.1095      0.63092 SAGIV_CD24_TARGETS_DN
SMID_BREAST_CANCER_RELAPSE_I...4        SET      35      0.13254    0.0058045      0.13042      0.15477 SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP
SMID_BREAST_CANCER_RELAPSE_I...3        SET      77    -0.038064   -0.0024697     0.092793      0.65917 SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN
SMID_BREAST_CANCER_RELAPSE_I...2        SET      92    -0.012874  -0.00091264     0.085148      0.56009 SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP
SMID_BREAST_CANCER_RELAPSE_I...1        SET     281    -0.025834   -0.0031841      0.04753      0.70662 SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN
SMID_BREAST_CANCER_RELAPSE_I...8        SET      22     -0.23402   -0.0081287        0.167      0.91943 SMID_BREAST_CANCER_RELAPSE_IN_LUNG_UP
SMID_BREAST_CANCER_RELAPSE_I...7        SET      37    -0.083874   -0.0037766      0.12295      0.75243 SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN
SMID_BREAST_CANCER_RELAPSE_I...6        SET       5      0.10132    0.0016785      0.39769      0.39945 SMID_BREAST_CANCER_RELAPSE_IN_LIVER_UP
SMID_BREAST_CANCER_RELAPSE_I...5        SET      10      0.14401    0.0033736      0.23699       0.2717 SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN
SMID_BREAST_CANCER_RELAPSE_I...10       SET       6     -0.52615   -0.0095482      0.39891       0.9064 SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_UP
SMID_BREAST_CANCER_RELAPSE_I...9        SET      25     -0.14998   -0.0055527      0.14655      0.84693 SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN
