# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GHO_ATF5_TARGETS_UP                     SET      13     -0.24156   -0.0064515      0.22387       0.8597 GHO_ATF5_TARGETS_UP
GHO_ATF5_TARGETS_DN                     SET      16   -0.0099127  -0.00029368      0.18579      0.52128 GHO_ATF5_TARGETS_DN
DURCHDEWALD_SKIN_CARCINOGENE...2        SET      82    -0.024526   -0.0016419     0.085148      0.61334 DURCHDEWALD_SKIN_CARCINOGENESIS_UP
DURCHDEWALD_SKIN_CARCINOGENE...1        SET     255     -0.10037    -0.011793     0.049944      0.97775 DURCHDEWALD_SKIN_CARCINOGENESIS_DN
LI_CYTIDINE_ANALOGS_CYCTOTOX...         SET      14      0.10991    0.0030462      0.19823      0.28963 LI_CYTIDINE_ANALOGS_CYCTOTOXICITY
LI_CYTIDINE_ANALOG_PATHWAY              SET      17       0.3475     0.010612      0.19668     0.038639 LI_CYTIDINE_ANALOG_PATHWAY
KIM_LRRC3B_TARGETS                      SET      30     0.010158   0.00041194      0.12553      0.46775 KIM_LRRC3B_TARGETS
ZHONG_SECRETOME_OF_LUNG_CANC...3        SET      73     0.011788    0.0007448     0.095252      0.45075 ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE
ZHONG_SECRETOME_OF_LUNG_CANC...1        SET      67     0.037071    0.0022443     0.093208      0.34542 ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM
ZHONG_SECRETOME_OF_LUNG_CANC...2        SET     126     0.053571    0.0044403     0.068174        0.216 ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST
CLASPER_LYMPHATIC_VESSELS_DU...2        SET      19    -0.037282   -0.0012035      0.18184      0.58122 CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP
CLASPER_LYMPHATIC_VESSELS_DU...1        SET      31    -0.051197   -0.0021104      0.14548      0.63754 CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN
MONNIER_POSTRADIATION_TUMOR_...2        SET     391    -0.013254    -0.001921     0.037475      0.63821 MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP
MONNIER_POSTRADIATION_TUMOR_...1        SET     361    -0.040148   -0.0055961     0.039616      0.84457 MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN
MCCOLLUM_GELDANAMYCIN_RESIST...2        SET       9      0.44425    0.0098729      0.25926     0.043317 MCCOLLUM_GELDANAMYCIN_RESISTANCE_UP
MCCOLLUM_GELDANAMYCIN_RESIST...1        SET       7    -0.045208  -0.00088612      0.29043      0.56185 MCCOLLUM_GELDANAMYCIN_RESISTANCE_DN
CREIGHTON_ENDOCRINE_THERAPY_...1        SET     470    0.0090871    0.0014408     0.035938      0.40019 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1
CREIGHTON_ENDOCRINE_THERAPY_...2        SET     422    -0.034592   -0.0052042     0.036724      0.82688 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2
CREIGHTON_ENDOCRINE_THERAPY_...3        SET     678     0.019978    0.0037822      0.03074      0.25788 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3
CREIGHTON_ENDOCRINE_THERAPY_...4        SET     276     0.054913    0.0067085     0.047632      0.12449 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4
CREIGHTON_ENDOCRINE_THERAPY_...5        SET     455     0.070849     0.011057     0.036613       0.0265 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5
MILICIC_FAMILIAL_ADENOMATOUS...2        SET       9     -0.22729   -0.0050513      0.27854      0.79274 MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_UP
MILICIC_FAMILIAL_ADENOMATOUS...1        SET       9     -0.11936   -0.0026527      0.27567      0.66748 MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_DN
SINGH_NFE2L2_TARGETS                    SET      13     -0.34559   -0.0092296      0.20888      0.95097 SINGH_NFE2L2_TARGETS
PELLICCIOTTA_HDAC_IN_ANTIGEN...2        SET      60      0.09038     0.005179     0.087743       0.1515 PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP
PELLICCIOTTA_HDAC_IN_ANTIGEN...1        SET      49      0.10301    0.0053359      0.11421      0.18356 PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN
LOPES_METHYLATED_IN_COLON_CA...2        SET      27    -0.085048   -0.0032721      0.16011      0.70234 LOPES_METHYLATED_IN_COLON_CANCER_UP
LOPES_METHYLATED_IN_COLON_CA...1        SET      27     0.048485    0.0018654      0.15571      0.37776 LOPES_METHYLATED_IN_COLON_CANCER_DN
HARRIS_BRAIN_CANCER_PROGENIT...         SET      39     -0.20609   -0.0095264      0.13203      0.94072 HARRIS_BRAIN_CANCER_PROGENITORS
TUOMISTO_TUMOR_SUPPRESSION_B...2        SET      21    -0.027556  -0.00093515      0.17322       0.5632 TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_UP
TUOMISTO_TUMOR_SUPPRESSION_B...1        SET      18     0.090211    0.0028346      0.17675      0.30489 TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN
BAFNA_MUC4_TARGETS_UP                   SET       3      0.61787    0.0079293      0.43585     0.078161 BAFNA_MUC4_TARGETS_UP
HOWLIN_CITED1_TARGETS_1_UP              SET      32     -0.07723   -0.0032343      0.12894       0.7254 HOWLIN_CITED1_TARGETS_1_UP
HOWLIN_CITED1_TARGETS_1_DN              SET      35     0.062375    0.0027317      0.12739       0.3122 HOWLIN_CITED1_TARGETS_1_DN
HOWLIN_CITED1_TARGETS_2_UP              SET      16      -0.1148   -0.0034012      0.22782      0.69284 HOWLIN_CITED1_TARGETS_2_UP
HOWLIN_CITED1_TARGETS_2_DN              SET      15     -0.23238   -0.0066662       0.1989      0.87865 HOWLIN_CITED1_TARGETS_2_DN
HILLION_HMGA1_TARGETS                   SET      86     0.088964    0.0060988      0.08065        0.135 HILLION_HMGA1_TARGETS
HILLION_HMGA1B_TARGETS                  SET      87      0.16478     0.011361     0.080493     0.020331 HILLION_HMGA1B_TARGETS
DACOSTA_UV_RESPONSE_VIA_ERCC...2        SET      67     -0.13311   -0.0080585     0.094941      0.91954 DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_UP
LEIN_NEURON_MARKERS                     SET      61    0.0048594   0.00028076      0.10719      0.48192 LEIN_NEURON_MARKERS
LEIN_ASTROCYTE_MARKERS                  SET      42      0.14409    0.0069112      0.11797      0.11099 LEIN_ASTROCYTE_MARKERS
LEIN_OLIGODENDROCYTE_MARKERS            SET      73      0.21576     0.013632     0.089539    0.0079896 LEIN_OLIGODENDROCYTE_MARKERS
LEIN_CHOROID_PLEXUS_MARKERS             SET     101    -0.089566   -0.0066513     0.077512      0.87605 LEIN_CHOROID_PLEXUS_MARKERS
LEIN_MIDBRAIN_MARKERS                   SET      71     -0.10955   -0.0068268     0.090253      0.88759 LEIN_MIDBRAIN_MARKERS
LEIN_PONS_MARKERS                       SET      83     -0.16546    -0.011144     0.081129      0.97929 LEIN_PONS_MARKERS
LEIN_MEDULLA_MARKERS                    SET      81     -0.15982    -0.010635     0.081403      0.97519 LEIN_MEDULLA_MARKERS
LEIN_CEREBELLUM_MARKERS                 SET      82     0.089672    0.0060034     0.088033       0.1542 LEIN_CEREBELLUM_MARKERS
LEIN_LOCALIZED_TO_DISTAL_AND...         SET      17    -0.045258    -0.001382      0.17935      0.59961 LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES
LEIN_LOCALIZED_TO_PROXIMAL_D...         SET      33      0.15425    0.0065599      0.12938       0.1166 LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES
GAVIN_FOXP3_TARGETS_CLUSTER_...6        SET      94   -0.0053499  -0.00038335     0.079597      0.52679 GAVIN_FOXP3_TARGETS_CLUSTER_T4
GAVIN_FOXP3_TARGETS_CLUSTER_...7        SET      93     -0.15965    -0.011379      0.07375      0.98479 GAVIN_FOXP3_TARGETS_CLUSTER_T7
GAVIN_FOXP3_TARGETS_CLUSTER_...1        SET      72     -0.13925   -0.0087377     0.095456      0.92767 GAVIN_FOXP3_TARGETS_CLUSTER_P2
GAVIN_FOXP3_TARGETS_CLUSTER_...2        SET     150    -0.084411   -0.0076288     0.065546      0.90109 GAVIN_FOXP3_TARGETS_CLUSTER_P3
GAVIN_FOXP3_TARGETS_CLUSTER_...3        SET      99     0.023032    0.0016934     0.080664      0.38762 GAVIN_FOXP3_TARGETS_CLUSTER_P4
GAVIN_FOXP3_TARGETS_CLUSTER_...4        SET      87    -0.022717   -0.0015663     0.085365      0.60492 GAVIN_FOXP3_TARGETS_CLUSTER_P6
GAVIN_FOXP3_TARGETS_CLUSTER_...5        SET      85     -0.22193    -0.015126     0.087191      0.99454 GAVIN_FOXP3_TARGETS_CLUSTER_P7
GAVIN_PDE3B_TARGETS                     SET      21     -0.31788    -0.010788      0.17196      0.96773 GAVIN_PDE3B_TARGETS
GAVIN_IL2_RESPONSIVE_FOXP3_T...2        SET      16     -0.34164    -0.010121      0.19673      0.95876 GAVIN_IL2_RESPONSIVE_FOXP3_TARGETS_UP
GAVIN_IL2_RESPONSIVE_FOXP3_T...1        SET       5      -0.8302    -0.013754       0.3663      0.98828 GAVIN_IL2_RESPONSIVE_FOXP3_TARGETS_DN
ZHENG_BOUND_BY_FOXP3                    SET     473    -0.037019   -0.0058877     0.038534      0.83164 ZHENG_BOUND_BY_FOXP3
MARSON_BOUND_BY_FOXP3_STIMUL...         SET     889     0.020609    0.0044408     0.027048      0.22305 MARSON_BOUND_BY_FOXP3_STIMULATED
MARSON_BOUND_BY_FOXP3_UNSTIM...         SET    1067    0.0053521    0.0012569     0.024562      0.41375 MARSON_BOUND_BY_FOXP3_UNSTIMULATED
MARSON_BOUND_BY_E2F4_UNSTIMU...         SET     612     -0.08044    -0.014496     0.031636       0.9945 MARSON_BOUND_BY_E2F4_UNSTIMULATED
MARSON_FOXP3_TARGETS_STIMULA...2        SET      29      0.12804    0.0051053      0.15908      0.21045 MARSON_FOXP3_TARGETS_STIMULATED_UP
MARSON_FOXP3_TARGETS_STIMULA...1        SET      10    0.0052022   0.00012187      0.20555       0.4899 MARSON_FOXP3_TARGETS_STIMULATED_DN
MARSON_FOXP3_CORE_DIRECT_TAR...         SET      18    -0.013618  -0.00042789      0.18854      0.52879 MARSON_FOXP3_CORE_DIRECT_TARGETS
ZHENG_FOXP3_TARGETS_IN_THYMU...2        SET     192     0.013943     0.001424      0.06053      0.40891 ZHENG_FOXP3_TARGETS_IN_THYMUS_UP
ZHENG_FOXP3_TARGETS_IN_THYMU...1        SET      12     -0.17685    -0.004538      0.24099      0.76848 ZHENG_FOXP3_TARGETS_IN_THYMUS_DN
ZHENG_FOXP3_TARGETS_IN_T_LYM...2        SET      12      0.18591    0.0047703      0.25396      0.23208 ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_UP
ZHENG_FOXP3_TARGETS_IN_T_LYM...1        SET      38     -0.10381   -0.0047368       0.1354      0.77836 ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_DN
ZHENG_FOXP3_TARGETS_UP                  SET      26     -0.12416   -0.0046876      0.17927       0.7557 ZHENG_FOXP3_TARGETS_UP
ZHENG_FOXP3_TARGETS_DN                  SET       7     -0.13269   -0.0026009      0.33396      0.65444 ZHENG_FOXP3_TARGETS_DN
SANSOM_APC_TARGETS                      SET     199     0.063752    0.0066275     0.054738      0.12208 SANSOM_APC_TARGETS
SANSOM_APC_MYC_TARGETS                  SET     230    -0.033575   -0.0037491     0.048281       0.7566 SANSOM_APC_MYC_TARGETS
SANSOM_APC_TARGETS_REQUIRE_M...         SET     216     0.017952    0.0019434     0.049288      0.35784 SANSOM_APC_TARGETS_REQUIRE_MYC
SANSOM_WNT_PATHWAY_REQUIRE_M...         SET      60     -0.14795   -0.0084776     0.096881      0.93662 SANSOM_WNT_PATHWAY_REQUIRE_MYC
YEGNASUBRAMANIAN_PROSTATE_CA...         SET     108     0.087364    0.0067075     0.073709      0.11797 YEGNASUBRAMANIAN_PROSTATE_CANCER
RIGGINS_TAMOXIFEN_RESISTANCE...2        SET      56     -0.10095   -0.0055889      0.10227      0.83819 RIGGINS_TAMOXIFEN_RESISTANCE_UP
RIGGINS_TAMOXIFEN_RESISTANCE...1        SET     209    -0.011068   -0.0011788     0.058737      0.57473 RIGGINS_TAMOXIFEN_RESISTANCE_DN
NIKOLSKY_OVERCONNECTED_IN_BR...         SET      21    -0.034236   -0.0011619      0.17775      0.57636 NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER
STEIN_ESRRA_TARGETS_RESPONSI...2        SET      27    -0.042648   -0.0016408      0.14649      0.61452 STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_UP
STEIN_ESRRA_TARGETS_RESPONSI...1        SET      40     0.097141    0.0045474       0.1221      0.21313 STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_DN
STEIN_ESRRA_TARGETS_UP                  SET     367    -0.058384   -0.0082039     0.038684      0.93437 STEIN_ESRRA_TARGETS_UP
STEIN_ESRRA_TARGETS_DN                  SET      99   -0.0098297  -0.00072274     0.073934      0.55288 STEIN_ESRRA_TARGETS_DN
WANG_LSD1_TARGETS_UP                    SET      21   -0.0049612  -0.00016837      0.16633       0.5119 WANG_LSD1_TARGETS_UP
WANG_LSD1_TARGETS_DN                    SET      34    -0.020544  -0.00088682      0.13621      0.55994 WANG_LSD1_TARGETS_DN
FOSTER_TOLERANT_MACROPHAGE_UP           SET     162    -0.032053   -0.0030095     0.059065      0.70632 FOSTER_TOLERANT_MACROPHAGE_UP
FOSTER_TOLERANT_MACROPHAGE_DN           SET     400      0.11322     0.016594     0.040522    0.0026057 FOSTER_TOLERANT_MACROPHAGE_DN
TESAR_ALK_TARGETS_EPISC_3D_UP           SET       6      0.42186    0.0076556      0.28493     0.069369 TESAR_ALK_TARGETS_EPISC_3D_UP
TESAR_ALK_TARGETS_EPISC_4D_UP           SET       5      0.64766      0.01073      0.29973     0.015362 TESAR_ALK_TARGETS_EPISC_4D_UP
TESAR_ALK_AND_JAK_TARGETS_MO...2        SET       4      0.80597     0.011943      0.31936    0.0058105 TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_UP
TESAR_ALK_AND_JAK_TARGETS_MO...1        SET       5      0.61668     0.010216      0.30213     0.020627 TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_DN
TESAR_JAK_TARGETS_MOUSE_ES_D...         SET       7    -0.088573   -0.0017361      0.33063      0.60561 TESAR_JAK_TARGETS_MOUSE_ES_D3_DN
JI_CARCINOGENESIS_BY_KRAS_AN...1        SET      16     0.016191   0.00047968       0.2032      0.46825 JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN
JI_CARCINOGENESIS_BY_KRAS_AN...2        SET      11     -0.32052   -0.0078745      0.21525      0.93175 JI_CARCINOGENESIS_BY_KRAS_AND_STK11_UP
GAZIN_EPIGENETIC_SILENCING_B...         SET      25    -0.047308   -0.0017515      0.14427       0.6285 GAZIN_EPIGENETIC_SILENCING_BY_KRAS
JEPSEN_SMRT_TARGETS                     SET      29     0.065919    0.0026283       0.1341      0.31151 JEPSEN_SMRT_TARGETS
KYNG_DNA_DAMAGE_BY_4NQO                 SET      33    -0.027262   -0.0011594      0.13331      0.58102 KYNG_DNA_DAMAGE_BY_4NQO
KYNG_DNA_DAMAGE_BY_GAMMA_RAD...         SET      73    -0.070242   -0.0044381     0.088007       0.7876 KYNG_DNA_DAMAGE_BY_GAMMA_RADIATION
KYNG_DNA_DAMAGE_BY_UV                   SET      54     0.067879    0.0036906       0.1054      0.25979 KYNG_DNA_DAMAGE_BY_UV
KYNG_DNA_DAMAGE_BY_4NQO_OR_G...         SET      15     -0.12153   -0.0034862      0.20937      0.71919 KYNG_DNA_DAMAGE_BY_4NQO_OR_GAMMA_RADIATION
KYNG_DNA_DAMAGE_BY_4NQO_OR_UV           SET      57      0.20135     0.011247      0.10297     0.025273 KYNG_DNA_DAMAGE_BY_4NQO_OR_UV
KYNG_DNA_DAMAGE_BY_GAMMA_AND...         SET      80    -0.081547   -0.0053927     0.081738      0.84077 KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION
KYNG_ENVIRONMENTAL_STRESS_RE...2        SET      12     -0.18032   -0.0046271      0.19284      0.82513 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_OLD
KYNG_ENVIRONMENTAL_STRESS_RE...3        SET      35     0.055229    0.0024188      0.12687      0.33167 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_WS
KYNG_ENVIRONMENTAL_STRESS_RE...4        SET      29     0.048045    0.0019156      0.12998      0.35583 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_OLD
KYNG_ENVIRONMENTAL_STRESS_RE...5        SET      29     0.047416    0.0018905      0.14175      0.36901 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_WS
KYNG_ENVIRONMENTAL_STRESS_RE...6        SET      23    -0.063928   -0.0022703       0.1503       0.6647 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_OLD
KYNG_ENVIRONMENTAL_STRESS_RE...7        SET      12      0.21083      0.00541      0.22214      0.17129 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_WS
KYNG_DNA_DAMAGE_DN                      SET     178     0.032216    0.0031693     0.055539      0.28094 KYNG_DNA_DAMAGE_DN
KYNG_DNA_DAMAGE_UP                      SET     197    -0.012574   -0.0013006     0.055097      0.59026 KYNG_DNA_DAMAGE_UP
KYNG_ENVIRONMENTAL_STRESS_RE...8        SET      50      0.09751     0.005102      0.10335      0.17273 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_UP
KYNG_ENVIRONMENTAL_STRESS_RE...1        SET      16     -0.12467   -0.0036934      0.20254      0.73089 KYNG_ENVIRONMENTAL_STRESS_RESPONSE_DN
KONDO_PROSTATE_CANCER_HCP_WI...         SET      92     0.077046     0.005462     0.088384      0.19169 KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3
KONDO_PROSTATE_CANCER_WITH_H...         SET     184     0.089339    0.0089342     0.060663     0.070422 KONDO_PROSTATE_CANCER_WITH_H3K27ME3
KONDO_COLON_CANCER_HCP_WITH_...1        SET      24      0.15841    0.0057466      0.14862      0.14324 KONDO_COLON_CANCER_HCP_WITH_H3K27ME1
KONDO_COLON_CANCER_HCP_WITH_...2        SET       4    -0.042628  -0.00063167      0.38078      0.54457 KONDO_COLON_CANCER_HCP_WITH_H3K27ME3
KONDO_EZH2_TARGETS                      SET     215     0.023931    0.0025847     0.056012       0.3346 KONDO_EZH2_TARGETS
ZHANG_GATA6_TARGETS_UP                  SET      13     0.024071   0.00064286      0.24228      0.46043 ZHANG_GATA6_TARGETS_UP
ZHANG_GATA6_TARGETS_DN                  SET      64     -0.20865    -0.012347      0.09475      0.98616 ZHANG_GATA6_TARGETS_DN
MCGOWAN_RSP6_TARGETS_UP                 SET      19      0.14663    0.0047335      0.18002      0.20768 MCGOWAN_RSP6_TARGETS_UP
MCGOWAN_RSP6_TARGETS_DN                 SET       5     -0.30741   -0.0050927      0.30836      0.84059 MCGOWAN_RSP6_TARGETS_DN
KANG_CISPLATIN_RESISTANCE_UP            SET      20     0.041082    0.0013606      0.15465      0.39526 KANG_CISPLATIN_RESISTANCE_UP
KANG_CISPLATIN_RESISTANCE_DN            SET       8     -0.16646   -0.0034879      0.26818      0.73259 KANG_CISPLATIN_RESISTANCE_DN
STEARMAN_TUMOR_FIELD_EFFECT_...         SET      36      0.15363    0.0068236      0.12746      0.11404 STEARMAN_TUMOR_FIELD_EFFECT_UP
STEARMAN_LUNG_CANCER_EARLY_V...2        SET     119    -0.045649   -0.0036778      0.06728      0.75126 STEARMAN_LUNG_CANCER_EARLY_VS_LATE_UP
STEARMAN_LUNG_CANCER_EARLY_V...1        SET      60    -0.036625   -0.0020987      0.10265      0.63938 STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN
HELLER_SILENCED_BY_METHYLATI...2        SET     250    -0.040448   -0.0047062     0.050309      0.78929 HELLER_SILENCED_BY_METHYLATION_UP
HELLER_SILENCED_BY_METHYLATI...1        SET     104      -0.1055   -0.0079492     0.076608      0.91575 HELLER_SILENCED_BY_METHYLATION_DN
HELLER_HDAC_TARGETS_UP                  SET     275    -0.039909   -0.0048667     0.045116       0.8118 HELLER_HDAC_TARGETS_UP
HELLER_HDAC_TARGETS_DN                  SET     277   0.00067731   8.2891e-05     0.046132      0.49414 HELLER_HDAC_TARGETS_DN
HELLER_HDAC_TARGETS_SILENCED...2        SET     392    0.0091688    0.0013306     0.039673      0.40862 HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP
HELLER_HDAC_TARGETS_SILENCED...1        SET     267     0.028036    0.0033696     0.047662       0.2782 HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN
CLAUS_PGR_POSITIVE_MENINGIOM...2        SET      10      0.47154     0.011046      0.21966     0.015918 CLAUS_PGR_POSITIVE_MENINGIOMA_UP
CLAUS_PGR_POSITIVE_MENINGIOM...1        SET      12     -0.15494   -0.0039758      0.26513      0.72052 CLAUS_PGR_POSITIVE_MENINGIOMA_DN
WONG_MITOCHONDRIA_GENE_MODULE           SET     206     0.010137     0.001072     0.048955      0.41798 WONG_MITOCHONDRIA_GENE_MODULE
WONG_PROTEASOME_GENE_MODULE             SET      47    -0.080777   -0.0040981      0.11836      0.75252 WONG_PROTEASOME_GENE_MODULE
COATES_MACROPHAGE_M1_VS_M2_UP           SET      82     0.020751    0.0013892     0.082442      0.40064 COATES_MACROPHAGE_M1_VS_M2_UP
COATES_MACROPHAGE_M1_VS_M2_DN           SET      76      0.14777    0.0095255     0.089127     0.048675 COATES_MACROPHAGE_M1_VS_M2_DN
LEE_METASTASIS_AND_RNA_PROCE...         SET      16     -0.21709   -0.0064315      0.14895       0.9275 LEE_METASTASIS_AND_RNA_PROCESSING_UP
LEE_METASTASIS_AND_ALTERNATI...2        SET      67      0.13955    0.0084486     0.096818     0.074745 LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_UP
LEE_METASTASIS_AND_ALTERNATI...1        SET      44     0.031203    0.0015318      0.11605      0.39401 LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_DN
LIN_MELANOMA_COPY_NUMBER_UP             SET      71    -0.074948   -0.0046704     0.096263      0.78188 LIN_MELANOMA_COPY_NUMBER_UP
LIN_MELANOMA_COPY_NUMBER_DN             SET      41     -0.18641   -0.0088345      0.10862      0.95692 LIN_MELANOMA_COPY_NUMBER_DN
MARTINEZ_RB1_TARGETS_UP                 SET     653   -0.0094635   -0.0017595     0.029019      0.62783 MARTINEZ_RB1_TARGETS_UP
MARTINEZ_RB1_TARGETS_DN                 SET     531     0.044375    0.0074657     0.033034     0.089592 MARTINEZ_RB1_TARGETS_DN
MARTINEZ_TP53_TARGETS_UP                SET     589    -0.020056   -0.0035479     0.030637      0.74365 MARTINEZ_TP53_TARGETS_UP
MARTINEZ_TP53_TARGETS_DN                SET     575     0.048206    0.0084291     0.031893      0.06534 MARTINEZ_TP53_TARGETS_DN
MARTINEZ_RB1_AND_TP53_TARGET...2        SET     587    -0.013113   -0.0023158     0.030852      0.66458 MARTINEZ_RB1_AND_TP53_TARGETS_UP
MARTINEZ_RB1_AND_TP53_TARGET...1        SET     572     0.039488    0.0068873     0.031908      0.10795 MARTINEZ_RB1_AND_TP53_TARGETS_DN
FINETTI_BREAST_CANCER_KINOME...2        SET      16     -0.19892   -0.0058931      0.23632      0.80002 FINETTI_BREAST_CANCER_KINOME_RED
FINETTI_BREAST_CANCER_KINOME...1        SET      14      0.29083    0.0080603      0.20731     0.080329 FINETTI_BREAST_CANCER_KINOME_GREEN
FINETTI_BREAST_CANCERS_KINOM...1        SET      20     -0.18069   -0.0059843      0.16976      0.85642 FINETTI_BREAST_CANCERS_KINOME_BLUE
FINETTI_BREAST_CANCERS_KINOM...2        SET      15       0.1404    0.0040277      0.22138      0.26297 FINETTI_BREAST_CANCERS_KINOME_GRAY
MASSARWEH_TAMOXIFEN_RESISTAN...2        SET     539     0.018449    0.0031264     0.033123      0.28878 MASSARWEH_TAMOXIFEN_RESISTANCE_UP
MASSARWEH_TAMOXIFEN_RESISTAN...1        SET     222     0.047039    0.0051616     0.055358      0.19774 MASSARWEH_TAMOXIFEN_RESISTANCE_DN
MASSARWEH_RESPONSE_TO_ESTRAD...         SET      61      0.06014    0.0034746      0.11213      0.29587 MASSARWEH_RESPONSE_TO_ESTRADIOL
WALLACE_PROSTATE_CANCER_UP              SET      19     -0.01152  -0.00037189      0.17667        0.526 WALLACE_PROSTATE_CANCER_UP
WALLACE_PROSTATE_CANCER_DN              SET       5     -0.28758   -0.0047643      0.37362      0.77927 WALLACE_PROSTATE_CANCER_DN
WALLACE_PROSTATE_CANCER_RACE...2        SET     267     0.045184    0.0054306     0.050525      0.18559 WALLACE_PROSTATE_CANCER_RACE_UP
WALLACE_PROSTATE_CANCER_RACE...1        SET      79     0.057687    0.0037911     0.089587      0.25982 WALLACE_PROSTATE_CANCER_RACE_DN
SARRIO_EPITHELIAL_MESENCHYMA...2        SET     176     -0.13466    -0.013173     0.053837      0.99381 SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP
SARRIO_EPITHELIAL_MESENCHYMA...1        SET     147    -0.042021   -0.0037598     0.066056      0.73765 SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN
OUILLETTE_CLL_13Q14_DELETION...2        SET      71      0.15131    0.0094286     0.088606     0.043863 OUILLETTE_CLL_13Q14_DELETION_UP
OUILLETTE_CLL_13Q14_DELETION...1        SET      51     -0.10623   -0.0056136      0.11852      0.81495 OUILLETTE_CLL_13Q14_DELETION_DN
YOKOE_CANCER_TESTIS_ANTIGENS            SET      34      0.28274     0.012205      0.11764    0.0081289 YOKOE_CANCER_TESTIS_ANTIGENS
MARZEC_IL2_SIGNALING_UP                 SET     110     0.061706     0.004781     0.072345      0.19685 MARZEC_IL2_SIGNALING_UP
MARZEC_IL2_SIGNALING_DN                 SET      36    -0.014288   -0.0006346      0.11976      0.54748 MARZEC_IL2_SIGNALING_DN
IWANAGA_CARCINOGENESIS_BY_KR...3        SET     177    -0.028838   -0.0028291      0.05519      0.69934 IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_UP
IWANAGA_CARCINOGENESIS_BY_KR...2        SET     340     0.010959    0.0014833     0.041816      0.39663 IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN
IWANAGA_CARCINOGENESIS_BY_KR...4        SET     164    -0.018697   -0.0017662     0.059241      0.62385 IWANAGA_CARCINOGENESIS_BY_KRAS_UP
IWANAGA_CARCINOGENESIS_BY_KR...1        SET     114    0.0097992   0.00077284     0.069311      0.44379 IWANAGA_CARCINOGENESIS_BY_KRAS_DN
DER_IFN_ALPHA_RESPONSE_DN               SET       4     0.037841   0.00056073      0.39621      0.46196 DER_IFN_ALPHA_RESPONSE_DN
CAMPS_COLON_CANCER_COPY_NUMB...2        SET      84      0.19164     0.012985     0.095972     0.022929 CAMPS_COLON_CANCER_COPY_NUMBER_UP
